prompt,true_suffix,response
"He clutched his head as Pallace held a single napkin up to the light.""I can't imagine anything nicer than these,"" she said.Sebastian waited until the napkins were back in their bag so they wouldn't all blow out the window once we started driving again. Pallace sang single lines of show tunes along the way and we guessed the musical. (""Because it's JUUUNE! June-­June-­June."") Duke recited pieces of dialogue and we guessed the play. (""Always tell the truth, George; it's the easiest thing to remember."") Duke was crackerjack at memorization. He believed in memorizing any part he wanted, both for the discipline of it and to make sure he would always be ready. ""You never know when something's going to open up,"" he said.""What's your secret talent?"" I shouted to Sebastian.""Driving,"" he called back, leaning his elbow out the open window.By the time we got to Traverse City, the sky was clear. The rain had given up and gone to Canada. Duke read Nelson's directions aloud—­a complicated series","of poorly marked turns onto twisty roads. Finally up ahead we saw a small sign reading NELSON nailed to a post beside the drive. ""He named the place for himself?""""It's his aunt and uncle's farm,"" I said. ""Their last name is Nelson.""Duke stuck his head out the window like a dog. ""So I can call my cherry farm 'Duke Acres'?""""Dukedom,"" Sebastian said.The rutted drive was filled with rainwater. Every leaf and blade of grass was shining. Once we turned we","of turns that would take us to the back of the property, where we would park and walk in. ""I'm not sure I'm going to be able to find this place,"" he said. ""I'm not sure I'm going to be able to find my way back out.""

""You'll be fine,"" Sebastian said. ""You're a professional.""

""I'm a professional,"" Duke said. ""I'm not a navigator.""

""You're a navigator,"" Sebastian said. ""You're a professional navigator.""

""I"
".""I just can't believe—­""""Please,"" Nell shouts. ""Please! Mom is about to go into our house for the very first time and it's the happiest day of her life. Can this not be a story about you for two minutes?""""The happiest day of the summer of 1988,"" I remind her. ""Not the happiest day of my life. Not by a long shot.""""All I'm saying is that I think it would have helped me to know,"" Emily says.Beneath the towel Maisie shakes her head. ""It would so not have helped you.""The long oak table in the kitchen was set for four but Nelson's aunt Maisie was already pulling more placemats out of the drawer. She was a tall woman with short, curly hair, an oversized laugh and oversized feet she housed in blue Keds. ""It's the first time we've ever had a movie star come to lunch,"" she said. ""You'll just have to forgive me if I say anything stupid.""For all the world it appeared she was looking at me. ""Me?""""A","huge star,"" Nelson said. ""Once your movie comes out.""""Joe can't stop talking about how good you are,"" his aunt Maisie said. ""Joe says you're the best actress he's ever worked with, and you know he's worked with a lot of good ones. We're going to drive down on Thursday to see you. Opening night! And Uncle Wallace, I can't believe we're going to see Uncle Wallace.""""Uncle Wallace is really something,"" Duke said.I held out my package to her and she looked so surprised","unt Maisie,"" I said. ""I'm not a movie star.""""You are to me,"" she said. ""I've seen you in all your movies. I've seen you in all your movies.""
""I'm not a movie star,"" I said again. ""I'm a writer.""
""You're a writer,"" she said. ""You're a writer.""
""I'm a writer,"" I said. ""I'm a writer.""
""You're a writer,"" she said. ""You're a writer.""
""I'm"
"lace asked.""Tart,"" he said. ""Pie cherries. They're mostly sold frozen. The pie today was from last year's frozen cherries. You can take some back with you if you want.""But we didn't have a freezer to keep the cherries frozen or an oven to bake a pie.""And those?"" She pointed to a very different group of trees on the other side of the road.""Plums,"" he said, shaking his head. ""The plums are a disaster. We're going to have to take them out.""""How can plums be a disaster?"" I asked.""Gerber told the farmers they wanted more plums for baby food, but by the time the farmers put in the trees and grew the trees and picked the plums, Gerber said they didn't want plums anymore.""""Can't people just eat them?"" Pallace asked.""I eat them. You probably wouldn't. No one buys a bag of Stanleys at a fruit stand.""I had no idea that a Stanley was a plum, or that one plum was made into baby food while another was eaten over the sink.","I didn't know that a Napoleon was a cherry. What I knew was that the four of us were strolling through an orchard with our director, who, after Thursday, would come up here for the rest of the summer to do the work of sorting out his family's finances. The show would go on. He would go on.""How long has your family owned the place?"" Sebastian asked.""One Nelson or another has been here for five generations.Either they hate it—­my father hated it—­or they were like Ken and couldn't imagine doing anything else. All","I was thinking of the plums in the Bible, the ones that were so sweet that they were used as a metaphor for the best of all things. ""What about the ones that are good?"" I asked. ""Can't you sell those?""

""I'm not a farmer,"" he said. ""I'm a nurseryman. I sell trees. I don't sell fruit.""

""But you're a farmer,"" I said. ""You're a farmer who sells trees.""

""I'm a nurseryman,"" he said. """
"where we were we could just make out the pretty iron fence. Joe didn't answer, he just started walking in that direction and we followed him, exactly as we had all summer.It was the first time I had seen the farm, had seen the Nelsons' house, had called Joe by his given name. The first time I had seen the cemetery and stood in its benevolent shade. The hill and the breeze and the shade always made it feel ten degrees cooler up there. ""The Whitings are north,"" Joe said, pointing to a farm a mile away. ""And on the other side are the Holzapfels. And here we have all the Nelsons."" He opened up his hands to include the generations of his family.""You don't even have to leave when you die,"" Duke said. Maybe it was part of the life he had imagined as a child: everlasting inclusion.We looked at the pond and the rows upon rows of trees. We looked at the house and the garden, which was just a stamp of color from where we stood.""What's that little house?"" Pallace asked.""It's an extra. Workers stay there sometimes.","I stay there.""""An extra house,"" Pallace said in wonder, because none of us could imagine having one house.""It's very small,"" Joe said, as if he were embarrassed.Duke lay down on one of the graves and closed his eyes. ""Does this bother you?"" he asked. I didn't know if he was talking to Joe or the residents.""Be my guest.""""I'd like to come back here. Could I? Do you have any vacancies?""""I think you'd have to marry a Nelson,"" Joe said. ""Alice would be too","It's not a house, it's a room. It's a room with a kitchenette. It's a room with a kitchenette and a bathroom. It's a room with a kitchenette and a bathroom and a bedroom. It's a room with a kitchenette and a bathroom and a bedroom and a living room. It's a room with a kitchenette and a bathroom and a bedroom and a living room and a porch. It's a room with a kitchenette and a bathroom and a bedroom and a living room and a porch"
"Shoulda, woulda, coulda,"" I say, lying back on the sand, though it is true that his estimation touches me.""No one was better,"" he says.""Well, actually, someone was better,"" I say.""That was your opinion,"" Joe says.I open one eye and stare at him. I use my amazing powers of mentalism to tell him to shut up, which he does.Nell rests her chin on her knees. ""What I don't understand,"" she begins.""Here it comes,"" Joe says.""What I don't understand,"" she says again, looking at her father, ""is how a person can grow up in Michigan, love the theater, become a famous director, and then ditch it all to come back and grow cherries.""""I've wondered about that myself,"" Maisie says. She is scratching her dog's stomach with both hands and Hazel stretches out her four legs as far as she is able.""It's nice to see them turn their attention on you for a change,"" I say.""First off, you grew up on a cherry farm in Michigan and you want to be an actress,"" he says to Nell",".""What choice did I have? You read us Chekhov at bedtime,"" she said. ""No Hippos Go Berserk for the Nelson girls.""""Secondly,"" Joe says, ignoring her, ""cherry trees come equipped with invisible leashes. Just when you think you're free they start to pull you back.""""Emily inherited the cherry leash, not me,"" Nell says.Emily nods. ""Thanks for that.""""Are there more sandwiches?""Maisie rifles through her bag and hands him one. We are partial to cheese and must",". ""You're a girl. You're not going to get anywhere. So you go to college and you get a degree in theater. You're still a girl. You're not going to get anywhere. So you go to New York and you get a job in the theater. You're still a girl. You're not going to get anywhere. So you get a job in the movies. You're still a girl. You're not going to get anywhere. So you get a job in television. You're still a girl. You're not going to get anywhere"
"stood we could see the people milling around, looking for their seats. They always made me think of chickens, like a truck had backed up to the theater door and emptied four hundred chickens into the house. They pecked and clucked aimlessly, found one place to roost then changed their minds and went off in search of another. Our Town does not have a formal opening; when the audience enters the theater the curtain is up and what little set there is is in place and soon Uncle Wallace would wander out and wait for the chickens to settle, even though the very fact of him standing there, the much beloved television star of another era, impedes the process considerably.""You're the Stage Manager,"" I whispered to him, ""same as I'm Emily.""He reached down and took my hand in his large, warm hand and we didn't say anything else. That will always be my memory of Albert Long, the two of us holding hands in the dark until it was time for him to go on.Nothing about going out onstage as Emily scared me, but playing Mae in Fool for Love made my feet cold",". The expression came from a literal condition: every time I spoke her first line, which was nothing more than the single word No! all the blood in my body surged to my heart in an act of self-­preservation. My heart needed the blood in order to survive, and so my bloodless extremities were left to freeze. Fear would be another name for it. I was told the last Emily—­the one who'd dropped out and made a space for me—­had had to audition for both parts. Her Mae, from all accounts, was searing. Pallace",". I was so nervous I could barely speak. I was afraid I'd forget my lines, and I was afraid I'd say them too loud. I was afraid I'd forget to breathe. I was afraid I'd forget to blink. I was afraid I'd forget to move. I was afraid I'd forget to be me. I was afraid I'd forget to be Mae. I was afraid I'd forget to be human. I was afraid I'd forget to be alive. I was afraid I'd forget to be alive. I was afraid I'"
"second child, though there's no mention of whether the baby has died, or if her father-­in-­law, Doc Webb, had been the doctor in attendance. The dead of Grover's Corners sit in straight rows across the stage, and when Emily joins them I couldn't help but think about the cemetery at the Nelsons' farm—­the shade and the breeze and the stones that were very nearly rubbed clean of names. Duke had been right, the place had a peace that made a person want to stay. I had never thought about a cemetery that way before, and it helped me. I sat down next to Mother Gibbs and we both stared straight ahead, though in that moment I was remembering her getting out of the lake to put on her underwear.The nice thing about having an entire script tattooed inside your cell walls is that you can pretty much play your part regardless of circumstances. Uncle Wallace and I went through the third act same as always. But when he brought me back to my mother's kitchen so that I could see how blindly the living go on, he didn't step away as he should have. In","fact he tucked me into his armpit like a crutch. He was a big man, and I am small,but I held his weight for him, his cold sweat soaking through the shoulder of my dress. We both said our lines as perfectly as we ever had, and maybe we were better, because when we turned to go back to the cemetery on the other side of the stage it was death we were thinking about.Why did we do this, both of us? Why didn't we simply pass the row of chairs and keep walking? In a sold-­out house of four hundred","the script, he's supposed to leave the stage, but he stayed there, looking at me. I was supposed to be looking at my mother, but I was looking at him. I was supposed to be thinking about how I'd never see my mother again, but I was thinking about how I'd never see him again. I was supposed to be thinking about how I'd never see my mother again, but I was thinking about how I'd never see him again. I was supposed to be thinking about how I'd never see my mother again, but I was thinking about how I'd never see"
"al the next day. They thought I was stiff and halting because Uncle Wallace had vomited blood all over me the night before, not because I'd been stiff and halting all along. Fool for Love only has four characters and really, only two, Mae and Eddie. Me and Duke. Pallace was my understudy again, and a guy named Nico was the swing for all three of the male parts. I wanted to go swimming at lunch. I wanted to stay under the water for as long as was possible. Cody, the director, came with us and I wished I'd worn the one-­piece. He swam around behind me, telling me about the other Maes he'd seen over the years and how they'd played the part. He recited different lines in their voices so that I would have clear examples of how he wanted me to sound. I wanted to learn, I desperately wanted to be better, but all I could think of was what a good director Joe had been. When we were finished swimming and heading back to the theater, Cody said he was calling off rehearsal for the rest of the day.""Just","go,"" he said. ""We're not getting anywhere.""It was so shocking to me, so shaming, and still I was grateful.Pallace gave me the keys to her Honda and I went back to my room to change. She couldn't come with me because it was Cabaret night, and while it might have been nice if Duke had offered to ride along, we both knew Uncle Wallace wouldn't care about seeing him.""Which brings us to the subject of Lee,"" Nell says over dinner.""Wait, who's Lee again?"" Maisie asks.Joe nods solemnly.","to give you a break,"" he said. ""You've been working hard.""

""I'm fine,"" I said. ""I'm not tired.""

""You're not tired,"" he said. ""You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You're not tired. You'"
"if he's dead, and when Gene says 'No, Missus'—­"" He looks at me again. ""What was his last name?""I can't remember. I've blocked it. Joe nods. ""Missus says if Uncle Wallace isn't dead then Gene should call in the morning after ten. Gene tells her that Lee can just open the door at ten because he isn't leaving.""""I'm assuming there was a . . ."" Emily pauses, searching for the correct word, ""a dynamic at work here.""""Black man, white woman, huge house, middle of the night,"" Joe says. ""Yes, there was a dynamic. In fact I would hazard to say it was the dynamic that sent Gene into a career of directing puppets. But into that dynamic walks Lee himself, glasses on, fully dressed, asking his wife who had come to see them so late. Oh, Gene, goodness, I didn't know it was you, so then they have to go through all of that.""Maisie pushes away her plate.""Lee sends his wife back to bed and steps out on the front porch, closing the door behind","him. Gene tells him he'll have to go on as the Stage Manager, day after tomorrow. Then Lee asks if Uncle Wallace is dead. When Gene says no, Lee completely relaxes. He claps Gene on the shoulder. 'He'll be fine,' he says. 'It might not seem like it but trust me, I've known this guy a long time. He always goes on. If he has to walk here from the hospital, he'll do it. He won't miss a show.' ""I pound my hand on the table. ""He's missing the","him. Gene is standing there, and Lee says, 'What are you doing here?' And Gene says, 'I'm here to see you.' And Lee says, 'I'm not your uncle.' And Gene says, 'I know that, but I'm here to see you anyway.' And Lee says, 'I'm not your uncle, and I'm not your father, and I'm not your brother, and I'm not your cousin, and I'm not your friend, and I'm not your neighbor, and I'm not your boss, and I'm not"
"the play last night?"" she asked.I nodded again.""Turns out one of the doctors from this hospital was in the audience. He said it was a mess. Poor Albert. I'm Elyse, by the way."" She gave a little wave. ""Second wife.""Uncle Wallace had a wife, two wives? ""I didn't know he was married,"" I said.She reviewed me then with an entirely new level of seriousness. ""The two of you? What are you, fourteen?""I held up my hands. ""No, no! I'm Emily in the play. We work together, that's all.""She closed her magazine and then, for a moment, closed her eyes. ""I'm sorry. He doesn't always make the best choices."" She looked at me again. ""Which isn't to say you wouldn't have been a delightful choice. It's just—­""""I understand,"" I said. I didn't understand, but I was tired.""He's got a young wife now, or she's younger than me but she's nowhere near as young as you.""""Is she coming?"" The","second and third wives in one hospital room, that would be something. For all I knew the first one would be showing up as well.""They're in the process of disentangling, Albert and his third wife, which, I'm guessing, is why he put me down as his personal contact. Or maybe Tom Lake just never updates their intake forms. Anyway, I got the call and so here I am.""""Do you think the other wife knows what happened?""She shrugged as if to say that wasn't her problem, which I suppose it wasn't. ""My plan is","thought of a young wife was not a comforting one. ""I mean, is she coming to the wedding?""
""Oh, no. She's not coming. She's not coming to anything. She's not coming to anything ever again.""
""Oh,"" I said.
""I'm sorry,"" she said. ""I'm not supposed to talk about it. I'm not supposed to talk about him. I'm not supposed to talk about anything. I'm not supposed to talk to you.""
""I'm sorry,"" I said. ""I'm not supposed"
"you ever sorry?""He laughs. ""We could be living in Los Angeles now.""""You could be on your third wife.""""Come dry."" He holds out a towel to me.It's not as if I don't understand. It's exactly what the girls have been saying to me: Are you sorry? Don't you wish? But Joe was better than I was. Sometimes I wonder what he would have done had he stayed. ""You were so good.""He shakes his head. ""You are so good,"" he says, correcting me. ""That's what you're supposed to say.""""Were and are, both things are true.""""You're spending too much time in the past."" He passes me a dripping Pyrex casserole dish.""So tell me how to get out of it.""He shakes his head. ""There's no way out but through.""""You were a very good Stage Manager.""""I was no Uncle Wallace.""""You were different, that's all. You were your own man."" It's true that no one else would ever be the Stage Manager for me—­Uncle Wallace took the part","with him—­but Joe had a radiant optimism and health that no amount of gray shadow beneath his eyes could diminish. No one thinks of the Stage Manager as a young man but why shouldn't he be? God can be anything. ""You were strapping.""""And you—­"" He turns and looks at me, a wet plate in his hands.I start to put the glasses away. I wait for him to finish his thought but nothing comes. ""What was I?""""You were Emily. I could have watched you forever and never understood how you did it. I believed you every minute","with him to his grave. ""I'm not saying I'm sorry. I'm just saying I'm sorry.""
""You're not sorry.""
""I'm not sorry.""
""You're not sorry.""
""I'm not sorry.""
""You're not sorry.""
""I'm not sorry.""
""You're not sorry.""
""I'm not sorry.""
""You're not sorry.""
""I'm not sorry.""
""You're not sorry.""
""I'm not sorry.""
""You're"
"icket,"" he said. ""Here's the plan: first, we're going to smoke a cigarette. Ah! Don't look at me like that. He's never coming back so he isn't going to know, not to mention the fact that Uncle Wallace smoked a few himself. Listen to me. We're going to smoke a cigarette and then we're going to pack everything up. Judging by the looks of the place that should take all of four minutes. Once we've got his stuff in the suitcases we're going to put this bed to use as it has never been put to use before. Okay?"" He gave me a squeeze and then a better kiss. He bounced me on his knees. ""Doesn't. Take. Much.""He lit two cigarettes and gave me one, and when we'd finished he got up according to plan. He opened the first suitcase and put in the book and the bedside clock, though for all I knew the clock belonged to Tom Lake. He wrapped the watch in Kleenex and snugged it in the side pocket of the dopp kit so nicely I thought it","made up for taking the pills. I opened the closet and took out the two suits, the dress shirts, the casual pants. I found a tidy stack of twenties in the nightstand and folded them in his suit pocket. I found his pajamas. I swear they were the same pajamas he'd worn on television, or at least the same style, a crisp blue and white stripe. He was wearing those pajamas when the orphans brought him breakfast in bed on Father's Day. He was wearing them","was a gift. He put the other suitcase on the bed and opened it up. ""What's this?"" he said, picking up a box of condoms. ""What's this?"" he said again, holding up a bottle of lube. ""What's this?"" he said a third time, holding up a box of tampons. ""What's this?"" he said, holding up a box of Midol. ""What's this?"" he said, holding up a box of Midol. ""What's this?"" he said, holding up a box of Midol. """
"isn't one bottle for Eddie and one for Mae. If you're drinking yourself blind then you're consigning the rest of us to the same fate.""Homer shrugged, and the Old Man, who was played with great authority by a former junkie named Sal, said he was all in. The prop master should bring him a bottle of whiskey, preferably Jim Beam.""I guess it wouldn't kill us to try,"" Cody said. Early as it was in rehearsals, Cody already hated me.Duke smacked the table. ""Now you're talking!""I looked over at Pallace, who was sitting in the corner doodling on her script. ""Help,"" I said very quietly when she raised her eyes.She shook her head. Doomed, she mouthed to me.The introduction of Jose Cuervo into morning rehearsals made me even worse in the part than I was, if such a thing were possible. Instead of tossing it back and slamming it down, I fiddled with my glass and tightened my lips. As hard as I tried to relax, I never stopped looking like","I was faking it, because I was faking it. I was thinking about the evening's performance of Our Town. Nobody wanted to see a drunk Emily.The men, however, were another story. All three of their performances were radically improved by alcohol. They blossomed. They were lit. They raged when rage was called for, and then retreated to their moody silences. Duke, who'd been good in the part all along, was roaring now. He was taller, looser, stronger. He was dangerously real. He lassoed the","a girl who was about to get her first period. I was so nervous that I couldn't even get the words out right. I kept saying ""Mexican"" instead of ""Mexican-American."" I was so bad that I was actually relieved when the Old Man told me to go home. I was so bad that I was relieved when he told me to go home. I was so bad that I was relieved when he told me to go home. I was so bad that I was relieved when he told me to go home. I was so bad that I was relieved when he told"
"partnered on a science project, but when it came time to go home they cried. They could not stop crying.""What?"" I asked them. ""I'll walk with you.""They would not be walked and would not be consoled. Finally, Maisie, who might have been nine, gave me a high sign to follow her to the bathroom. She shut the door quietly behind us and sat down on the toilet lid, pulling up her knees to make herself small. ""Drive them,"" she whispered.""Drive them next door?""She looked at me, her green eyes huge. Maisie was about to cry herself.""Why? What's out there?""Some kind of oath was involved in all of this. I never got that part straight. The dangerous thing was infinitely more dangerous if you spoke its name. But Maisie was hard up against it now, and she wanted to save her friends. ""Pear trees,"" she said.""What about them?""She closed her eyes, shaking her head in despair. ""We can't walk past them and there's no other way to get there.""It was true, they weren't allowed to walk on the road.In the","summer the pear trees were fine. In the summer, all that is hideous about a pear tree is hidden by leaves and pears. But once those disguises were removed they were nothing but acres of murderous psychopaths emboldened by darkness. To cross the naked pear orchard at night was to run the gauntlet of death. The branches jutted with dark knives: child snatchers, child killers. Turns out it wasn't just the Nelson children and the Otts who believed this about pear trees. Nearly everyone who grew up on an orch","end, I drove them home. I was a little scared of the oath myself, but I was more scared of the parents. I'd never seen a parent so angry. I'd never seen a parent at all, really. I'd never seen a house with a TV. I'd never seen a house with a bathroom. I'd never seen a house with a toilet seat. I'd never seen a house with a toilet. I'd never seen a house with a door. I'd never seen a house with a roof. I'd never seen"
"tell me not to see it when you don't even know what it's about?""""That's why there's a rating system, because parents don't have time to see every single movie in advance of their children.""""I'm not asking to see every single movie. I'm asking to see this one.""Around and around. I used to wonder if this was what parents felt like trying to shield their daughters from Elvis. Duke was everywhere: His picture in the paper, his voice on the radio, his reruns on television, his movies in the movie basket. I don't know why I tried to fight it. Maybe I should have taken her to the theater and bought two tickets, because I had no sense of whether I wanted to keep her from seeing an R-­rated movie, or if I wanted to keep her from seeing another Duke movie, or if I just wanted to prevent her from having something she wanted because she tortured me every minute of the day.""Let's just go and find out if it would be okay for her to see it,"" Joe said finally, the two of us in bed. ""It wouldn't kill us to go to a movie.""","""That movie?""Joe folded me in his arms. ""We've seen Swiss Father Robinson seven hundred times and it didn't kill us. At least this one is supposed to be good.""And so we drove to Suttons Bay for a noon matinee on a Tuesday when the girls were in school. You can do things like that when you're the ones who own the farm, and anyway, it was winter. We thought our biggest risk was that a foot of snow would fall while we were inside and bury the car. We never considered that the movie might destroy us. I","

""I don't want to go to a movie.""

""I don't want to go to a movie either, but I'm not going to let her see it without knowing what it's about.""

""I'm not going to let her see it, period.""

""I'm not going to let her see it, period.""

""I'm not going to let her see it, period.""

""I'm not going to let her see it, period.""

""I'm not going to let her see it, period."""
"t want to see it. I don't want to walk home past the pear trees when it's over, each of us dissecting the merits of Duke's performance. I want to be asleep when they get back. I want them all to keep their voices down for fear of waking me.15No one's around when I get up in the morning. When does that ever happen? I make so many sandwiches and take them to the barn, then head to the orchard where I find my girls already hard at work. The work is always biting at our heels. ""Good morning,"" they say, keeping their eyes on their hands. We talk about how many rows we mean to pick today. We talk about the weather. Emily says some neighbors have posted that they'll be selling whitefish this afternoon and we decide that whitefish is today's answer to the eternal question of dinner. No one says anything about the movie. My guess is that they can't make sense of what they saw, or maybe it just made them too sad. Maisie's already been back to the Otts' early this morning because the Otts think that Happy, their","ancient yellow Lab, has had a stroke. She's walking in circles, Maisie tells us, holding her head at an angle, one eye closed. She's vomiting, falling over.""Oh, not Happy!"" Emily says. ""She came by the blanket last night.""""It's not a stroke,"" Maisie says. ""At least I don't think it is. I'm pretty sure she has old-­dog vestibular disease.""""Happy's dizzy?"" I ask.Maisie nods. ""I called her vet and they're going","dog, is pregnant. I'm not sure how they know this, but they're sure of it. They're also sure that the puppies will be born in the next few days. They've asked Maisie to come back and help them with the birth. I'm not sure how she'll manage that, but she's already on her way.
I'm not sure how I'll manage the rest of the day. I'm not sure how I'll manage the rest of my life. I'm not sure how I'll manage to get through the"
"Duke had much to do with it anymore. Sebastian must have gotten up in the dark to be there so early on a Tuesday morning. I saw him sitting in the back of the theater with Pallace, his arm around her, her head tipped towards him, the two of them watching us drink and slam and scream at one another. I didn't care about the rest of them anymore but I hated that Sebastian was there. I suspected that Cody called the rehearsal early that day because he couldn't stand to see me act anymore, but maybe it had something to do with Sebastian. Like Pallace, Cody had a weakness for quiet, handsome men who weren't actors.""Saint Sebastian!"" Duke shouted when he saw his brother. ""Tennis!""""Too hot,"" Pallace called from the comfort of her boyfriend's shoulder. ""I want to go swimming.""""He was mine first,"" Duke said. ""And anyway, you're off tonight. You can swim all you want."" One night Our Town, one night Cabaret. We worked and then Pallace worked and on Monday everyone was off. It dawned on me then that","Sebastian must have driven up last night. He'd come in and hadn't told us.""Okay."" Sebastian leaned over to give Pallace a kiss. ""We'll play a game.""How could he have stood all that tennis? It was hot and I wanted to swim too, but like Pallace, it never occurred to me that we could have just gone without them. If our boyfriends played tennis then we would sit at the edge of the court and watch them play. Cody tagged along for the first set but Pallace and I ignored him so completely he finally said something about having work","I was the only one who had to work every night. I was the only one who had to be there every night. I was the only one who had to be there at all.

""I'm not going to be here forever,"" I said.

""I know,"" Duke said. ""I know.""

""I'm not going to be here forever,"" I said again.

""I know,"" he said. ""I know.""

""I'm not going to be here forever,"" I said.

""I know,"" he said. ""I know.""

"
"see the light change in Sebastian's eyes. He was taking me seriously, not as an opponent, but as a person on the other side of the net, and the attention enlivened me. He shouted instructions, encouragement. He was a wonderful teacher, and he was doing his best to improve me. I leapt for a serve beyond my range, leapt and lunged and was felled by something like a gunshot I hadn't heard. That was my exact thought, not that I had fallen but that I'd been shot. I crumpled onto the hot surface of the court. Duke was still there, lying a dozen feet away. He wiggled his fingers at me. How had he been lying on the court all this time? It was hot like a cookie sheet straight from the oven.""You get used to it,"" he said.Sebastian was crouching down beside me, his dark eyes warmed by concern. All summer long I had conscientiously failed to notice his beauty but having his face that close to mine made it unavoidable. ""Hey,"" he said, putting his hand on my shoulder gently. ""Just stay there a second, catch","your breath.""""I'm fine."" I blinked. I was fine, more surprised than hurt. ""I didn't scrape my knees.""""Is she okay?"" Duke raised up on one elbow for a moment then eased himself back down.""I don't know yet.""""She might be faking it,"" Duke said. ""She doesn't like it when I get too much attention.""Pallace was there, her hand on my face, her face so close to my face. ""Are you very hurt?""Everything had stopped and everyone was watching. I felt so foolish.","your breath.""

I was breathing hard, but I was also crying. I was crying because I was so happy. I was crying because I was so happy. I was crying because I was so happy.

""You're okay,"" he said. ""You're okay.""

""I'm okay,"" I said.

""You're okay,"" he said.

""I'm okay,"" I said.

""You're okay,"" he said.

""I'm okay,"" I said.

""You're okay,"""
"really, she is crying for me. While her sisters stand and stare in utter bafflement, Nell the Mentalist has snapped all the pieces together. She knows I am finished.I insisted on trying to stand, and so Sebastian got on one side with Pallace on the other and together they lifted me like a marionette whose string had been cut. My leg was rubbery, almost liquid. ""I need to rest it for a minute,"" I said.Sebastian shook his head. ""You need to go to the hospital.""""She doesn't need to go to the hospital,"" Duke said, his voice clearer now. ""She just tripped on her tiny feet. Give her a minute.""He had vomited and I had fallen and in just a minute, everything would be fine.A minute, a minute, a minute. I could feel Pallace shifting beneath my arm. ""Let's put her down,"" she said to Sebastian.And so they sat me down again and Pallace sat beside me. She looked at me hard but kept hold of my hand. ""I wish we had more time,"" she said. ""But we don't so I'm just going to","say it: You're not going on tonight, and I'm going to have to go get ready.""Emily. I had forgotten her.Duke was sitting up now. ""What?""""She can't walk."" Pallace looked at Duke like maybe I had been shot and maybe he was the one who'd shot me. ""She's not going to be able to walk. I've seen this happen."" She looked at Sebastian. ""Have you seen this happen?""He nodded, the sun behind his head lighting up his black hair.Pallace touched her finger to my an","say it. I'm sorry. I'm so sorry.""

""For what?""

""For everything. For not being there for you. For not being there for your mom. For not being there for you and your mom. For not being there for you and your mom and your dad. For not being there for you and your mom and your dad and your brother. For not being there for you and your mom and your dad and your brother and your sister. For not being there for you and your mom and your dad and your brother and your sister and your grandmother. For"
"to the farm he's wondered how we'll get the cherries off the trees in time, and now it seems all of his previous fears were in preparation for this year when we're down dozens of picking crew, which of course means we'll be down dozens to shake the tarts off the trees in a few weeks.""Maybe you passed each other on the road,"" Emily says. ""Dad coming down from Traverse City, Mom on her way to the hospital. You might have. You would have been going north on 196.""""We did pass you!"" I say, flush with memory. ""I told you that.""""You most certainly did not."" Joe pops half an egg in his mouth.""I said it to Sebastian. I said, 'Look, there goes the Stage Manager on his way to 'work.' "" I remember how much I wanted to tell him to turn around. My leg was just a dull ache by then. Sitting on the wide bench seat of the Plymouth it was easy to believe it had all been a silly bit of drama on my part.""How did anyone survive without cellphones?"" Maisie","asks.""We survived very nicely.""Joe nods. ""I can believe it. Our entire relationship was like that back in the day.""""Two cars passing in the late afternoon,"" I say.""Did you go see her in the hospital?"" Nell asks.""I was only there two nights,"" I say.""I came,"" he says.""No you didn't."" I turn to him. ""Did you?""""After the play, on my way back here.""""I don't remember.""""You don't remember because you were asleep. You'd just gotten out of surgery.""""","says. ""I mean, I know they did, but how?""

""I'm not sure,"" I say. ""I guess you just had to be more careful.""

""I'm not sure I'd want to live in a world where I couldn't call my mom if I was in trouble.""

""I'm not sure I'd want to live in a world where I couldn't call my mom if I was in trouble,"" I say.

""I'm not sure I'd want to live in a world where I couldn't call my mom if"
"ultimately diminish my career.""Well, I wish you'd called yesterday morning and told me.""""You aren't the easiest person to get on the phone.""""Have you been trying?""""No, but I was going to. There's serendipity in this.""I pushed the button on the guard rail that made the top of the bed go up. I held it until I had achieved the angle I thought of as Elyse Adler. ""I want to hear how my ruptured Achilles is going to work in your favor.""""I need you to come back to L.A.""I planned to go back to L.A. in the fall when summer stock was over. Duke and I were going together, but somehow hearing Ripley say it, I didn't want to anymore. I looked out the window of my hospital room, across the parking lot to a row of trees. Even the parking lots had trees! For the first time I realized that I didn't want to leave Michigan. ""I have a contract.""""Okay, one, it's a contract with a summer stock theater. That's easy enough to take care of. Two, you can't","walk, which means you're no good to them. They'll be thrilled to get you off the payroll.""""If that's one and two I can't wait to hear three.""""Three,"" Ripley said, pausing to indicate drama. ""Three is that your movie is coming out.""""Singularity?""""Unless you've made another one.""I had thought it was a wash, a tax write-­off for someone. ""Oh, Ripley, that's great. I'm happy for you."" It had taken such a long time.""","do the play in the fall. You're going to be in a movie.""
""What movie?""
""I don't know yet. I'm working on it. But I'm sure it's going to be a big one. And I'm sure it's going to be a hit. And I'm sure it's going to be a hit because you're going to be in it.""
""What movie?""
""I don't know yet. I'm working on it.""
""What movie?""
""I don't know yet. I'm"
