prompt,true_suffix,response
"to turn the questioning around, to ask him more about this alleged research site in the national park, and to find out what 
he
 thought was going on there; and 
then
, if Sir Owen 
still
 had misgivings, he should have just called Lemoine directly, told him that a journalist was sniffing round his private business, and put the radiometric question – if there even 
was
 a question – to the billionaire himself. But Sir Owen's mind had gone straight to conspiracy. The call had unravelled him, flustered him, wounded him; it had convinced him that he'd missed something, that he'd been bested somehow, upstaged, embarrassed, even hoodwinked – and not by Anthony; he didn't give a shit about Anthony! By Lemoine. If she hadn't known her husband better, Lady Darvish thought sardonically, returning to the listing for the final thirty seconds' countdown, she might have suspected that Sir Owen Patrick Darvish had a crush.
The auction ended: she had won. Lady Darvish","logged into her Internet banking platform to put the payment through, wrote an email to the seller to confirm delivery details, and scrolled through the photos of the sculpture one last time, reckoning that it was worth perhaps fifty dollars less than what she'd paid for it, but feeling satisfaction in the purchase, nonetheless. Presently the bathroom door opened, releasing an aromatic gust of apricot and coconut, and Sir Owen came out, bringing with him the peaty, woodsy smell of his whisky that mingled pleasantly with the fru","had been the only bidder. She had paid the asking price, and the painting was hers.
She had been thinking about the painting for a long time. She had been thinking about it for years, in fact, ever since she'd first seen it in the Darvish Collection catalogue, and she had been thinking about it again, more recently, ever since she'd seen it in the flesh, hanging in the Darvish living room, and she had been thinking about it again, even more recently, ever since she'd seen it in the Darvish living room, and then in the Dar"
"months at least, he needed him.
When Darvish had first proposed the sideline partnership between Autonomo and Darvish Pest Control as a condition of the sale of the acreage at Thorndike, Lemoine had been convinced for a good few minutes that the other man must have found out about his operation in the national park somehow, and was now proceeding to lay out the terms of a blackmail. In retrospect, Lemoine could see that he'd probably come on a little strong in talking up the farm's defensible position, crediting the landslide with having gifted him with such an opportunity, describing the features of the bunker that he wished to build, and enjoying the role of the maniacal survivalist perhaps a little much; he'd overplayed his cover, to the extent that it had become, in a way, a kind of tell. 'So, you really want to buy this place,' Darvish had observed, correctly; 'well, in that case, mate, there's something that 
I
 really want, as well.'
It was not a blackmail, merely a rather dull business proposition for a conservation","project that aimed to monitor endangered native birds by drone; what Darvish wanted, essentially, was the use of Autonomo technology for free. Lemoine could have supplied this with his eyes closed, but he did not like to be manoeuvred, and he liked environmental sanctimony even less; when would conservationists finally figure out, he'd thought, that you could not simultaneously beg for someone's help and berate them? He'd interrupted Darvish to reject the proposition out of hand, instead raising his offer on the farm by another half million, calling it final","easement, and Lemoine had been disappointed. He'd been hoping for a little more excitement.
'I'm not sure I understand,' he'd said.
'It's a conservation easement,' Darvish had repeated. 'It's a legal agreement that you can't develop the land. You can't build on it, you can't subdivide it, you can't do anything that would change the character of the land. You can't even put up a fence.'
'I don't understand,' Lemoine had said again."
"the rules. Even better if that person had already seen him playing by himself; better still if the invitation came 
while
 he was playing! Lemoine loved to present as an enigma. It made his self-dissections all the sweeter to know that he was outwardly inscrutable, a puzzle to which only he would ever hold the key.
For there was a key. There was a secret to his nature, a clue that explained everything about him, a single eight-week period in his very early adolescence that had forged, in every way, the man that he'd become; and it was one of his deepest satisfactions that, despite two unauthorised biographies, countless profiles, constant media speculation, and at least a dozen attempted investigative scoops, no one had ever discovered what it was. Lemoine leaned back in the upholstered airline seat, laced his hands behind his neck, and closed his eyes.
He had been raised by his grandparents in California. His father had worked as a computer technician servicing US embassies and diplomatic missions around the world; this was how he had","met Lemoine's mother, an interpreter who at the time of their first meeting had been stationed at the US consulate in Shenyang. They had never married, and Lemoine had known his father only in his early infancy; soon after they separated, his mother accepted a higher-level State Department job in Cambodia and took the decision to send Lemoine back to the United States. Her family – the Ropers – had long ties to the US Army, and so Lemoine grew up near the base at Fort Irwin, where his grandfather, Captain Roper, was a","met Lemoine's mother, who was a secretary at the US embassy in Jakarta. Lemoine's parents had married in 1979, and Lemoine had been born in 1980. His father had been posted to Jakarta again in 1982, and his mother had gone with him, leaving Lemoine in the care of his grandparents. His father had been killed in a car accident in 1983, and his mother had returned to California to raise her son. She had remarried in 1985,"
"rolled through a tiresome backlog of unanswered correspondence with his one free hand. It was almost nine in the evening local time. All of his assistants were still at their desks, working so silently and with such scrupulous self-consciousness that he could have no doubt it was a performance for his benefit, and they would have all gone home hours ago if he had not unexpectedly returned. There were few things Lemoine liked less than being humoured, so when he'd first arrived, he'd placed an order for a doubleshot cortado, not to drink – he hadn't touched a cup of coffee since he'd started microdosing acid on a weekly basis – but just to see their faces fall when they realised that he must be planning on staying in the office till the early hours of the morning, if not through the night. The cortado was now cold, the foam pocked and sunken, and he had just moved the glass from his desk on to the sideboard, out of sight, when he heard an unfamiliar buzzing noise coming from his briefcase. Both his phones were on his desk in front of him",", and for a crazy, still-jetlagged moment he wondered if someone could have planted something in his luggage … before he came to his senses and realised what it was. He detached the IV drip, opened the briefcase, took out a third, vibrating phone, and answered it.
'Yes,' he said, reaching out with his other hand to snap shut the venetian blinds.
'Hello?' said a distant-sounding voice on the other end. 'Mr Weschler?'
'This is Weschler,' said Lemoine.",", and he was sure that he had turned off the ringer on his laptop, so he was puzzled. He reached into his briefcase and pulled out his phone, which was still in its case, and then he saw that the buzzing was coming from the case itself. He opened it and saw that the phone was vibrating in his hand. He looked at the screen and saw that he had a text message from an unknown number.

He was about to delete it when he noticed that the message was not a text at all, but a photograph. He opened it and saw that it was a photograph of"
"search engine. The first returned no hits, but the second was listed on the website of a Christchurch law firm in the contact details for a solicitor named Rosie Demarney. A solicitor was bad news; but perhaps she was just a girlfriend or a wife.
Her Facebook account was private, and her profile picture was of a balding teddy bear with one eye missing; nothing to indicate whether she was in a relationship or not. Lemoine opened a Burner application, keyed in the guy's number, and pressed dial. After several seconds of hissing silence – the app was routing the call through proxy servers in different countries around the world, making its origin impossible to trace – he heard a click, and then a recorded voice in his ear said, 'Hi, you've reached Tony, you know what to do. Cheers.'
Lemoine hung up before the beep. He checked the law firm's contact page to make sure there was no Tony listed – there wasn't – and then he dialled Rosie's number. This time, the call went through. She answered on the second ring.
'Hello, Rosie speaking.'
'Yes, hi,","I'm trying to get in touch with Tony,' said Lemoine.
'What?' she said. 'Tony?'
'Yeah, I've been trying to call him. I wondered if you might know where he is.'
'Who is this?'
'Oh, sorry,' said Lemoine. 'It's John. From work.'
This was a gamble, as he had no idea where Tony actually worked – he had no idea who Tony was – but he figured that if she asked a question that he couldn't answer, he'd just hang up.
","Rosie,' he said. 'My name's Tony. I'm a friend of Tony's.'
'Oh, hi, Tony,' she said. 'How are you?'
'I'm good, thanks. I'm just calling to see if Tony's around.'
'He's not,' she said. 'He's out of town.'
'Oh, right,' said Lemoine. 'Well, I'll catch him next time I'm in town, then.'
'Sure,' she said. 'I'll tell him you called.'
'Thanks"
"the word 
'mine'
 with a line through it, and below it, the word 
'ours'
 – but also because its defeat ranked among the very few decisive victories for protest action in his lifetime: in the face of public outcry, the proposal had eventually been scrapped. He was smiling as he downloaded the report in order to skim the introduction, pleased that Lemoine's connection to New Zealand had such an unsavoury pedigree, and pleased that his essay would now have reason to mention and celebrate a recent triumph for democracy and for the left. For once in Tony's life, the privatising maniacs in power had been impeded; for once in his life, the greed and degradation of their placating free-market dogma had been exposed for what it was! The victory was so delicious to remember that Tony had been almost disappointed, when he reached the part of the report that dealt with Korowai, to learn that no deposits of economic interest had been discovered anywhere near Thorndike or the Korowai Pass.
Frowning, he had gone back to Google to ask what scientific research was currently","being undertaken in the national park, trying to join the dots somehow between the fact of the Autonomo commission and what the guard had said to him on Saturday morning; but despite trying every search term in every combination he could think of, he had come up empty-handed. He could find nothing to suggest that any research of any kind was taking place in Korowai at all. That was odd. Korowai was public land. 
Something
 should have been out in the public domain; 
something
 should have been searchable online. Because something was definitely going on in Korowai. He","being conducted in the area, and had been surprised to find that the only project that seemed to be under way was a study of the local birdlife, which was being conducted by a team of scientists from the University of Auckland. He had clicked on the link to the university's website, and had been surprised again to find that the project was being led by a woman named Mira Bunting.
He had been surprised, but not shocked. Mira Bunting was a name that he had heard before, and not just because he had read her book. He had heard it because she was a friend of his ex"
"a flat handheld device – a control pad of some sort – and the other scanning the trees around them in a practised sweeping motion, keeping a lookout as they walked. Tony shrank back into the shadow, but the guard was glancing around at eye level, not scanning the forest floor; his gaze passed smoothly over the hollow where Tony was hiding. 'Anything?' he said to the man with the control pad, who shook his head and said, 'Waste of time. He was going the other way.' The first man nodded, and several seconds later they were gone.
They were looking for him. In his head, Tony saw his byline, imagined himself interviewed, heard the intro music for a podcast, a plucky glockenspiel, a shimmering undertow of strings. They were looking for him. They were on the alert. He'd seen three guys so far; there could be more. It would be senseless to try for the fence now, for getting over it was one thing; he also had to think about getting out again. Better to wait a day or two, he thought, let them think he'd left the area, undert","ake a spot of surveillance of his own. This hollow was as good a camp as any; a little spidery, maybe, but safe. He'd stay put, monitor the fence line, get a sense of their rhythms and routines, start keeping a diary, start making a plan. Tony was grinning underneath his balaclava. Everything that he was doing, running from the drones, hiding out in the hollow, layering up, employing obfuscation tactics – 
these
 were the kind of details that were going to","ake a more thorough search, and then try again.
He was still thinking about this when he heard a sound, a faint rustling, and then a voice, a woman's voice, saying, 'I'm sorry, I'm so sorry, I'm so sorry,' and then a man's voice, saying, 'It's all right, it's all right, it's all right,' and then the woman's voice again, saying, 'I'm so sorry, I'm so sorry, I'm so sorry,' and then the man's voice again,"
"voice her appreciation and her sympathy, backing down at once from any point of difference, and steering clear of any issues on which she and Shelley didn't see entirely eye to eye. At the nightly gatherings she had been uncharacteristically withdrawn, never impolite, but incurious, and distant to the point of disapproval, and several times Shelley had caught her gazing round at the assembled faces with genuine bemusement, almost as though she were seeing Birnam Wood in action for the very first time – seeing them not as herself, perhaps, but as Lemoine.
The dust from the straw bale made Shelley sneeze, once, twice, three times, and she heard Mira say, 'Bless you,' absently, from the other end of the field. Shelley didn't thank her. She rubbed her face bad-temperedly across her sleeve.
One of the cautionary tales that Shelley's mother liked to tell at her recruitment seminars concerned a watercolour hobbyist who had once been discovered while painting on a hillside on the Akaroa Harbour","by a prominent figure in the art world – Mrs Noakes never named him – who had been honeymooning in the country from New York. This important man, Mrs Noakes narrated, had been so arrested by the modest sketch displayed on the easel of the hobbyist that he had vowed to one day mount an exhibition of her work; he had pressed his business card into her hand and made her promise that she would call him at her earliest convenience. An exhibition was everything the hobbyist had ever dreamed of, and yet for some reason she was filled with abject terror at the",". The man had been arrested and charged with trespassing, and had been fined a thousand dollars. The story was meant to illustrate the dangers of trespassing, but Shelley had always thought that it was a bit of a stretch to call a watercolour hobbyist a trespasser. She had once asked her mother if she thought that the man had been treated fairly, and her mother had said, 'No, he was not,' and then she had said, 'But he was trespassing,' and Shelley had said, 'But he was just painting,' and her mother had"
"was just doing whatever the hell she wanted, like she had always done, taking everyone else for granted, like she had always done, rebelling for the sake of it, like she had always done, acting as though the rules that bound the little people were just too tiresome and too ordinary to apply to her.
And it wasn't like this was anything new, Shelley thought, now with real bitterness. There had always been aspects of the daily management of Birnam Wood that Mira had seen as beneath her; she had always acted as though the administration and the democratic protocols were unworthy of her attention and her time. It was one of the ways in which the two friends perfectly complemented each other, for as Mira had often pointed out to her, Shelley really rather liked bureaucracy; she found genuine fulfilment in ticking items off a list, and organising, and making blueprints for the future, and establishing processes of feedback and methods of appeal. Mira had no patience for any of that. She loved to speculate, loved to feel the scope and flex of her own imaginative audacity, loved to test and contradict herself, to keep enlarg","ing, constantly, her own sense of what it was possible to hypothesise and conjure up and entertain, and although this roving speculative energy was something Shelley honestly admired and envied about her, she could also see that it amounted, at times, to a kind of capriciousness, even a callousness, when it came to those aspects of mundane existence that could not be posited or wished away. There was a kind of safety in abstraction, Shelley felt, in visions that remained visions, in ideas that remained ideas; and it had occurred to","ing the boundaries of what she thought she might be capable of, and what she might be able to do. She was a dreamer, and a visionary, and a risk-taker, and a rebel, and a leader, and a strategist, and a tactician, and a philosopher, and a poet, and a scientist, and a politician, and a revolutionary, and a lover, and a friend, and a mother, and a daughter, and a sister, and a citizen, and a human being, and a woman, and a woman, and a woman, and a"
"'That's the beauty of illicit substances: no advertising. You can make a pure decision for once in your life. No packaging, no algorithm, no big pharma shoving it down your throat.'
'Just some guy in a tracksuit telling us how much we're going to love it,' Mira said.
It seemed to Shelley that Lemoine's expression tightened slightly. Mira must have sensed that she had overstepped a mark, for she quickly turned away, narrowing her eyes and looking out over the valley, as if she'd heard a sound in the distance and she couldn't quite place what it might be. Shelley recognised the habit: this was something Mira did when she had been embarrassed. She was trying to hide her face.
'Well,' said Lemoine to Shelley, 'you can't please everybody.'
Mira was still turned away.
'People did it who were colour-blind,' Shelley said. 'In the article I read. And they saw colours for the first time. It was kind of beautiful actually.' She tried to give the ziplock bag back to him,","but he shook his head.
'It's for you,' he said, gazing at her. 'Shelley, right?'
'Yeah,' Shelley said, astonished.
'It's for everyone,' he said. 'Socialism. See? I get it.' He dropped the duffel bag on the ground and went back into the cockpit to retrieve an aluminium cooler that he had stored behind the pilot's seat. Shelley glanced at Mira, but she was examining a cut on the side of one of her fingers. 'I","but he shook his head.
'Keep it,' he said. 'I've got plenty.'
'I don't know,' Mira said. 'I'm not sure I'm ready for this.'
'You're not ready for anything,' said Lemoine. 'You're a child.'
'I'm not a child,' Mira said.
'You're a child,' he said again.
'I'm not a child,' Mira said.
'You're a child,' he said.
'I'm not a child,' Mira said.
"
"'For sure.' 'But yes,' he said. 'Let's get something down in writing. Good idea.'
Mira was starting to feel embarrassed again. 'Just for our peace of mind,' she said. 'I mean, I don't think you'll be disappointed when you see what we've been doing.'
'Oh no,' he said briskly. 'I don't think I'll be disappointed.'
But she was blushing now. She felt that she had misjudged him, that she had failed to trust him, that she was in the wrong; he had been keeping a window of possibility open between them, and she hadn't seen it, and she had slammed it shut.
Abruptly, he said, 'I changed the code on the front gate.'
'What?' she said. 'When?'
'This morning,' he said. 'It's now 7172. I added one to every digit.'
She drew back. 'Hey,' she said in a tone of offence. 'It's lucky we didn't need the van today. We'd have been locked out.'
'71","72,' he said again. 'It should be easy to remember.'
Mira could feel her embarrassment becoming scorn again. 'It's kind of weird you changed it before telling us,' she said. 'When we're the ones living here. That's kind of fucked up, actually.'
He stared at her for a moment without blinking. Then he said, 'When my wife died, Mira, I had paparazzi at my front gate for a year. If I came out of my house, if I even opened a window, they'd yell at","72,' he said again. 'I'll text you the code.'
'Thanks,' she said.
'I'll see you tomorrow,' he said.
'Yeah,' she said. 'See you tomorrow.'
She was still blushing when she hung up. She felt that she had been rude to him, and she felt that she had been rude to him because she was embarrassed, and she felt that she was embarrassed because she had been rude to him, and she felt that she had been rude to him because she had been embarrassed,"
",' said Lemoine. 'That was another year. You come wearing six items, in all the colours of the sides of the Rubik's cube. And the rule is that by the end of the night, you have to be dressed in all one colour.'
'Oh my God,' said Shelley, as she refilled the plastic camping mug she was using as a wine glass. 'That's 
also
 so good! I am totally going to steal these!'
Lemoine was watching Mira. 'You're seeing me differently now,' he observed.
She was surprised to hear it said so plainly. 'I guess I am,' she said. 'A wee bit.'
'I don't seem like a costume-party kind of guy? Don't worry: it has been said before.'
But it was more than that: it was how 
normal
 he seemed, how relaxed, how comfortable, how ordinary. She was almost ashamed to admit that he seemed fully human to her for the first time – like a man with preferences, and habits, someone whose experiences had shaped him, who had been both lucky and un","lucky, who had a family, and memories, and a past. Someone who was flirted with, she thought, who existed for other people, who was thought about by other people, who was conjured, privately, in other people's minds.
He was waiting for her reply.
'I'm having that weird experience,' Mira said at last, 'where you realise that your search engine has, like, led you to this very specific tailored place based on what it's decided about you, and there are things that are fully searchable to other people that are totally invisible","lucky, who had made mistakes, who had been hurt, who had hurt others, who had been loved, who had loved, who had been lonely, who had been happy, who had been sad, who had been bored, who had been excited, who had been scared, who had been brave, who had been foolish, who had been wise, who had been foolish again, who had been foolish yet again, who had been foolish yet again, who had been foolish yet again, who had been foolish yet again, who had been foolish yet again, who had been foolish"
"his wireless speaker on with one hand and selecting a playlist on his phone with the other.
'Oi, Hayden,' said Katrina. 'You're being used as an example.'
'Biohacking,' said Hayden, looking up from his devices. 'That's the next thing. Like, where people microchip their hands so they can unlock their cars or whatever just by waving. That's already happening.'
'And we'll be, like, uploading our memories to the cloud.'
'Not just uploading them. Changing them.'
'Putting filters on.'
'Yeah, we'll basically merge with our phones.'
'Like a 
Black Mirror
 episode.'
'Let's face it,' Natalie said, 'that show is essentially a documentary.'
Shelley was watching Lemoine. 'What do you think?' she said.
There was a lull as they all turned to look at him. 'Well,' he said, rubbing his chin, 'the first Reformation followed the invention of the printing press. One would expect something similar to follow the invention of the","smartphone.'
Shelley frowned. 'Like a revolution?'
Lemoine shrugged. 'You're the activists. You tell me.'
'Boo,' said Hayden. 'Come on. Make a prediction.'
'That's all anybody ever wants from me,' said Lemoine. 'Predictions.' He smiled across the centrepiece at Mira.
'But, like, a second Reformation? What would that even look like? I mean—'
'It's all beside the point anyway,' Jessica cut in. 'We talk","internet. But I'm not sure that's what we're seeing here. I think we're seeing something more like the Industrial Revolution. The internet is a tool, not a technology. It's a way of organising information, not a way of organising society. It's a means of communication, not a means of production. It's a way of doing things, not a way of being. It's a way of thinking, not a way of living. It's a way of seeing, not a way of seeing.'
'I don't know,' said Hayden"
"she leaned forward over her plate to take a bite. The others seemed to be conscious of needing to preserve the space between them, for nobody made any effort to draw either of them into the discussion, which centred, as far as Mira was aware, on the differences between the generations. As they ate, she heard Natalie teasing Lemoine that Gen Xers named their pets like they were children, and named their children like they were pets, and she heard Katrina saying that she'd never felt that the definition of 'Millennial' applied to her, and Jessica replying that that was 
the
 most Millennial thing Katrina could possibly have said, and when the conversation turned, as it so often did, to all the many ways in which the Millennials had been short-changed, she heard Lemoine remarking that he didn't understand why people their age were so nostalgic for the welfare state, since their parents, the baby boomers, were themselves such a good argument against it – look what happened when you gave people too much help: they just took it all for granted, and then they took it away from everybody else","! She could hear herself laughing and protesting and begging to differ and taking a stand, but it was as though she was sitting outside her own experience somehow, participating only through a gauze, and it was only when someone said, 'Oh 
shit
,' and they all began to laugh, one by one, around the table, that she remembered they had taken acid and realised that it must be starting to take effect; and then Lemoine caught her eye across the harakeke flowers, and made a movement with his head that meant, 
Let's get out of here
,",".

'I'm not nostalgic for the welfare state,' said Katrina. 'I'm nostalgic for the idea of a welfare state.'

'I'm nostalgic for the idea of a welfare state,' said Jessica.

'I'm nostalgic for the idea of a welfare state,' said Natalie.

'I'm nostalgic for the idea of a welfare state,' said Lemoine.

'I'm nostalgic for the idea of a welfare state"
", which wasn't strictly true, but was something that she knew he loved to hear. She no longer felt annoyed that he had booked the trip without consulting her. He'd been so nervous about the conservation project launch, she told herself, as she cleansed and toned and moisturised and then dabbed three tiny dots of serum underneath each eye; and then he'd been so disappointed when Lemoine hadn't showed up at the launch, though he'd done his best to hide it. The long drive down to Thorndike might be just the thing to set him right; he always said he did his best thinking behind the wheel. She turned out the light and slept soundly for almost thirteen hours. When she woke the next morning, she was a little miffed to see that he hadn't sent a text to say that he'd got in safe – but then again, she reasoned, belting on her robe, she had asked him not to wake her, and he would have been worn out from all that driving; he'd probably gone straight to bed when he arrived.
After she had showered and","dressed, she walked down the hill to buy a cappuccino from their favourite Wellington café and drank it looking at the stationery display in the window of the post office, enjoying the sensation of allowing her mind to wander as it pleased, forming impressions and following associations that for once she was not obliged to share in conversation. She had one last mental health workshop to lead that afternoon, and she was just wondering if she had time to pop downtown before the class and do a little clothes shopping – something for her own mental health – when her phone buzzed in her","dressed, she went downstairs to make breakfast. She was just about to put the toast in the toaster when she heard the front door open. She turned to see Tony coming in, looking tired and dishevelled, and carrying a large cardboard box.
'Hey,' he said, and then he saw her face. 'What's wrong?'
'Nothing,' she said. 'I just thought you were going to be in Thorndike.'
'I was,' he said. 'I got a call from the office last night. They said they needed me to come back.'
'"
"Lemoine. 'Well, that's good. What's the timestamp?'
'23:32,' she said. 'Last night. No – this can't be right.'
'What?' 'It says he was up at the lookout,' she said.
'What's the lookout?'
'On the road up to the pass. There's a lookout over the lake.'
'Isn't it closed?'
'Yeah,' she said. 'But the barricade is further on. You can still get to the lookout.'
'The location might be approximate,' said Lemoine.
'Could it be a mistake? Like a glitch? Could it be showing me past data or something?'
'Why do you say that?'
'Well – why would he go up there at night? There'd be nothing to see.'
Lemoine seemed to hesitate. Then he said, 'Dial back the clock a bit. Do you see the timeline function?'
'Yeah,' she said.
'What time did you say he left the airport?'
'About three thirty,' she said.
'Input that",",' said Lemoine, and she did, and several seconds later the icon appeared again, showing Owen's phone in a parking lot in Christchurch, bearing the tag '18/08/17 15:31.'
'What do you see?' said Lemoine.
'Yeah, I see him,' she said. 'Half past three, he was picking up the rental.'
'All right. Wind it forward, see where he went.'
She wound the timeline forward and saw the icon make its journey south.
'Y",".'
She did. The timeline jumped to 15:33.
'What's this?' she said.
'What?'
'It says he was at the airport.'
'That's right,' said Lemoine. 'He was there for a while. He was waiting for you.'
'But I was there for hours,' she said. 'I was there for hours before he got there.'
'He was there for hours before you got there,' said Lemoine.
'But I was there for hours before he got there,' she said.
'He"
", and any moment now he was going to call and say, 'Sorry, love, you must have been so worried, look, you're not going to believe what happened to me last night …'
She could give Anthony a call, she thought; at the very least, it would give her a way to pass the time while she waited for Lemoine to call her back. She searched for his email in Sir Owen's inbox, but nothing came up. Sir Owen must have deleted it. Paranoid, probably, in case it leaked somehow that they'd blabbed to the Mulloys. No matter: she still had the copy on her own phone that he had forwarded to her. She took it out, found the email, and retrieved Anthony's number, feeling a little better that she was taking the initiative, and telling herself, bravely, that if all this 
did
 turn out to be a storm in a teacup, it might be quite a good story to share at her mental health workshop that afternoon. She could use it as an icebreaker, to illustrate how quick we are to panic, how easy it is to lose perspective and","assume the very worst. 'Of course, it turned out he was absolutely fine,' she imagined saying to the group with a laugh, 'but for a moment there, I really thought I'd lost my mind.'
She dialled the number.
'Hi, you've reached Tony, you know what to do. Cheers,' said the recorded voice in her ear. Disappointed, she hung up before the beep, and then thought better of it, and dialled again. 'Tony, hi, Jill Darvish here,' she said, speaking more calmly now. '","to jump to the worst possible conclusions.

She dialled Anthony's number, and waited.

'Hello?' he said.

'Anthony?'

'Yes?'

'It's Mira.'

'Oh, hi, Mira,' he said. 'How are you?'

'I'm good,' she said. 'I'm good. I'm just calling to see if you've heard from Sir Owen?'

'No,' he said. 'No, I haven't.'

'Oh,' she said. 'Oh"
"of knowing how many of the few remaining residents of Thorndike had seen his aircraft coming in to land that afternoon, but even if that number was zero, the plane was still parked up at the airstrip in plain view, and an easy search of the traffic out of Thorndike in the past few hours would prove that he had not left the property by car. What was more, it was a rented plane, and he had called the landing in; his flight log placed him squarely at the farm. To take off now would create another time discrepancy – a memorable one, since small planes did not tend to fly at night.
So his options were severely limited.
Lemoine tried to visualise the man's last movements. Darvish had driven up to his front gate, wound down his window, tried the code, probably several times, without success. Had he seen a far glow of light inside the shearing shed? Had he heard distant music wafting over the fields? Lemoine made a mental note to check if the shed was within sight of the gate. Well, in any case, he thought, Darvish had tried the intercom, and when nobody","had answered, he had gotten out of the car and climbed over the gate to walk up to the house on foot, certainly frustrated, possibly even angry, that the code had somehow been changed. Had he called somebody? His wife – to ask if she'd ever had any trouble inputting the code, perhaps – or a neighbour – or even a locksmith? The security company that had fitted the keypad? If he had, then help could be already on the way.
Abruptly, Lemoine let go of Mira and went over to the body. In Darvish's left","answered, he had probably driven away.
Lemoine was about to call Birnam Wood to ask if they had seen Darvish leave, when he remembered that he had already done so. He had called them from the plane, and they had said that they had not seen Darvish leave.
He was about to call Birnam Wood again, when he remembered that he had already done so. He had called them from the plane, and they had said that they had not seen Darvish leave.
He was about to call Birnam Wood again, when he remembered that he had already done so. He had"
"'No,' she said.
'Mira,' he said, 'fucking do it.'
'No,' she said again. She stepped back, away from him. 'We should call the police. Put his phone back. You shouldn't be touching it. You should put it back in his pocket.'
Lemoine clenched his jaw tight to control his temper. 'Okay,' he said. 'Is that what you want? I put this back, and we call the police?'
'Yeah,' Mira said, but her voice was high and strange.
'So then the police come,' said Lemoine, 'and they ask what happened. Right? Well, it's homicide, first of all. Right? That's pretty clear. It's manslaughter. That's bad for Shelley. She kills an innocent man on his own property, outside his own front door? That's a court case, that's a conviction right away. But then they find out she's high as a kite, and 
that
 steps it up a notch. That's drug use, that's reck","less endangerment, that's driving under the influence. We're starting to look at years in prison. And then it turns out she's not the only one tripping off her nut. There's a whole gang of you. So now you're all a part of it, and it's trespassing, and it's theft, and it's destruction of property, and it's vandalism, because this guy 
did not know that you were here
, Mira, and his widow doesn't either. What do you think 
she's","less endangerment, that's a whole other level of shit. And then they find out that she's been living here, in this house, with this guy, and that he's been supplying her with the drugs, and that he's been supplying her with the money to buy the drugs, and that he's been supplying her with the car to drive to the dealer, and that he's been supplying her with the dealer, and that he's been supplying her with the dealer's phone number, and that he's been supp"
"'See anyone?' he said, putting both phones away.
She shook her head.
'This next bit is going to be horrible,' he said. 'But it's the only thing you have to do, all right? And once it's done, I'll take care of everything else.'
She nodded.
'We need to get him down to the gate and put him back in his car,' said Lemoine. 'In the driver's seat. Do you think you can do that?'
She nodded again.
'He can't have any gravel on him,' said Lemoine. 'We'll have to dust him off.'
But she was already dismounting from the vehicle, going to the body, crouching down. Her face had a steely, vacant look, like a sleepwalker's.
Lemoine said nothing more. They knelt on either side of Darvish and lifted his torso until he was sitting upright, and then they lugged him to the four-wheel drive, Lemoine carrying his head and shoulders, Mira his feet. Staggering slightly, they folded him into the back","seat and Lemoine got in beside him to make sure he didn't topple out. Mira got back into the driver's seat and started the engine. Keeping the car in neutral, she released the parking brake and coasted down the hill to the gate, only jamming the gear stick into second when they approached the inner keypad, so she could lean out and press the button that opened the gate from the inside.
They only had a few seconds to exit before the gates closed again. Mira drove neatly through the gap and pulled up beside the SUV. It was locked, and","seat, and then they went to the driver's side and opened the door. Lemoine reached in and turned the key, and the engine started. He put the car in reverse and backed it out of the shed, and then he drove it out of the gate and down the driveway, and then he turned it around and drove it back up the driveway, and then he parked it in the same spot where it had been before, and then he turned it off.
'You're going to have to get in the driver's seat,' he said to Mira.
She nodded.
"
", and carports, and low chain-link fences painted white and pink and baby blue. The van came to a stop at a four-way intersection and then turned left, and Shelley saw the ridge of the Korowai ranges high above her and realised that they were in the back streets of Thorndike. Whoever was driving must have turned off the highway before the main drag, which was how Shelley had come to think of the little strip of road that comprised the petrol station, a row of souvenir shops, and two shuttered-up roadside cafés. The van turned left again, and then right, into a driveway, and finally came to a stop beside what appeared to be a stuccoed single-storey house: through the van's side window Shelley could see a mossy drainpipe and a frosted bathroom window that was speckled black with mould. The driver cut the engine and got out and walked away, and about a minute later, Shelley heard footsteps coming back again, and then the rear doors of the van were thrown open, and there was Mira, still dressed in the jeans and patch","ed woollen sweater she'd been wearing the previous day.
They stared at each other.
'Where are we?' Shelley said at last.
Mira didn't answer right away. Then she said, 'Somewhere we can talk.'
Shelley sat up, peering out at the deserted residential street over Mira's shoulder, all the colours soft and liquid in the early-morning winter light, and for a brief second she allowed herself to hope that the stranger in the driveway had only been a simulation after all. She turned to look over her shoulder","ed denim jacket that she'd been wearing when Shelley had first seen her, but now she was also wearing a pair of black leather gloves, and a black balaclava, and a black hoodie, and a black backpack, and a black ski mask, and a black face mask, and a black scarf, and a black woollen hat, and a black pair of sunglasses, and a black pair of earmuffs, and a black pair of knee-high socks, and a black pair of boots, and a black pair of"
