prompt,true_suffix,response
"asks.
""I hired you to handle the legal aspects of my life, not the personal ones.""
She's not deterred. ""He's my friend.""
I don't respond, and we stare at each other a few seconds before she says, ""I'll be back as soon as the release comes through. If it comes through.""
""It will,"" I say.
She throws me a look as she leaves the room.
I sit back in the chair and clear my mind so I can start planning.
Lucca Marino—Six Years Ago
I take my time driving from Hilton Head back to Raleigh, North Carolina, with the last twelve hours heavy on my mind. I shouldn't care what Andrew Marshall thinks about me now, but I do.
I'm off the grid. Matt has called my phone a million times and texted threat after threat, but I am not fazed.
I park in front of AAA Bail Bonds midmorning on Monday, almost forty-eight hours after I left Andrew at that resort in South Carolina, even though I was instructed never to set foot back here.
Matt is not expecting","me.
The last time I was here I was terrified. I had just fled the Kingstons' house after leaving a bleeding Jenny Kingston dying on the floor and a sleeping Miles on the couch.
Today is different.
Today I walk into his office like I own it.
There are a few random people scattered around the waiting room and the same girl at the front desk. She gives me a halfhearted smile when I walk toward her, but her expression changes quickly when I bypass her desk and head down the hall.
""Wait!","me. He's not even in the office.
I walk in and find a young woman sitting behind the desk. She's probably in her early twenties, with a pink streak in her hair and a nose ring. She's wearing a black tank top and a pair of jeans that are too tight for her.
""Can I help you?"" she asks.
""I'm looking for Matt.""
""He's not here.""
""When will he be back?""
""I don't know. He's not here.""
""Do you know where"
"he will be there for me.
When it doesn't seem like Mr. Smith will be speaking to me today, I continue. ""You may not like I changed the job, and the results may not be the ones you were hoping for, but Matt's plan would have failed. And Senator Nelson is better than a failed plan and wasted resources. If you would like to continue to engage my services, I deal directly with you. Not Matt. I'm good at what I do. Better than him. And you know it.""
Silence.
Matt is furious. A deep, red flush is creeping up his neck, and his jaw is clenched tight.
Finally, Mr. Smith speaks. ""Matt, give Lucca your phone then go wait in the hall. Lucca, once he's gone, shut the door and take me off speaker.""
Matt's eyes look like they will bulge right out of his head. He leaves the office, slamming the door behind him.
I pick up the phone and hit the button to make the call private.
""I'm here,"" I say.
""I was told there was quite an","event in Andrew Marshall's suite on Friday night.""
I don't hesitate. ""Yes. I invited some big hitters up for a cocktail party once I realized what Matt had planned. I knew if I couldn't get the dirt on Andrew, I better get it on someone else equally or more important.""
Silence.
And then finally, more questions. ""Where was Andrew Marshall during this party? If you have what you say you have, was he a witness to the senator's behavior?""
""I knocked Andrew out and put him on the lounger on","altercation between you and Matt.""
""I'm not sure what you mean.""
""I'm sure you do. I'm sure you know exactly what I mean. I'm sure you know exactly what I'm talking about.""
""I'm not sure what you're talking about.""
""I'm sure you are. I'm sure you know exactly what I'm talking about.""
""I'm not sure what you're talking about.""
""I'm sure you are. I'm sure you know exactly what I'm talking about.""
"""
"champ. Just like I knew he would. I'm riding with Ryan back to the house as Rachel follows behind us in her car. She agreed to be held accountable for my actions, so it looks like I'm stuck with her.
In order to walk out of there today, I had to agree to meet with the detectives in Atlanta on Friday morning to answer questions on the circumstances surrounding the death of Amy Holder. If I refused to agree to do that, I would be held at the Lake Forbing Police Department until the escort sent by the Atlanta Police Department arrived and dragged me back there. If I'm not there for that meeting on Friday morning, there will be another warrant issued for my arrest for failure to show.
Yesterday, Mr. Smith's plan was unclear, but that is not the case anymore. While I thought I could always go back to being Lucca Marino, after today it will be next to impossible to lose the Evie Porter identity. As a condition of being released, I was photographed and fingerprinted, so now not only am I in the system for the first time ever, I'm in the system as Evelyn Porter.
I","was so careful to keep Lucca Marino clean and off the grid—a blank slate that I could shape when I was ready—that I've got nothing to prove I'm actually her. But Evie Porter has a full background and history, including pictures, the freshly uploaded fingerprints, and the material witness warrant for questioning in the death of Amy Holder.
Eight years ago, Mr. Smith saved me from potential arrest, and now he's set me up for one.
Today is Monday and already half gone so I have only three full days to handle this","'m not sure how I feel about that.
""I'm sorry, Lily,"" Ryan says as he pulls into the driveway. ""I know you're upset, but I'm not sure what else I could have done.""
""I know,"" I say. ""I'm not upset with you. I'm upset with myself. I should have never gone to that house. I should have never gone to that house.""
""You didn't know what was going to happen. You didn't know she was going to be there.""
""I should have known"
"An origami swan.
It's set back against the lamp and small enough not to raise the interest of anyone but me.
I stare at it longer than I should, giving it power it doesn't deserve.
Finally, I reach for it and pull it open. There's another piece of paper inside the body of the swan. There are two pictures printed on one side. This is what the cops in Atlanta have on me, compliments of Mr. Smith, I'm sure. And he delivered it to me in the same way I let Judge McIntyre know what I have on him.
In the top image, I am standing outside a hotel in downtown Atlanta and Amy Holder is only a few feet away, her face angry and her hands raised as she flips me her middle finger. In the second image, I'm following Amy inside the hotel. The same hotel where only a few minutes later every cell phone camera on the street out front caught the black plumes of smoke that poured out her balcony window. It is clear there was a problem between us, and it's also clear I went into the hotel after her.
I remember this","moment perfectly. Her heated words. The stares from anyone close enough to hear what she was screaming at me. And then later, the sounds of the fire truck sirens blasting through the air, the people screaming, the acrid smell of smoke.
The perfect piece of evidence, placing me at the scene in a confrontational moment with the dead woman. Knowing Mr. Smith, there are other shots from other angles that are just as damning and that can be passed along to the Atlanta PD whenever he's ready. This is just a teaser to whet","night. I remember the fight. I remember the hotel. I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember the fire.
I remember"
".""
He makes a tsking sound. ""Of course I have. Do you think I wouldn't have a contingency plan in place if one of mine gets out of hand? Don't get sentimental now. This is business.""
""Did the woman pretending to be me know what was going to happen to her when she took the job? Did you tell her it was a death sentence?""
""That woman was an unfortunate casualty. She had potential. But I'm always prepared to make the hard decisions. The Holder job is more important.""
And there it is. Confirmation that their deaths weren't an accident. ""Did she even finish the job you sent her on? Or did she let you down in some way?""
""She was sent to unnerve you. And she did. She was sent to make a name for herself as Lucca Marino. And she did. She was sent to dinner that night to make sure you were the last person to see her alive so the police would have no choice but to question your evening together. I thought I'd have to step in to make sure they became aware of the warrant out for you,","but you made that easy on me too. Her snooping through your stuff was to get under your skin because I knew how much you'd hate that. The spreadsheet you left for her to find gave me a little laugh, though. Nicely played.""
The urge to scream at him and throw this phone until it breaks into a million pieces rolls through me, but I can't show him how gutted I feel.
""What guarantees do I have that I won't end up like her? She came in here to do a job and what thanks does she get? A","but it seems you've done that for me.""
""You're a monster.""
""I'm a businessman. I'm not the one who killed her. I'm not the one who killed your father. I'm not the one who killed your mother. I'm not the one who killed your brother. I'm not the one who killed your sister. I'm not the one who killed your grandfather. I'm not the one who killed your grandmother. I'm not the one who killed your aunt. I'm not the one who killed"
"my towel without letting me go. I stand still as he dries me off.
""Want to crawl in the bed? Or want to eat first?"" he asks as I pull on a pair of leggings and an oversize tee.
""Is Rachel still here?"" I ask.
He nods as he towels off. ""Yes, she feels personally responsible for you. She plans to stay within arm's reach until we get to Atlanta.""
I take in a deep breath. Then one more. ""You don't need to go with me to Atlanta.""
Ryan shrugs. ""Of course I do. But we're not talking about that tonight. We'll make our plans tomorrow.""
My mind is already working through different scenarios now that I know what I'm up against. I'll go to Atlanta after I make a few other stops first.
""What's going on in that head of yours?"" he asks.
I don't like that he can read me so well. It shows how much I've let my guard down where he's concerned.
""Just thinking about what they'll ask me. And what","they'll do if I can't answer their questions.""
Ryan pulls me in close. ""I'll be there with you the entire time. So will Rachel. We're on your side. If there's one thing you believe, believe that.""
I grasp his hands in mine and pull them to my mouth, kissing each knuckle. ""I'm hungry. But I need a minute to gather myself.""
He smiles and squeezes my hands. ""I'll go pick up some food. Come down when you're ready.""
Ryan","I'll say.""
""You'll do great. You're a natural.""
I shake my head. ""I'm not. I'm a mess.""
""You're a mess when you're not in control. But you're a natural when you are.""
I'm not sure if I agree with him, but I'm not going to argue with him.
""I'm going to go get dressed. I'll be right back.""
""I'll be here,"" he says.
I walk to the bedroom and pull on a pair of"
"because I've got an out-of-town emergency.""
I'm shaking my head. ""You really need to be there. Rachel and I can handle things in Atlanta.""
He drops his fork on his plate and the sound echoes through the kitchen. ""Pretty sure I can decide where I need to be.""
We're giving Rachel a good show, so I decide to table this conversation until we're in the privacy of our bedroom. She already knows I plan to leave this house alone. I look up at her and say, ""I assume you're okay missing the funeral as well?""
""Yep,"" she says, making that p really pop. ""Last time I talked to James was about two years ago, when he called begging for money. I gave it to him on the condition he would get some help. I even had a spot lined up for him in a rehab facility. He ghosted me as soon as he got the cash. I was one of the few from our group who didn't see him when he got to town a couple of weeks ago.""
Ryan grunts. ""Yeah, I have about","ten stories like that.""
The rest of the meal is filled with meaningless chitchat, and soon enough we retreat to our bedroom and Rachel to the spare downstairs.
Standing in the middle of our room, I blow out a long, slow breath. Center myself. ""I need to take care of a few things alone,"" I say to Ryan as he turns down our bed, not noticing that someone made it up for us. His expression sharpens, but I push on. ""I'm meeting Rachel in Atlanta. You're welcome to meet me there too.""
","a hundred texts from him. He was trying to get me to come to the bar with him. I told him I was busy, but he kept texting me. I finally told him I was in a relationship and he stopped.""
""I'm sorry, Lily,"" he says. ""I know you were close to him.""
""I was. But I'm not anymore. I'm not even sure I was close to the real James. I think he was a different person when he was sober. I'm not sure I ever knew him.""
""I'm sorry,"" he says again"
"Mr. Smith will expect me to go alone. Until this point, I wanted to be 100 percent predictable, and now I need to be the exact opposite. Plus, Ryan's arguing pretty hard to come along even though he'll miss James's funeral and a week of work. Very curious.
Forcing out a deep breath, I make a show of giving in. ""I make all the decisions. If I need to slip off to handle something by myself, there is no argument from you. Not a single word.""
He nods. ""Don't even think about ditching me along the way,"" he says with a smirk. ""I can see it all over your face.""
We both know that option is always on the table.
* * *
Rachel is pissed Ryan is going with me but she isn't.
I load our bags into the back of my 4Runner, while closer to the house Ryan is squaring off with Rachel in a heated conversation. I shut the back hatch and turn toward the street, committing it to memory. I will miss it more than I want to admit.
Slipping","into the driver's seat, I wait for Ryan. When he hears the engine turn over, he looks at me over his shoulder. Rachel reaches for him when he moves toward the car. She knows things about me that he does not, things she can't tell him since I'm protected by client-attorney privilege, and she's frantic to stop him from coming with me.
He's not having it.
Ryan slips into the passenger seat, then rolls down the window as Rachel approaches his side. He wanted us to take his Tahoe, but this","my sunglasses on, I walk toward the house, my heart pounding.
""I'm not going to let you do this,"" Rachel says.
""I'm not asking you to,"" Ryan says. ""I'm telling you I'm going.""
""You're not going to be able to protect her. You're not trained for this.""
""I'm not going to be able to protect her if I'm not there. I'm not going to be able to protect her if I'm not there.""
""You're not going to be"
"think he's going to say anything else until he adds, ""I spent years helping James . . . saving James. I gave him money, clothes, a place to stay. Put him in rehab more than once. I was a crutch for him. He knew I'd be there. He knew I'd save him. So why bother getting your shit together if there's always someone saving you?""
A few minutes pass before I say, ""I don't need saving.""
His head jerks in my direction. He looks at me while I stare straight ahead, then his attention focuses back on the road. ""I know that. There are things you may need, but saving isn't one of them.""
This makes me want to ask questions. So many questions. But he made it clear—he'd show me his but I have to show mine first. So instead of questions, I say, ""In two miles, you need to take a left.""
Alias: Wendy Wallace—Six Years Ago
I love this little town. In another life, I would have graduated from high school and headed straight here for college. I would have gone to every","sporting event and play and art showing. Breaks between classes would have been spent in the quad, where I'd complain with fellow students on the unfairness of how our professor graded our last exam.
But I'm not living that life.
I was only in that airport hotel in Raleigh for a day before there was a knock on the door. I opened it to find a guy in a UPS uniform standing on the other side. But upon closer inspection, I realized it was the same guy who delivered my last set of instructions from Matt.
""You're","football game and every homecoming dance. I would have been a cheerleader. I would have been a sorority girl. I would have been a sorority girl who was a cheerleader.
I would have been a lot of things.
But I'm not.
I'm a girl who's been in and out of foster homes since I was twelve. I'm a girl who's been in and out of juvenile detention since I was thirteen. I'm a girl who's been in and out of rehab since I was fourteen."
"of talk about players getting paid under the table to pick one college over another—stories of bagmen dropping off cash late at night and communicating by burner phone, and even more mind-blowing are the college boosters, aka old people, who spend big money in the hopes that their alma mater might possibly win a championship. They throw cash at programs and expect results. And if they don't get them, the money stops. There's a real question as to who is actually running these programs: the school's athletic director or the wealthy few writing the checks. All you need to do is google ""T. Boone Pickens"" and ""Oklahoma State University"" to get the general idea.
There is a big push to change the rules and allow college athletes to profit off their name and likeness. In fact, most people in the industry believe the NCAA will allow student athletes to accept endorsements as early as 2020 or 2021, but for now, it is strictly forbidden. If caught paying players, schools are fined huge sums and could even lose opportunities to go to bowl games at the end of their","season, which kills their recruiting efforts. But the worst penalty is to the athlete. They lose their eligibility to play. Anywhere.
The last few jobs, I've used this time in the lull between getting information but still waiting for exact instructions to guess what the client has hired us to do.
Since the prospective players' names were given to me, I'm guessing they play into this somehow. Is Mitch a dirty recruiter? Is the client a rival school who wants Mitch's program in trouble?
I concentrate on the dates and names. I map","seasons.
The NCAA is a nonprofit organization that makes billions of dollars a year. The NCAA is a nonprofit organization that makes billions of dollars a year. The NCAA is a nonprofit organization that makes billions of dollars a year.
The NCAA is a nonprofit organization that makes billions of dollars a year.
The NCAA is a nonprofit organization that makes billions of dollars a year.
The NCAA is a nonprofit organization that makes billions of dollars a year.
The NCAA is a nonprofit organization that makes billions of dollars a year.
The"
"time with Andrew Marshall, and there's a tight twist in my gut about what I might be asked to do.
I'm ready to know what the job is.
After another long day of scrolling through videos, I drop the thumb drive in an envelope and glance at the clock. George should be here any second.
Once Devon saw the last set of instructions, he wouldn't come to this apartment at all since he doesn't like the idea of George being so close by, so I've had to add in a trip to get what he's recorded. Those meeting spots change daily.
Two quick taps on the door lets me know he's here.
""Hey, George,"" I say, handing him the small package.
His forehead crinkles. ""You're not looking so good.""
""Always the charmer."" I roll my eyes. ""You watch surveillance videos all day long and let me see what you look like.""
He hands me a manila envelope. ""Got something for you tonight. Thought I'd save you a trip to the mailbox since I have to come by here anyway. Just","don't rat me out.""
My relief is evident. ""Finally. And don't worry, your secret is safe with me."" I'm ready to tear into it but I notice George is lingering in the hall. ""Is there something else?""
He nods once, then says in a near whisper, ""Since this is your first job where you're dealing directly with him, if it feels like a test, it is.""
I stare at him with wide eyes, silently begging for him to tell me more. But with those cryptic words, he's gone.","a heads up, I'm going to be out of town for a few days. I'll be back on Monday.""
""Okay. Thanks.""
""You're welcome."" He turns to leave.
""George?""
He stops and turns back to me.
""I'm not feeling well. I'm going to take a nap.""
""You sure?""
""Yeah. I'll be fine.""
""Okay. I'll see you Monday.""
""See you Monday.""
I close the door and drop the envelope on the counter. I'"
"him. I press play on the video that is waiting on the screen. It's a recording of a dinner with Phil, Roger, and a handful of other megadonors. Their discussion comes to life where they detail which high school prospects they want Roger to approach and how much money they will offer to each one. Phil even offers to throw in a couple of cars if necessary. ""Anything to keep them from going to Florida State,"" he says. There is also some bragging about how successful they were last year in scoring some of the best recruits. I end the video right after Phil says, ""Giving away that F-250 was worth those twelve touchdowns.""
Phil stares at the screen from across the desk, and I can see the color drain from his face.
The one group that was not mentioned on that sheet of paper from Mr. Smith were the boosters. The mark: protected. The school: protected. The program: protected. The prospects: protected.
But not a word about those wealthy, overly invested boosters.
Mr. Smith knew I'd not only see the players talking to the coaches, but I'd also","catch men like Roger McBain approaching them on behalf of boosters like Phil Robinson.
""Roger works for you. You tell him the players you want to commit to your alma mater, give him the funds to entice them to do so.""
I came with receipts and he knows it. He's quiet, toying with a black ballpoint pen in his hands.
""I have just as many pics of you with the athletic director, the university president, and half the coaching staff so it's not a stretch to assume the school knew what you were doing and","see the boosters talking to the coaches.
""You're a fucking liar,"" Phil says.
""I'm not lying. I'm telling you what I saw.""
""You're a fucking liar,"" he says again.
""I'm not lying. I'm telling you what I saw.""
""You're a fucking liar.""
""I'm not lying. I'm telling you what I saw.""
""You're a fucking liar.""
""I'm not lying. I'm telling"
"where I can get lost in the sea of students.
I picture it. Visualize myself in a sleepy little town like this. A cute little house on a quiet street. Somewhere safe.
Now I just need to see it done.
There's one thing I need to do before I go. My ""new to me"" Honda rolls to a stop in front of the small house, and I lock the door before I make the short walk across the tiny yard.
Tyron answers the door a few minutes after I knock.
""Hey, can you step out here for a second?""
He's clearly confused but does what I ask. I walk back to my car and lean against the trunk while he stands on the curb next to me. This is more privacy than we would get inside his house.
""You don't know me, but I wanted to give you some advice. You have a very bright future ahead of you and you're smart, but you need to be smarter. Assume someone is listening. At all times. Assume someone will rat you out. I know you like to talk to your younger brother about all the offers . . . and extra incentives",". . . but you need to stop. Keep your own counsel.""
His eyes are big. Like freaking-out big.
""And get what you can. Take it all. Make no promises and sign with the team you want regardless of what any other team offers you. But be smart about that too.""
I talk for a few more minutes and he seems to absorb everything I tell him. He asks questions and I answer what I can. I give him tips on where to put the money so it grows. How to keep a low profile. How to never trust technology. Just as I'm",". . . you're getting. But you need to stop. You need to be more careful. You need to be smarter.""
Tyron's eyes are wide. He's not sure what to say.
""I'm not trying to scare you. I'm trying to help you. I'm trying to help you avoid a lot of pain. I'm trying to help you avoid a lot of trouble. I'm trying to help you avoid a lot of time in prison. I'm trying to help you avoid a lot of things that will ruin your life. I'"
"words ""Hotty Toddy!"" printed across the throw pillows. I fluff a few of the pillows, dusting off a thin layer of pollen that settles on every single surface this time of the year, spending a little extra time getting the cushions on the rocker just where I want them.
This is the home of my dreams, the safe haven I always wanted.
Too bad it's not mine.
I shove down the wave of longing and move back to the door. A few minutes after ringing the doorbell, a blond teenager opens it.
""Hey,"" I say. ""Is your dad home?""
""Sure, let me get him,"" she says, then closes the screen door in my face. I hear her yell for him and then his heavy steps coming from somewhere deep in the house.
The screen door opens slowly and Mitch Cameron asks, ""Can I help you?""
I knew it was risky coming to his home, but this time of year and this time of day, there's nowhere else he would be. And nowhere else I wanted to meet with him.
""Can I have a","minute of your time? My name is Wendy Wallace and I was the one who helped you get out of your coaching job in Florida,"" I say.
He steps back as if I've physically assaulted him. A glance over his shoulder tells him we are alone, but he doesn't want his family to see me so he steps out onto the front porch, the door closing behind him.
I never expected to be invited inside.
""I'm sorry, I'm not sure what you're referring to . . .""
I move to the seating area, sit in","word with you?"" I ask.
He looks me up and down, his eyes lingering on my chest. ""I'm not sure I have time for a word. I'm in the middle of something.""
""It'll only take a minute.""
He sighs and steps aside, allowing me to enter. ""Make it quick.""
I follow him through the house, past the living room and kitchen, and into the backyard. He stops at the edge of the patio and leans against the railing, crossing his arms over his chest.
""What do you want?"""
"You have thirty seconds to get off my property or I'm calling the cops! No one comes to my house and talks to me like that, little girl!"" He's not worried about drawing attention now.
I need to make sure he's good and pissed, so I throw him the middle finger before stomping down his front walk. That does the trick. He moves away from the rocker and stops on the top step, his hands balled in fists. I'm on the sidewalk in front of his neighbor's house when he finally looks around to see if anyone heard us.
I scream, ""Screw you, Mitch!"" for good measure then jog down the block.
My temper is back in check by the time I'm a couple of streets away. That was out of control. Reckless. I let myself go in a way I've never done before.
And it felt really good.
I check my watch. Ryan should be back in the parking lot of the hotel waiting for me. I don't spare another glance behind me.
By the time I get to my car, Ryan is sitting in the driver's seat with the","car running. I jump into the passenger seat and say, ""Go."" I'm trying hard to hide the smile that is stretched across my face.
His hand rests on the gear shift, his face turned toward me. His mouth quirks when he says, ""That smile says you've been up to no good. Need me to peel outta here like a good getaway driver, or do you want to give me a general direction to go?""
""Leave Oxford and head north toward Tennessee."" He's teasing me and I'm sort of falling for it.
""","engine running. He's wearing a black T-shirt and jeans. He looks like he's been waiting for a while.
""You're late,"" he says.
""I'm not late. I'm early.""
""You're late.""
""I'm not late. I'm early.""
""You're late.""
""I'm not late. I'm early.""
""You're late.""
""I'm not late. I'm early.""
""You're late.""
""I'm not late."
"Cameron knew he was being fired in Florida a week before I approached that megabooster. And he knew to speak to Tyron away from the listening devices in his house when he told him he'd want him on his team no matter what school he was coaching. Only one way he would have known those things.
Mitch Cameron was the client.
Now he is deep in a message board created to celebrate the love of a seventies band named King Harvest. I'm guessing most of these messages are meant for my boss, while a few just really love the one hit this band had, ""Dancing in the Moonlight."" The new message window pops up and Mitch starts typing.
Gridiron Boss: I just heard Dancing in the Moonlight for the first time today.
That's it. This must be how they make initial contact with Mr. Smith.
""Decision time,"" Ryan says. He nods at the upcoming signs. ""Straight to Memphis or somewhere else?""
""Not Memphis. Head northeast,"" I say, and he flicks the turn signal on. ""We're going to Nashville.""
He gl","ances my way. ""Not Atlanta?""
""Not yet.""
He nods. ""I'm going to pull over for gas since that's a pretty good stretch. Get some more snacks.""
At the next exit, Ryan fills up the tank then heads into the store.
I'm glued to my phone, waiting for a reply to come through to Mitch. And while Mr. Smith may be hesitant to answer Mitch's message, I'm hoping the overwhelming curiosity about what Mitch wants, added to the high probability that he is tracking me and knows we were in Oxford","ances at me. ""Nashville?""
""Yeah. I'm going to see if I can find a way to get into the stadium.""
""You're going to try to get into the stadium?""
""Yeah.""
""You're going to try to get into the stadium?""
""Yeah.""
""You're going to try to get into the stadium?""
""Yeah.""
""You're going to try to get into the stadium?""
""Yeah.""
""You're going to try to get"
"on mine. It's not long before we're skin to skin, and I lose myself in this moment as his hands and mouth roam slowly down my body before working their way back up.
His hands grip me tighter, he holds me closer, as if he's afraid I'll disappear, then he buries his face into that sensitive spot where my neck meets my shoulder. Whispered words flow out of him, broken sentences that shouldn't make sense but do.
I soak up every word as my nails dig into his back. Show him I feel the same way without having to say it.
Alias: Helen White—Four Years Ago
For this job, I'm Helen White and I'm the farthest west I've ever been: Fort Worth, Texas.
I've always wondered why every job I'm given is located in the South, but I guess Mr. Smith must have others who work for him in other parts of the country, so the South must be my territory.
It feels very corporate.
But Texas is new for me. Everything just feels different here. Bigger and louder for sure, but","there's something else to it. It's almost culture shock.
On the surface, the Fort Worth job is supposed to be a simple retrieval. Some painting worth millions was stolen years ago and is believed to be hidden inside the sprawling home of oil tycoon Ralph Tate. Whoever hired us for this job has apparently tried to buy it from Ralph for years, but Ralph won't sell, so we're going to steal it from him instead.
But I'm not the only one trying.
Mr. Smith loves his games, and this job is the prime","also more open. I'm not sure how to describe it.
I'm not sure how to describe anything.
I'm not sure how to describe myself.
I'm not sure how to describe my life.
I'm not sure how to describe my job.
I'm not sure how to describe my feelings.
I'm not sure how to describe my thoughts.
I'm not sure how to describe my fears.
I'm not sure how to describe my dreams.
I'm not sure how to describe my future.
I'm not sure"
"big of a dead zone did you make?""
He chuckles as he glances at the kid. ""Twenty-five-foot diameter."" Then his attention is back on the plans in front of him.
I gaze around the room, noticing everyone is having similar issues with their devices. Devon is causing chaos around us. ""Everyone is freaking out.""
""I'm saving a lot of people from making bad decisions right now."" His eyes go to the rowdy bar not too far away for just a second or two. ""They'd thank me later if they could.""
Finally, he turns over the last page and looks at me. ""I've never seen a security system designed like this.""
""Can you hack it?""
Devon cocks his head, giving me a look. A look that says Don't dare insult me like that.
""Lay it out for me,"" I say, with a smile.
He digs through the stack of papers and pulls out a floor plan. ""This setup is gorgeous. Super hot. There's no reason for how it's laid out and that makes it exquisite."" He points","to one section and asks, ""The painting is believed to be in this room in the middle of the house, correct?""
""Yeah, it's his trophy room, where he keeps those stuffed exotic animals he killed in Africa. I've found a few pictures from inside that room. There's also one of those commercial cigar humidors and a tequila collection that'll make your mouth water."" I pull a piece of paper from the pile. ""And this drawing shows the addition made to the room shortly after that painting went missing. Looks like there was a false wall","to the floor plan. ""The main entrance is here. The front door is here. The back door is here. The kitchen is here. The living room is here. The bedrooms are here. The bathrooms are here. The garage is here. The basement is here. The attic is here. The security system is here."" He points to the attic. ""The security system is here."" He points to the basement. ""The security system is here."" He points to the garage. ""The security system is here."" He points to the kitchen. ""The security system is here."" He points"
"through a mountain of ranch dressing. ""I guess we'll see.""
* * *
This cover of ""Sweet Home Alabama"" would be pretty good if the lead singer wasn't off-key and whiny, because the rest of the band is killing it. I bang my head to the beat regardless.
I got to Austin just before they took the stage and I've been front row for the entire show. The lead singer has noticed. He's stared at my chest for the past two songs, so I pull my tight V-neck down a bit more to make it easier for him.
Once they finish the set, he catches my eye then nods toward backstage.
Shoving my way through the crowd, I push past the curtain to find him waiting for me. He pulls me in close and kisses me, hard, completely forgoing any introductions. I give him a little leeway before I pull away.
""Y'all sounded so hot out there,"" I say, my hands roaming up his chest while his fingers dig into my hair, which has recently been dyed a beautiful shade of cobalt blue.
""","I like this color,"" he says.
""I'm a big fan of Blue Line."" I rub up against him. ""The biggest.""
He nods his head toward the back door of the club. ""Want to get out of here?""
His bandmates hear him and yell his name, ""Sawyer! You're not fucking bailing before we get this gear loaded!""
He pulls me close, tugging my hand around his waist. I dip my fingers right under the waistband of his jeans, my nails scratching g","You're hotter.""
""I'm not the one on stage.""
""You're the one in the front row.""
""I'm the one who's been watching you for the past two hours.""
""I'm the one who's been watching you for the past two hours.""
""I'm the one who's been watching you for the past two hours.""
""I'm the one who's been watching you for the past two hours.""
""I'm the one who's been watching you for the past two hours.""
""I'"
"and booze. I dig my phone out of my back pocket to send Devon a quick text: Tick tock
Sawyer gets swept up by a group of girls he's known since childhood, while I slip away to the bar, swaying just enough to make it look like I'm as high as the crowd I showed up with.
""Vodka cranberry,"" I say.
Devon is behind the bar. I would not recognize him if I didn't know it was him. He's wearing the same uniform as the other servers, but he's got a pretty groovy mustache going on and dreads in place of his normally short hair. When he told me his revised plan, I was surprised he was willing to interact with so many people, but happy he's getting out of his comfort zone. He's stood in the shadows long enough.
Devon hands me a drink that I know will contain zero alcohol, then checks his watch. ""No changes. Cameras out at four seventeen.""
Since we knew we wouldn't be the only ones attempting this job, he tapped into the security system within hours of leaving","Buffalo Wild Wings, and he's been watching the house ever since. He texted me the number four last night, letting me know how many failed attempts to get the painting there have been so far. I don't have the details yet, but since he said ""no changes"" it seems like no one has tried it the way we have planned.
""How many on deck?"" I ask.
""Three but hopefully they're waiting until the show,"" he answers. I nod and slip away.
We tossed around waiting until the fireworks started to make our move like he believes the","the office. He's been watching the cameras ever since, and he's been right. No one else has shown up.
""I'm going to go check on Sawyer,"" I say. ""I'll be back in a few.""
""I'll be here.""
I make my way through the crowd, but I don't see Sawyer anywhere. I'm about to head back to the bar when I spot him in the corner, talking to a girl with a pink streak in her hair.
""Hey,"" I say, tapping him on the"
"and a blonde so I can take her spot next to him. She's not happy.
""Where you been, baby?"" he slurs.
""Looking for you.""
He throws an arm around me, pulling me close, then starts talking to the girl on his other side.
I sip on my drink and take a deep breath. I owe Devon big for this job. The day after we met at Buffalo Wild Wings, he showed up in Austin.
I found him on the children and teens floor of the Central Public Library, where he was teaching three middle school girls how to play chess on the life-size board. For all his rules and procedures, he's a complete softy when it comes to kids. I slid into one of the many chairs in that area and let them finish. As soon as the girls were lining up the oversize pieces for a new game, he picked up the cardboard tube and motioned for me to join him in one of the private study rooms. Next to the black box that would ensure that no one was listening in on our conversation, we bent over those blueprints a second time.
""Are you sure","the painting is in that room?"" he had asked.
I leaned across the table and tried to see what he saw, but nothing jumped out at me. ""That room is more fortified than any other spot in that house. The false wall addition implies he's hiding something there. You said the system is . . . what was the word you used? Exquisite? Everything points to the painting being in that room.""
""But you said you think this is a game, right? You won't be the only one there looking for it?""
I nodded and he pointed to a small corner","you want to do this?"" he asked.
""I'm sure.""
""You're not going to regret it.""
""I'm not.""
""You're not going to get hurt.""
""I'm not.""
""You're not going to get killed.""
""I'm not.""
""You're not going to get arrested.""
""I'm not.""
""You're not going to get caught.""
""I'm not.""
""You're not going to get scared.""
""I'm not.""
""You"
