prompt,true_suffix,response
"win her back. He'd comfort her; reassure her that nothing was going between him and Kate. He'd lie, insist upon on his innocence, and swear he had never been unfaithful.
And Lana? What would she do? That was the key question. Everything hinged on it.
I tried to picture the scene. Where were they? On the beach, perhaps? No, by the ruin—a more romantic setting—a midnight meeting by the moonlit columns. I had a sense of how Lana might play it. Come to think of it, I felt sure I had seen her play a similar role in one of her movies. She would be stoic and self-sacrificing—what better way to appeal to her leading man's better instincts? To his sense of honor and duty?
She'd give Jason a chilly reception at first, then slowly allow her reserve to weaken. She wouldn't admonish him. No, she'd blame herself—fighting tears as she spoke; she was good at that.
Finally, she would gaze at Jason with her special look; the one","she saved for close-ups: widening those huge hypnotic eyes, vulnerable, full of pain, yet tremendously brave—""mugging for camera,"" Barbara West called it—but extremely effective.
Before he knew it, Jason would be bewitched, swept along by Lana's performance, on his knees, begging for forgiveness, promising to be a better man—and meaning it. Kate would fade into the background of his mind. The end.
For one desperate moment, I thought about running to find Lana and Jason myself—and trying to interven","that said, ""I'm not angry with you. I'm angry with myself. I'm angry with the world. I'm angry with life. I'm angry with God. I'm angry with fate. I'm angry with the universe. I'm angry with you. I'm angry with me. I'm angry with us. I'm angry with everything. I'm angry with you. I'm angry with me. I'm angry with us. I'm angry with everything. I'm angry with you. I'm angry with me. I'"
"ots rang out.
Moments later, Lana lay on the ground, in a pool of blood.
Leo was the first to arrive at the ruin. He was followed by Agathi—then Jason and I appeared.
As we gathered around Lana's body, time seemed to stop for a moment. It held us suspended—while all around us everything moved. The wind swirled and screamed, the trees swayed; while we stood still, frozen, held in a timeless state, unable to think or feel.
It only lasted a few seconds, but it felt like an eternity—until Kate appeared and broke the spell. She looked disoriented and confused. Her expression changed from confusion to disbelief, to horror.
""What happened?"" she kept saying. ""My God—""
Somehow her arrival spurred us into action. I knelt by Leo. ""We need to lay her down. Leo? You have to let her go—""
Leo rocked her back and forth, crying. I tried to coax him to let go of her. ""Come on, Leo, please—""
""Put her down,","Leo,"" Jason said. Losing patience, he made a sudden movement toward him.
Leo reacted as if he'd been bitten by a snake. He screamed at Jason, his bloodstained face a horrible sight. ""Get away from her! Get away!""
Jason was startled and backed down. ""Just put her on the ground, for Christ's sake.""
I threw Jason an exasperated look. ""I'll deal with him. Call an ambulance!""
Jason nodded, feeling in his pockets for his phone. He","Leo,"" Agathi said. ""She's gone.""
Leo's eyes were wild. ""No,"" he said. ""No, no, no—""
""Leo,"" I said. ""Please. You have to let her go.""
He looked at me, his eyes wild. ""I can't,"" he said. ""I can't—""
""You have to,"" I said. ""You have to let her go.""
He looked at me, his eyes wild. ""I can't,"" he said. ""I can't—""
""You have to"
"s Nikos?""
""I am here,"" said a voice behind them.
They spun around. Nikos was standing in the doorway. He was holding a gun.
There was a slight pause, then Jason said guardedly, ""Lana's been shot.""
Nikos nodded. ""Yes, I know.""
Jason glanced at the gun in Nikos's hand. ""Where did you get that?""
""This is my gun.""
""Are you sure? All mine are missing.""
Nikos shrugged. ""It is mine.""
Jason held out his hand. ""Well, you better give it to me.""
Nikos shook his head—a definite no. Jason decided not to press him for it. Instead, he said slowly and emphatically, ""We need to search the island. Do you understand? There's an intruder. He is armed and dangerous. We need to find him.""
Then I entered—the bearer of bad tidings. I didn't know how to say it; so I just came out with it.
""Agathi spoke to the police in Mykonos.""
Jason looked up.","""And? When are they getting here?""
""They're not.""
""What?""
""They're not coming. It's the wind. They can't get a boat across.""
Kate stared at me. Her face tightened. ""But they have to—they must—""
""They said it'll calm down by dawn.… They'll try then.""
""But—that's in five hours.""
""I know."" I nodded. ""Until then, we're on our own.""
It was decided that Jason, Nikos, and","""What?""
""She told them about the party. She told them about the drugs. She told them about the murder.""
""What?"" Jason said again.
""She told them about the murder,"" I repeated.
""What?""
""She told them about the murder.""
""What?""
""She told them about the murder.""
""What?""
""She told them about the murder.""
""What?""
""She told them about the murder.""
""What?""
""She told them about the murder.""
""What?""
""She told them about the murder.""
""What"
"ian police,"" he says with a strong Greek accent.
His name, Agathi informs us, means ""blackbird""—messenger of death.
Looking rather like a bird of prey, the inspector perches at the head of the kitchen table. Once he and his officers drink their little cups of Greek coffee, devouring the sweet biscuits conjured up by Agathi, the inspector begins his investigation.
Brushing away some crumbs from his mustache, he requests to see us all—one by one—for an interrogation.
During these interviews, Mavropoulos quickly establishes the facts.
The ruin, where Lana's body was found, is roughly a twelve-minute walk from the main house—along the path, through the olive grove. The murder itself took place at midnight—when the shots were heard. The body was found soon afterward.
As Leo was the first to appear at the ruin, he is the first to be interviewed by Mavropoulos.
""My boy,"" he says, gently, ""I am very sorry for your loss.","I'm afraid I must ask you to put your grief aside for a moment and answer my questions as clearly as you can. Where were you when you heard the gunshots?""
Leo explains that he was throwing up—in the newly dug vegetable garden that he and Nikos had been working on. The inspector assumes Leo was sick from alcohol—and Leo decides not to disillusion him, suspecting marijuana might still be illegal in Greece.
The inspector, taking pity on Leo's raw emotional state, doesn't press him—and releases him after a few","But I must ask you some questions. You were the first to arrive at the ruin. What did you see?""
""I saw Lana,"" Leo says. ""She was lying on the ground. I thought she was asleep. I called out to her, but she didn't answer. I touched her. She was cold. I knew she was dead.""
""Did you see anyone else?""
""No.""
""Did you hear anything?""
""No.""
""Did you touch anything?""
""No.""
""Did you see anyone else in the ruin?""
""No.""
"""
"os. But Jason has an air of guilt clinging to him like cigarette smoke. Any inspector worth his salt should pick up on it and become suspicious.
And Kate? Well, her motive was not financial—in Kate's case, it would be a crime passionnel, wouldn't it? But the question remains whether Kate would actually kill Lana to steal her husband. I'm not convinced she would.
Nor am I convinced that Agathi is a realistic suspect. She was also to receive an inheritance, like me—and, like me, was intensely loyal. There's no reason to think she'd harm Lana. She loved Lana; perhaps even a little too much.
Who is left?
I don't seriously consider Leo. Do you? Would a son kill the mother he adored simply because she wouldn't let him go to drama school? Although, to be fair, I'm sure people have committed murder for less compelling reasons. And if it did turn out to be Leo, it would prove to be a sufficiently shocking surprise; a dramatic end to our tale.
But a more savvy armchair detective","might be likely to go for Nikos—shady from the get-go, increasingly obsessed with Lana, isolated and eccentric.
Or is Nikos too obvious a suspect? A Greek island version of ""the butler did it""?
But then, who is left?
Only one other solution is possible. A trick that Christie herself sometimes used. An outsider: someone whose name was not on the list of six suspects. Someone who landed illegally on the island, despite the bad weather, armed with a gun and the desire to kill. Someone from Lana","might suspect that I'm trying to throw them off the scent.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not.
I'm not"
"'m trying to justify myself, I assure you I'm not. I am well aware that as we proceed, and you hear the rest of this tale, you might not approve of my actions. That's fine. I don't seek your approval.
What I seek—no, what I demand—is your understanding.
Otherwise my story will never touch your heart. It will remain a two-a-penny thriller that you might pick up at an airport to devour on the beach—only to discard, forgotten, by the time you get home. I will not allow my life to be reduced to pulp. No, sir.
If you are to understand what follows—if any of the incredible events I'm about to relate are to make any sense to you—I must explain some things about myself. Some things I felt I couldn't reveal to you when we first met. Why not? I wanted you to get to know me a little better, I suppose. I hoped you might then excuse some of my less attractive traits.
But now, it has overtaken me—this desire to unburden myself. I couldn't stop now",", even if I wanted to. Like the Ancient Mariner, I need to get it off my chest.
I must warn you, what follows is, at times, hard to take. It's certainly hard to write about. If you thought Lana's murder was the climax of this sordid tale, you were sadly mistaken.
The real horror is yet to come.
* * *
Once again, I must turn back the clock. Not to the Soho street in London, this time—but much, much further.
I will tell you about Lana and me—","if I tried.
So, here goes.
I was born in 1929, in the small town of Parambil, in the state of Kerala, India. My father was a farmer, and my mother was a housewife. I was the youngest of three children. My brother, JoJo, was the eldest, and my sister, Elsie, was in the middle.
I was a sickly child. I had a weak heart, and I was prone to fevers. I was also a bit of a runt. I was the smallest of the three, and"
"that laughter is evil in origin—as it requires an object of ridicule, a butt, a fool. A bully is never the butt of his own jokes, is he?
The leader of the Neanderthals was a real joker, called Paul. He was popular, in that way mean kids can be. He was a wag, a prankster. He sat at the back of the class, mocking teachers and students alike.
Demonstrating a precocious grasp of psychological warfare, Paul decided that none of his classmates were allowed to speak to the kid. He was deemed a leper—too disgusting, too gross, too smelly, and too damn weird to be talked to, acknowledged, or touched. He must be avoided at any cost.
From then on, girls would delight in running off, in fits of excited giggles and screams, if the kid neared them on the playground. Boys would pull faces and make retching noises if they passed him on the stairs. Cruel notes, wishing him harm, were left in his desk for him to find. And","always, behind his back, that high-pitched mocking laughter.
There were occasional respites from this misery.
When he was twelve years old, he was in a play for the first time. A school production of that glorious old American warhorse—Our Town by Thornton Wilder. Possibly an odd choice of play for a comprehensive school outside London, but his drama teacher, Cassandra, hailed from the United States. She was probably homesick when she decided to stage this love letter to small-town America in Basildon, Essex.
The","the kid, who had no idea what was going on, was left to wonder why he was being treated so badly.
The kid was me.
I was a weird kid. I was a loner. I was a nerd. I was a geek. I was a freak. I was a loser. I was a dork. I was a dweeb. I was a dumbass. I was a dumb fuck. I was a dumb shit. I was a dumb fucking shit. I was a dumb fucking shithead. I was"
"Nothing can be worse than this, he thought. The shame, the humiliation, the anger bubbling inside—nothing could ever be as bad.
He was wrong, of course. He had so much further to fall.
Writing this, I feel such anger. Such outrage on his behalf. Even though it's too late, and even though it's only me, I'm glad someone is at last empathizing with him. No one else did—least of all himself.
Heracleitus was right, you see—character is fate. Other children who had more successful childhoods, brought up to respect and stand up for themselves, might have fought back or at least alerted the authorities. But in the kid's case, sadly, every time he took a beating, he felt he deserved it.
He started skipping school after that. He'd hang around alone in town, at the mall, or sneak into the movies.
And it was there, in the dark, he first encountered Lana Farrar.
Lana was only a few years older than him; barely more than a child herself. It was one","of Lana's first films he saw, Starstruck, an early misfire—an unfunny romantic comedy about a movie starlet falling in love with a paparazzo, played by an actor old enough to be her father.
The kid was oblivious of all the sexist jokes and contrived comic situations. All he could see was her. Those eyes, that face—projected up on the screen, thirty feet high—the loveliest face he'd ever seen. As every cinematographer who worked with her discovered, Lana had no bad angles; just perfect","of those movies that was so bad it was good, and the audience was laughing at all the wrong moments. Lana was laughing too, but she was laughing at the right moments. She was laughing at the movie, not with it.
He was sitting in the back row, and she was sitting in the front row, and he couldn't help but notice her. She was wearing a black T-shirt with a picture of a skull on it, and her hair was dyed black. She was laughing so hard she was crying.
He'd never seen anyone like"
"wasn't handsome enough to stand out in the crowd. He had a ragamuffin look, more unkempt with each passing day.
Not that he could see this at the time. If he had, he might have swallowed his pride, gone home with his tail between his legs—and come to much less grief.
As it was, the kid reassured himself success was just around the corner. He just had to tough it out for a while longer, that's all.
Unfortunately he soon ran out of what little money he had. He was now penniless and kicked out of the youth hostel in King's Cross where he'd been staying.
That's when things got really bad, really fast.
You wouldn't think it, now it's gentrified and cleaned up—all gleaming steel and exposed brick—but back then, my God, King's Cross was rough. A shadowy place, full of danger—a Dickensian underworld, populated by drug dealers, prostitutes, and homeless kids.
It makes me shudder now, to think of him there, alone, so spect","acularly ill-equipped to survive. He was now destitute, and sleeping on benches in parks—until his luck changed, during a rainstorm, when he found refuge in Euston Cemetery.
He climbed over the wall into the graveyard, looking for shelter. He discovered, along one side of the church, a subterranean bunker—a dug-out concrete space—big enough for two or three people to lie down comfortably. Well, as comfortable as you can get in an empty crypt—for that's what it was. But it","acularly unprepared.
He was hungry. He was cold. He was scared.
He was also desperate.
He'd heard about a place where you could get a free meal. He'd heard about a place where you could get a free bed. He'd heard about a place where you could get a free shower.
He'd heard about a place where you could get a free haircut.
He'd heard about a place where you could get a free shave.
He'd heard about a place where you could get a free shirt"
"bara had gone to the pub that morning direct from signing books in the Waterstones bookshop next door—because she was an alcoholic. Character is fate; and without Barbara's need for a gin and tonic at 11:00 A.M., she and the kid would never have met. They were from two different worlds, those two. And were destined, in the end, only to cause each other harm.
They had a couple more drinks. Barbara kept her eyes on him the whole time, sizing him up. She liked what she saw. After one more drink for the road, she called a cab. She took the kid home with her.
It was only meant to be for one night. But one night led to another, and another—and he never left.
Yes, Barbara West used him, taking advantage of this desperate child in his hour of need. She was indeed a predator; even if, unlike her alcoholism, this was not immediately apparent. She was one of the darkest human beings I ever encountered. I dread to think what she would have done with her life if she hadn't had a knack for writing novels.
But","let's not underestimate the kid, here. He understood perfectly well what he was getting into. He knew what Barbara wanted, and he was happy to supply it. If anything, he got the better deal. In return for his services, he received not only a roof over his head—but an education, which he needed just as urgently.
In that house in Holland Park, he had access to a private library. A world full of books. ""Can I read one?"" he said, staring at them in awe.
Barbara seemed surprised at his request. Perhaps she doubted he could","she was also a mother. And she loved him.
She was a mother who had lost her son.
She was a mother who had lost her son to a man who had taken him away from her.
She was a mother who had lost her son to a man who had taken him away from her and then killed him.
She was a mother who had lost her son to a man who had taken him away from her and then killed him and then taken his own life.
She was a mother who had lost her son to a man who had taken him away from her and then killed him and then taken his own"
"with wild acclaim and heralded as a triumph.
There was a first-night party afterward—which Barbara begrudgingly agreed to attend. Any unwillingness on her part was pure bullshit, believe me. If there was free booze and free food on offer, Barbara was always the first in line. Especially at a party of luvvie theatricals, who would queue up to tell her how much her writing meant to them, and generally kiss her arse. She loved all that, as you can imagine.
Anyway, I was standing next to her, bored to death, concealing a yawn, idly casting my gaze over a motley crew of actors and wannabe actors, producers, journalists, and so on.
Then, I noticed, across the room, a large group of people, admirers and hangers-on, gathering around someone—a woman, judging by the glimpse I caught through the jostling crowd. I craned my neck to see who it was, but her face kept being obscured by the shifting bodies surrounding her. Finally, someone moved, a gap was created—and","I caught a momentary flash of her face.
I couldn't believe my eyes. Was it really her? Surely not.
I craned my neck to get a better look, but I didn't need one. It was her.
Feeling excited, I turned and nudged Barbara. She was midlecture to an unhappy-looking playwright, about why he wasn't more commercially successful.
""Barbara?""
Barbara waved away my interruption. ""I'm talking, Elliot.""
""Over there. Look. It's Lana","I saw her.
It was a shock.
I’d never seen her before. I’d never heard of her. But I knew her.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in the photograph.
She was the woman in"
"of wine, and found myself talking intelligently, entertainingly, even wittily, on a variety of subjects—I talked knowledgeably about the theater, for instance, about plays that were currently on, what was coming, and recommended a couple of lesser-known productions to Lana that I said were worth seeing. And I suggested some exhibitions and galleries that she hadn't heard of. In other words, I gave a completely convincing performance of the person I had always wanted to be: a confident, sophisticated, razor-sharp man-about-town. That's the man I saw reflected in Lana's eyes. In her eyes, that night, I shone.
Barbara West eventually gave in and joined us, all smiles, greeting Lana as an old friend. Lana was perfectly civil to Barbara, but I got the sense that Lana didn't like her, which was entirely in Lana's favor.
When Barbara went to the bathroom, leaving us alone, Lana took the opportunity to inquire about our relationship. ""Are you a couple?""
I must confess to being a little evasive. I said I was Barbara'","s ""partner"" and left it at that.
I understood why Lana was asking.
She was single when we met, you see—Jason had yet to come on the scene. I suspected Lana was making sure she was ""safe"" with me; determining that I was someone else's property—and therefore less likely to pounce, or make any sudden moves. I imagine she got a lot of that.
By the end of the night, we agreed to meet again on Sunday, for a walk along the river. I asked for Lana's number, when Barbara wasn't","s assistant, and that we were friends.
""I'm not sure I believe you,"" Lana said.
""Why not?""
""Because you're too good-looking to be her assistant.""
""I'm not her assistant,"" I said. ""I'm her friend.""
""I don't believe that either.""
""Why not?""
""Because you're too good-looking to be her friend.""
""I'm not her friend,"" I said. ""I'm her lover.""
""I don't believe that either.""
""Why"
"past her.""
Lana laughed. Her laugh, so familiar to me from her films, made me grin.
""Don't worry,"" I said. ""You have me all to yourself.""
That was clumsy. I cringe now, remembering it.
Lana smiled but didn't reply. She toyed with the rose for a moment. Then she held it up and tilted her head, to look at the rose and me at the same time.
""And this? What does this mean?""
""Nothing. It's just a rose.""
""Does Barbara know you bought me a rose?""
I laughed. ""Of course not. It doesn't mean anything. It's just a flower. I'm sorry it made you uncomfortable.""
""It's not that."" She looked away for a moment. ""It doesn't matter. Shall we go?""
We finished our wine and left the pub.
We continued strolling along the Thames. As we walked, Lana glanced at me, then said, quietly, ""I can't give you what you want, you know. I can't give you what you're","looking for.""
I smiled, even though I was nervous. ""What I'm looking for? You mean friendship? I'm not looking for anything.""
Lana half smiled. ""Yes, you are, Elliot. You're looking for love. Anyone can see that.""
I could feel my cheeks reddening. I looked away, in embarrassment.
Lana tactfully moved the conversation on. We neared the end of our walk.
And that was that—with the lightest of touches, Lana had firmly and politely let me know that she did","looking for.""
""I know,"" I said. ""I'm not looking for anything.""
""You're not?""
""No. I'm just happy to be with you.""
""You're not disappointed?""
""No. I'm not disappointed.""
""You're not angry?""
""No. I'm not angry.""
""You're not upset?""
""No. I'm not upset.""
""You're not frustrated?""
""No. I'm not frustrated.""
""You're not sad"
"of this back then. My omniscience is entirely retrospective. I sit here now, knowing what I know, and peer into the past, trying to see the end in the beginning, and piece together all the hidden clues and signs I missed then; when I was young, and in love, and starstruck.
The truth is, I didn't want to see the sad, wounded woman walking by my side. The damaged, frightened person. I was far more invested in her performance, and the mask she wore. I'd squint a little, as I gazed at Lana, so I wouldn't see the cracks in it.
Sometimes, as we walked, I'd ask Lana about her old movies. She was so quick to dismiss them, I'll admit it rather hurt my feelings—all these films I cherished and had seen so many times.
""You made a lot of people happy. Including me. You should be proud of that.""
Lana shrugged. ""I don't know about that.""
""I do. I was a fan.""
That's as far as I went. I didn't want","to make her uncomfortable. I didn't want to reveal the extent of my—my what? Let's be kind; let's not call it obsession. Let's call it love—for that's what it was.
And so, we became friends. But were we ever just friends, really?
I'm not so sure.
Even a man as—I'm struggling for inoffensive adjectives here—unthreatening, unmanly, as timid as myself, is not immune to beauty. To desire. Wasn'","to embarrass her. I didn't want to make her feel bad. I didn't want to make her feel anything. I just wanted to be with her.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was a fool.
I was"
"was different. I showed the kid to her.
Or at least, I let her glimpse him.
My therapist used to sometimes quote that famous line from The Wizard of Oz.
You know the bit. It's where the Scarecrow, confronted by the dark and frightening Haunted Forest, says:
""Of course, I don't know—but I think it'll get darker before it gets lighter.""
Mariana meant this metaphorically, referring to the process of therapy. She was right: things do get darker before they get lighter; before the therapeutic dawn.
Funnily enough—as an aside—I have a pet theory that everyone in life corresponds to one of the characters in The Wizard of Oz. There's Dorothy Gale, a lost child, looking for a place to belong; an insecure, neurotic Scarecrow, seeking intellectual validation; a bullying Lion, really a coward, more afraid than everyone else. And the Tin Man, minus a heart.
For years, I thought I was a Tin Man. I believed I was missing something vital","inside: a heart; or the ability to love. Love was out there, somewhere, beyond me, in the dark. I spent my life groping for it—until I met Lana. She showed me I already had a heart. I just didn't know how to use it.
But then, if I wasn't the Tin Man … who was I?
To my dismay, I realized I must be the Wizard of Oz himself. I was an illusion—a conjuring trick, operated by a frightened man, cowering behind a curtain.
Who are you",", that I was incomplete.
But I was wrong.
I was the Scarecrow.
I was the one who didn't have a brain.
I was the one who didn't know.
I was the one who didn't understand.
I was the one who didn't know how to think.
I was the one who didn't know how to feel.
I was the one who didn't know how to love.
I was the one who didn't know how to be.
I was the one who didn't know how to live.
I"
"ashamed of, all the horrors we believed had to be kept hidden—they all came tumbling out that night, with no shame, no judgment, no self-consciousness—just openness, just truth.
It felt like the first real conversation I'd ever had with another human being. I don't know how to describe it—for the first time, I felt alive. Not performing at life, you understand, not pretending, not faking it, not almost living … but just living.
This was also the first time I glimpsed the other Lana—the secret person she kept hidden from the world, and whom I had not wanted to find. Now I discovered her, in all her naked vulnerability, as I heard the truth about her childhood: about that sad, lonely girl, and the terrible things that happened to her. I heard the truth about Otto and the frightening years of their marriage. It seemed he was just one in a long line of men to treat her badly.
I swore to myself that I would be different. I'd be the exception. I would protect Lana, cherish her, love her. I'd never betray her",". I'd never let her down.
I reached out, across the couch, and squeezed her hand.
""I love you,"" I said.
""I love you, too.""
Our words hung in the air like smoke.
I leaned forward, still holding on to her hand—as, ever so slowly, staring into her eyes, I inched closer, and closer … until our faces met.
My lips were against hers.
I kissed her, gently, on the lips.
It was the sweetest kiss I'd ever known. So innoc",".
I was so sure of that.
And then, a few months later, I did betray her.
I was in the middle of a concert tour, and I was exhausted. I was also pregnant, and I was having a hard time with the morning sickness. I was so sick that I couldn't even eat. I was losing weight, and I was worried about the baby.
I was in the middle of a concert tour, and I was exhausted. I was also pregnant, and I was having a hard time with the morning sickness. I was so sick"
"meet Lana at a gallery opening on the South Bank.
My plan was to sneak her onto the roof, under the stars, and propose above the Thames. What could be a more appropriate backdrop, given all our walks along the river?
But when I arrived at the gallery, Lana wasn't there. Kate was, though, holding court at the bar.
""Hello,"" she said, giving me a funny look. ""I didn't know you were coming. Where's Lana?""
""I was about to ask you the same question.""
""She's late, as usual."" Kate gestured at the tall man standing next to her. ""Meet my new fella. Isn't he devilishly handsome? Jason, this is Elliot.""
Just then, Lana arrived. She came over and was introduced to Jason. And then—well, you know the rest.
Lana acted completely out of character that night. She was all over Jason, flirting shamelessly with him. She threw herself at him. And she was being so weird with me, so cold, and dismissive. She rebuffed all my attempts to talk to","her—as if I didn't exist.
I left the gallery feeling confused and dejected. The cold hard ring was in my pocket, and I turned it over and over in my fingers. I found myself giving in to a familiar feeling of despair, a feeling of inevitability.
I could hear the kid sobbing in my head: Of course, of course she didn't want you. She's embarrassed by you. You're not good enough for her, can't you see that? She regretted kissing you. And tonight was her way of","her.
I was so confused.
I'd never seen her act like that before.
I was so angry with her.
I was so hurt.
I was so confused.
I was so angry.
I was so hurt.
I was so confused.
I was so angry.
I was so hurt.
I was so confused.
I was so angry.
I was so hurt.
I was so confused.
I was so angry.
I was so hurt.
I was so confused.
I was so angry.
I was so hurt.
I was so"
"stairs. Barbara let go of my arm, as I handed her stick back to her. I tried to sound amused.
""A stop to what?""
""To you, duck. I had to put the poor girl straight. She doesn't deserve you. Few do.""
I stared at her, feeling frightened. ""Barbara. What have you done?""
She laughed, delighting in my distress. As she spoke, she hammered her stick on the floorboards, underscoring the rhythm of her speech. She was clearly relishing every word.
""I told her all about you,"" Barbara said. ""I told her your real name. I told her what you were, when I found you. I told her I've had you followed—that I know what you get up to in the afternoons, and the rest. I told her you're dangerous, a liar, a sociopath—and you're after her money, like you're after mine. I told her I caught you messing about with my medication not once, but twice, recently. 'If anything should happen to me in the near future, Lana,' I","said, 'you mustn't be surprised.'""
Barbara drummed her stick on the floor as she laughed.
""The poor girl was horrified. Do you know what she said? 'If all this is true,' she cried, 'how can you bear to live with him in the same house?'""
I spoke in a low voice, flat, expressionless. I felt strangely tired. ""And what did you say?""
Barbara drew herself up and spoke with dignity. ""I simply reminded Lana that I am a writer. 'I keep him around,' I","said, 'you'll know who to blame.'""
I was shaking. ""Barbara,"" I said. ""You can't do this.""
""I can, and I have. I've told her everything. I've told her you're a fraud, and a fake, and a liar, and a thief, and a cheat, and a con artist, and a murderer, and a rapist, and a paedophile, and a psychopath, and a sociopath, and a narcissist, and a sadist, and"
". Perhaps what Kate should have done, for the sake of her mental health—and this goes for me, too—was to pull away and distance herself from Lana and Jason. But Kate couldn't do that. She loved them too much to give either of them up. That's the truth.
And after Lana married Jason, Kate tried to bury her feelings for Jason and put the past behind her.
Whether she succeeded is open to question.
I may as well come clean. I had known about Kate and Jason's affair for quite some time.
I discovered it by chance. It was a Thursday afternoon. I happened to be in Soho, for—well, let's call it an appointment—and I was a little early. So, I thought I'd pop into a pub for a quick drink.
As I turned onto Greek Street, guess who I saw, emerging from the Coach & Horses?
Kate was exiting the pub, looking rather furtive, glancing from left to right.
I was about to call out her name—when Jason emerged, just behind her; with that same sheepish look.
I watched them from across","the street. They could have seen me, either of them—if they had looked up. But they didn't. They kept their heads low, parting without a word to each other. They hurried off in opposite directions.
Hello, I thought. What's going on here?
What odd behavior. Not to mention informative. It told me something I hadn't known before: that Jason and Kate were meeting independently of Lana.
Did Lana know about this? I wondered. I made a mental note to ponder this further—and think how I might best use it to my advantage.","the street. They were both wearing sunglasses, and they were holding hands.
I was stunned.
I'd never seen them together before.
I'd never even imagined them together.
I'd never imagined that they were even friends.
I'd never imagined that they'd ever even met.
I'd never imagined that they'd ever even spoken.
I'd never imagined that they'd ever even thought about each other.
I'd never imagined that they'd ever even heard of each other.
I"
"night—drunker and messier as the evening wore on. They were so oblivious of their surroundings, I felt secure enough to leave the window and venture inside the pub.
I sat at the other end of the bar, ordered a vodka tonic, and watched the proceedings from there. Appropriately enough, some old dear was sitting at the upright piano, belting out the chorus of ""If Love Were All"" by Noël Coward: ""I believe the more you love a man, / The more you give your trust / The more you're bound to lose.""
When they finally left the pub, I followed. I watched them kissing in an alley for a moment.
Then, having seen enough, I hopped in a cab and went home.
From then on, I kept a detailed record in my notebook of everything I saw—all the dates, times, locations of their clandestine meetings. I wrote it all down. I had a feeling it might come in useful, later on.
Often, during my surveillance, I would ponder the precise nature of Kate and Jason's affair—what they got out of","it (apart from the obvious)—and why they were so intent on pursuing a course that, to me, seemed destined for disaster.
Sometimes, I would apply Valentine Levy's system to their affair, breaking it down, in terms of motivation, intention, and goal. As usual, motivation was key.
Presumably Jason's motive for embarking on the affair had to do with boredom, sexual attraction, or selfishness? Maybe that's unkind.
If I were being generous, I might say Jason found Kate easier to","it, what they were looking for. I knew that Jason was married, but I didn't know anything about Kate. She was a mystery to me.
I was curious about her.
I wanted to know more.
I wanted to know everything.
I wanted to know what she was thinking.
I wanted to know what she was feeling.
I wanted to know what she was dreaming.
I wanted to know what she was hiding.
I wanted to know what she was afraid of.
I wanted to know what she was ashamed of.
I wanted to know what she was proud of."
"it. Promise me.""
I suspect these words grew to haunt Kate. Because thirty days came and went and she didn't follow Polly's advice. As time passed, the reality of what Kate was doing started sinking in. Her conscience began to plague her.
This shouldn't come as a surprise. Unless I have spectacularly bungled my job, it should be abundantly clear that, despite her many faults, Kate was fundamentally a good person—with a conscience and a heart. This prolonged betrayal of her oldest friend—the heinous cruelty of it—began to torment Kate.
Her guilt grew, obsessing her—until she became fixated on ""clearing the air,"" as she put it. She wanted to have it out with Lana and Jason. A frank and open conversation among the three of them. Which, needless to say, Jason was determined to prevent.
Personally, I think Kate's intention was naïve, at best. God only knows what she imagined would happen. A confession, followed by tears, then forgiveness and reconciliation? Did she really think Lana would give","them her blessing? That it would all end happily? Kate should have known better. Life doesn't work like that.
In the end, it seems that Kate, too, was a romantic. And that is precisely what she and Lana, so different in every other regard, had in common.
They both believed in love.
Which, as you shall see, proved their downfall.
Considering how indiscreet Kate and Jason were being, I knew I couldn't be the only one who knew about their affair. The theater world in London is not large. G","her a hug and say, ""Oh, Kate, I'm so sorry. I'm so glad you told me. I'm so glad you're my friend""?
I'm not sure Kate had thought it through.
But she was determined. She was going to have that conversation.
And so, on the morning of the day she was to leave for New York, she went to Lana's house.
She knocked on the door.
Lana answered.
""I'm going to New York,"" Kate said. ""I'm going to see my mother. I"
