prompt,true_suffix,response
"study. Some of the money
was gone as well.""
She said, ""And what was Mr. Randolph going to do about that?""
""Fire Jerome, I believe.""
""Did he tell Jerome this?""
""That I don't know. But I can say that when Leslie got an idea in his head, he usually let you know it sooner rather than
later.""
Jack said, ""This next question is delicate.""
""Okay,"" said Hanover, looking apprehensive.
""It seems that Anne Randolph had some old injuries. And we were told that her husband might have had a drinking problem
and might have . . . struck her sometimes?""
Hanover said slowly, ""I was aware of the drinking. And the abuse.""
""Did you try to intervene?""
""Several times. Christine was absolutely furious with her father. She called the police twice on him, in fact, although we did
manage to hush that up. But then we got Leslie some counseling. We thought things were on a better, more even, keel. I wasn't
aware of any recent . .",". incidences.""
""Okay, thank you for your frankness,"" said Jack.
Hanover said quietly, ""My father was an alcoholic. Gave my mother fits. I remember their encounters as a child."" He
drained his glass of iced tea. ""Which is why I never touch the damn stuff."" He looked at his watch again. ""I don't mean to be
rude, but I have to change clothes and head to a meeting.""
They all rose and shook hands.
""I wish you luck defending Jerome and Pear",". incidents.""
""And you didn't know that Anne was planning to leave him?""
""No. I mean, I knew she was unhappy, but I didn't know she was planning to leave. I'm sure she would have told me.""
""And you didn't know that she was planning to leave the country?""
""No. I mean, I knew she was going to be away for a while, but I didn't know she was going to leave the country. I'm sure she would have told me.""
""And you didn't know that she was planning"
"I already walked and fed Queenie. What a
gorgeous day. It can't be more than sixty degrees outside, not a cloud in the sky and no humidity."" He paused and added
sheepishly, ""Guess I sound like a damn weatherman.""
She looked at him quizzically. ""Couldn't you sleep?""
He shot her a sidelong glance as he ladled fried eggs on her plate. ""I slept fine. I . . . I just felt like getting up early, I guess.""
They were eating, mostly in silence, their gazes averted from one another, when the phone rang. Jack answered it, listened,
and then said, ""Okay, we'll see you there.""
He hung up and looked at DuBose. ""That was Christine Hanover. She's invited us to her home for the reading of her parents'
will.""
* * *
The guard at the gate to Faulkner's Woods had their names on an approved visitor's list. He opened the wrought iron portal so
the Fiat could pass through.
Jack asked, ""Is","this gate manned around the clock?""
The guard, a broad-shouldered, soldierly looking man in his thirties, nodded. ""Yes, sir. Very secure here. Needs to be. Lot of
money behind these gates.""
Jack flashed his bar card. ""We're investigating what happened to the Randolphs. We understand that Mr. and Mrs. Hanover
got back here late that night from Washington?""
""They sure did.""
""You sound positive,"" said DuBose.
""I was the one who opened the gate. Worked the gra","this the first time you've been here?""
""Yes,"" Elizabeth said.
""It's a beautiful place.""
""It is.""
""I've been here a few times. I've been to the Hanover house, but I've never been inside.""
""I've never been here at all.""
""I'm sure you'll like it.""
""I'm sure I will.""
""I'm sure you will.""
""I'm sure I will.""
""I'm sure you will.""
""I'm sure I will."""
"They all looked at Gates who, for the first time, did not look so smug. ""Well, in all candor, I suggested a tontine-style
structure,"" he said.
""Why?"" asked DuBose.
""Because Leslie told me that he wanted only one of his children to inherit the property. I told him that barring an outright
testamentary disposition in favor of one child, which undoubtedly would have prompted a lawsuit from the other, a tontine-
style arrangement was the most efficient mechanism to execute upon their wishes.""
""So you're saying they didn't care which of us got the property so long as it was just one of us?"" said Christine slowly.
""Oh, grow up, Christine,"" exclaimed her brother. ""It was as good as left to you. I'm much older, not in good health, and I
will almost certainly predecease you, and soon, as Dad obviously knew. And then you can walk away with millions.""
She said, ""I don't need millions, Sam.""
""Of course you don't,"" he replied in a skeptical tone.","
""Actually, she's right, we don't,"" said Gordon testily. ""And if they had disinherited you, Sam, would you be surprised?
You've done nothing the last several years except act abominably toward them. And toward Christine and me as well.""
Randolph rose and stormed out, slamming the study door behind him.
Jack excused himself and followed the man.
At the front door, Jack watched as Randolph walked off at a rapid pace, turning the corner at the next street.
Jack hurried after him. He reached","""You're a scientist. You're not a businesswoman. You don't know how to
make money.""
""I'm not a scientist,"" she said. ""I'm a doctor.""
""You're a scientist,"" he said. ""You're a researcher. You're a lab rat. You're a lab rat who's been given a huge sum of money and
you're going to blow it on some stupid project that will never make you a dime.""
""I'm not a lab rat,"" she said. ""I"
"there for a few moments, with Pearl clinging to DuBose.
As they drew apart DuBose said, ""Where did you get . . . where was it done?""
""A place over behind the white hospital. A woman . . . she comes 'round every so often, so's I was told. She got a room. She
did it there.""
""And since abortion is illegal in Virginia, you didn't want to tell anyone?""
Pearl nodded. ""And I didn't want Jerome to know 'cause he will kill that man.""
""What time did you get there and what time did you leave?""
She wiped her eyes. ""Got there 'round one or so. Didn't get out till after six. I was . . . bleeding some after . . . Felt real
weak. She had me lie down and give me some medicine and all. Then she drove me home in her car. But I asked her to let me
off 'bout half mile away. I got home in time to help my momma with supper. Then we found out 'bout Jerome, and my whole
life","just . . . gone.""
DuBose said, ""But that will show that you could not have been at the Randolphs' when they were killed. You see that, right?""
""Yes ma'am, I do.""
""And since the commonwealth's theory hinges on you helping Jerome, that means it helps him, too.""
""Yes, ma'am. I . . . I'm glad I told you.""
""Did you talk to the police about the man doing what he did?""
""I went down there and told 'em, sure. But","went to hell.""
""I'm sorry, Pearl. I'm so sorry.""
""I'm sorry too. I'm sorry I didn't tell you. I'm sorry I didn't tell Jerome. I'm sorry I didn't tell my momma. I'm sorry I didn't
tell anybody. I'm sorry I didn't tell the man that did it. I'm sorry I didn't tell the woman that did it. I'm sorry I didn't tell the
doctor that did it. I'm sorry"
"Saying something like this is the line in the sand that
white people cannot allow to be crossed.""
""What'd you tell them about our case?""
Before she could answer, the phone rang.
Jack looked at it. ""I wonder if Mr. Baker had a change of heart. I left my number the first time I called his office.""
It was not Baker. Frank Lee sounded frantic.
""Jack, get yourself over to the hospital quick as you can, son.""
""Daddy, what's wrong? It's not Momma, is it?""
""It's Lucy.""
""Lucy!""
""Somebody hurt her, real bad.""
IT'S QUITE SERIOUS,"" SAID THE lean, gray-haired doctor. ""She has a skull fracture. Hopefully, she'll pull through, but it will
require a complicated, risky surgery. There are no guarantees, I'm afraid.""
Frank, Jack, and DuBose looked through the round window into the room where an unconscious Lucy lay in the hospital bed,
her head wound with bandages. Her mother sat stoically","beside the bed, holding her only daughter's hand.
""What the hell happened?"" Jack asked his agitated father, who was puffing furiously on a Camel.
""Your momma was hanging up the laundry outside. Lucy was with her. She went to get another basket of clothes when she
heard Lucy screaming. She ran out and Lucy was lying in the grass, her head and face all bloody. Your mother saw a man jump
the back fence and run off into the patch of woods there. If I ever get ahold of that son of a b","by her side.
""I'm sorry, Mr. Lee,"" the doctor said. ""I know this is a shock. We'll do everything we can.""
""Thank you, Doctor,"" Frank said. ""I'm sure you're very busy. We'll be going now.""
""I'll be in touch,"" the doctor said.
""I'll be here,"" Frank said.
""I'll be here,"" Jack said.
""I'll be here,"" DuBose said.
""I'll be here,"" Big Ammachi said.
""I"
"
An hour later they headed back. DuBose went to the bedroom while Jack stripped down to his skivvies and lay on the couch
with a blanket over him. Queenie came over and settled next to him on the floor with a contented sigh.
Jack reached down and gently rubbed the dog's head and muzzle. ""How you doing, girl? You wish people were more like
dogs? Most days I sure as hell do.""
Queenie was asleep in under a minute. Jack listened to the dog's gentle breathing and then he rolled over on his back and
stared at the ceiling.
Jack's thoughts rested solely on his sister. She loved everybody, wouldn't hurt anyone or anything, and someone had tried to
kill her, apparently because he didn't like what Jack was doing. But there was a lot of depravity out there. People not listening
to a damn thing that anyone who disagreed with them said. Making them out to be the enemies, simply for having a different
opinion.
In the room directly above him was a young, determined woman who was spending","her entire adult life fighting for the rights
of people like her to just live free, and equal, with everyone else.
Jack thought about all of the people he knew here. They would use the courts and politicians who saw it their way to
preserve the status quo and make sure it would endure well past their own lifetimes. And on and on it would go. Until . . .
what?
He closed his eyes and put his arm over his face to make the room seem even darker than his thoughts.
I REALLY DON'T KNOW WHAT I can","her life trying to make the world a better
place. And someone had tried to kill her.
Jack's thoughts turned to the man who had tried to kill his sister. He was a man who had been raised by a mother who had
been raised by a mother who had been raised by a mother who had been raised by a mother who had been raised by a mother
who had been raised by a mother who had been raised by a mother who had been raised by a mother who had been raised by a
mother who had been raised by a mother who had been raised by a mother who had been raised by"
"a remembered prayer forming on her lips that she wanted to say on behalf of Lucy
Lee and her family.
""Excuse me?"" said an agitated voice.
She turned to see an elderly priest in his black cassock and white collar striding purposefully toward her. Behind his thick
specs was a pair of angry eyes.
""Excuse me, what are you doing here?"" he demanded.
Flustered, DuBose quickly rose. ""I . . . I just came in to pray, Father. The door was unlocked.""
He waggled a finger in her face. ""You are not a member here. I don't know you!"" His expression was one of disgust as he
looked her over. It was a countenance she was well used to and it made her face flame in anger.
As calmly as she could DuBose replied, ""No, I'm not a member of your congregation. I was just driving by—""
""You must leave here right this minute.""
""Father Matthew?""
They turned to see a young priest walking toward them.
""A visitor?"" he asked",".
Father Matthew rushed over to him. ""Father Kelly, this . . . person is not a member of our flock."" He glanced at DuBose with
a disdainful look and added in a voice she could clearly hear, ""And she's a Negro. You know how I feel about them.""
""I believe I can handle this, Father. You can go to your meeting. Remember, the Parish Council? They're expecting you.""
""Oh, right, yes."" He clenched Kelly's arm and said in a cautionary tone,",".
""No, no, she's not a visitor,"" the elderly priest said. ""She's a trespasser. She's not a member of this congregation. She's not even Catholic!""
""I'm sorry, Father,"" DuBose said. ""I didn't mean to cause any trouble.""
""You're not Catholic?"" the young priest asked.
""No, I'm not.""
""Then why are you here?""
""I'm here to pray for a friend.""
""A friend?""
""Yes, a friend of mine"
"but that we must get
along to prosper and live in peace. And really, is it such a burden to be nice and respectful to others?""
""Well, for more than a few, it certainly seems to be quite impossible. But the rule only works if we truly practice it for
everyone,"" pointed out DuBose.
""Agreed. There can be no half measures, or the failure of society—of this country, in fact—will be inevitable.""
""So what do you propose we do about it?"" she said bluntly.
""I continue to do what I do, and you continue to do what you do, Miss DuBose.""
""And the Father Matthews of the world?""
""He, and those like him, will not live forever.""
Scowling, she said, ""That doesn't work and you know it. Racism is a virus passed from the old to the young.""
""So our job is not to merely wait for the source of the hate to die, but to touch the minds of those coming of age so that
racism cannot take root.""
""By preaching the Golden Rule?"" said DuBose","skeptically.
""By demonstrating that love and tolerance and empathy are far superior to their opposites, for all of us. Empathy brings out
the very best in people. It makes them in God's image, the way he wants us to be. He was a humble servant who never sought
material wealth; his fortune was in his faith. And in his love for others. All others.""
""And the lack of empathy?"" she said.
""Brings out the very worst in us. It just simply makes us angry, all the time, and looking for",".
""Yes, by preaching the Golden Rule. And by living it. And by teaching it. And by practicing it. And by demanding it. And by expecting it. And by insisting on it. And by refusing to accept anything less than it. And by refusing to accept anything less than the best in ourselves. And by refusing to accept anything less than the best in others. And by refusing to accept anything less than the best in our country. And by refusing to accept anything less than the best in our world. And by refusing to accept anything less than the best in our"
"Dobbs talked to the cops.""
""And you think someone paid him to say what he did about Jerome?""
""What I'm thinking, yeah.""
She wrote down some notes. ""What else?""
""Sam Randolph is flat broke. His crummy house is mortgaged to the hilt. He owes back taxes. He has no income. And . . .
he's really sick.""
DuBose looked up at him. ""Cancer?""
""No, but it's something in his lungs."" He looked at his notes. ""He has an advanced case, and the treatments available here for
that aren't exactly doing the job for him. He's looking to travel to Switzerland, where he can get experimental therapies.""
""I would imagine that costs a lot of money.""
""Doc friend of mine said about twenty thousand bucks.""
""So he really needs his inheritance. What about the man who visited the Randolphs?""
""The guy's a shrink by the name of Anthony Richards. Apparently, Sam wanted him to find his parents incompetent so he
could get a power of attorney","and sell the property.""
""Richards admitted that?""
Peppers nodded. ""After a few drinks, he did. He was going to get paid on the back end if he got the parents committed.""
""It backfired because I think it made his father change his will, almost ensuring Sam will get nothing. Now, what about the
blue convertible?""
""Nothing yet. Sam sold his car about two years ago. It doesn't belong to Christine or her husband, either. I checked the
records. I'll keep digging.""
""Thanks, Donny","and take over their finances. But the guy didn't go along with it. He said Sam was just trying to get his hands on the money.""
""So, you think Sam Randolph killed his parents?""
""I don't know. I'm just saying, he's got a motive.""
""And you think he's the one who paid Dobbs to say what he did about Jerome?""
""I don't know. I'm just saying, he's got a motive.""
""And you think he's the one who paid Dobbs to"
"one with her shoe.
""Here is my line, Mr. Attorney General. They can come and kill me next time, and there'll be someone just as good or better
to take my place. Because when right is on your side, it's amazing how many people find the courage of their convictions."" She
paused and added, ""And you missed something truly special.""
He looked thoroughly confused. ""What are you talking about?""
""I make one hell of a pot roast.""
She walked out of the courtroom.
IT WAS THREE DAYS LATER and the church was far fuller than it would have been had Lucy Lee's death not been from an act of
murder, and also a tragic part of a legal case that had captured the attention of the country. Frank and Jack Lee were two of the
pallbearers.
DuBose slipped into the back pew right before the service commenced. She was startled when a man came to stand next to
her.
Battle said, ""I'm sure it means a lot to the Lee family that you're here, Desiree.""
","""It's . . . very nice of you to come as well, Edmund.""
""I spoke with my son Brett last night. He sent his condolences. I've already communicated them and mine to the Lee family.""
""I'm sure they appreciated it.""
They turned their attention to the front as the funeral service commenced.
In a tremulous but emotionally riveting contralto, Hilly Lee sang ""Amazing Grace"" from the pulpit while Herman Till, the
medical examiner and a deacon of this church, looked on","""I'm sure it does,"" she said.
""I'm sorry about your friend.""
""Thank you.""
""I'm sorry about your friend, too,"" he said.
""Thank you.""
""I'm sorry about your friend, too,"" he said.
""Thank you.""
""I'm sorry about your friend, too,"" he said.
""Thank you.""
""I'm sorry about your friend, too,"" he said.
""Thank you.""
""I'm sorry about your friend, too,"" he said.
""Thank you.""
"""
"said Hilly. ""I know, son. You take Miss Jessup home now and then you go on and get ready for that trial.""
His mother put her arms around her son and squeezed him with a strength that belied her lean frame but represented growing
up in a daunting, unforgiving place, where the only person you could truly count on was yourself.
When she drew back her face glistened with tears. Hilly Lee picked up the music box, slowly walked down the hall to her
bedroom, and closed the door.
ON THE DRIVE OVER TO Tuxedo Boulevard, Miss Jessup told Jack and DuBose that she had visited Pearl. ""She told me what
she done, with the baby and all.""
""You know the man who raped her?"" asked Jack.
""I do now. And he'll be gettin' his, I can tell you that.""
""Miss Jessup, you have to let the law—"" began Jack.
""The law?"" she parroted back to him. ""Exactly what do I got to let the law do? No, let me say it 'nother","way. What you think
the law gonna do, Jack Lee? Pearl went to the police. She couldn't do that if he a white man 'cause she be the one endin' up in
jail. But they won't even go after a colored man who raped a colored woman. Now if it were a white woman, the man would
already be in jail or most likely dead. That why he went after Pearl in the first place. Some men bad all the way through, don't
matter the skin color.""
Jack eyed the woman in the","way. What do I got to let the law not do? I'm gonna take care of this myself.""
""Miss Jessup, you can't—""
""I can and I will. I'm gonna kill him.""
""Miss Jessup, you can't—""
""I can and I will.""
""Miss Jessup, you can't—""
""I can and I will.""
""Miss Jessup, you can't—""
""I can and I will.""
""Miss Jessup, you can't—""
""I can"
"ens now as, coughing and spitting up, he ran back to DuBose and Queenie. Only this time he found they
were no longer alone.
""Son of a bitch,"" said Gene Taliaferro. ""How'd you get outta there, man?"" He was not in his deputy's uniform, but he had his
service revolver pointed at Jack.
The man next to him was the same one whose ear Jack had shot half off. ""Miss me?"" he snarled. ""Because I sure as hell
missed you.""
Gene looked at DuBose. ""Get up, woman. Now! I ain't tellin' you a second time.""
DuBose rose unsteadily to her feet.
Queenie was snarling and baring her teeth. Gene pointed his gun at the animal.
Jack stepped in front of the dog. ""You're not going to do that, Gene. What you're going to do is get the hell out of here, right
now. Before people show up and you get arrested.""
Gene smirked. ""What? You think the boys on the fire","truck are gonna care? You simple, or what?""
""Simple like his sister,"" said his companion.
Jack slowly turned his gaze to him. ""My sister?""
""Yeah, she screamed like a little baby when I hit her. Heard she died. You should thank me. Now you don't have to change
her damn diaper no more.""
With a roar of rage, Jack lunged at the man, striking him on the jaw so hard he knocked him down. But Gene struck Jack on
the head with the butt of his","department are gonna come and save you?""
""I don't know. Maybe. But I do know that if you shoot my dog, you're going to be in a world of shit.""
""You're threatening me?""
""I'm telling you what's going to happen if you shoot my dog.""
""You're threatening me.""
""I'm telling you what's going to happen if you shoot my dog.""
""You're threatening me.""
""I'm telling you what's going to happen if you shoot my dog.""
"
"we'll
meet back here and burn the midnight oil.""
""You're sure?""
Peppers glanced at his wife. ""Well, I know that look, and Shirl is not going to take no for an answer.""
Shirley and DuBose drove off, while Peppers walked over to Jack.
""Real sorry about Lucy. We were at the funeral but didn't want to bother you.""
""Thanks, Donny.""
""That's your piece-of-shit Fiat over there, right?""
""Yeah, why?""
""While Shirl is doing her magic with Desiree, we need to work on you. Let's go.""
Jack returned later with two suits and four shirts and a new belt, along with some skivvies and a new pair of black shoes and
a few pairs of dress socks. Peppers had insisted on paying for all of it.
""Until you get back on your feet, Jack, then I am billing your ass, with interest.""
""Thanks, Donny, for everything. You need a ride home?"" Jack asked.
""","Nope. Shirl's old man is coming by to get me. We're about the same age, but we don't have a lot in common.""
As soon as he said this, a dusty Dodge pickup truck pulled up with copper pipes and tool boxes and an old toilet in the rear
bed. Driving was a massive, stern-looking Black man around Peppers's age with a bald head and rolled up sleeves revealing
heavily muscled forearms. On the side of the truck was stenciled: B","Nah, I'll walk. I'm not going to be able to sleep anyway.""
""I'll see you tomorrow.""
""Yeah, I'll be here.""
Jack drove home, feeling like a new man. He washed up and changed into his new clothes. He looked in the mirror and smiled. He was a new man.
He walked over to the house and knocked on the door.
""Who is it?"" Elizabeth asked.
""It's me, Jack.""
""Oh, Jack, come in.""
He walked in and saw Elizabeth sitting on"
"her or Gordon.""
""And we're sure they are in good financial shape?""
""I had Donny run a check. The Hanovers are worth at least three million dollars with little debt.""
""I guess that answers that."" She paused. ""You and your brother look an awful lot alike. Same eyes.""
""But the war changed him,"" Jack said earnestly. ""Before that, he was pretty basic. Beer, football, girls, and guns but . . . it
just changed him.""
""War often does to that people.""
He looked at her. ""You're in a war, too.""
""And now so are you,"" she replied, a bit sadly, Jack thought.
He looked back at the chalkboard. ""The Randolphs liked Jerome and his family. They paid him a cash bonus, according to
Jerome. They invited them over for lunch and the pool, or rather Anne Randolph did. Apparently, she was more enlightened
than her husband on such things. And who would have been upset that the Randolphs were divorcing?""
""Sam? A divorce might mess up his inheritance",". Or so he thought.""
""What if he hired someone to kill his parents before they divorced?""
""But we can't show he even knew of the divorce,"" she replied.
""Right.""
DuBose said decisively, ""I'll take Janice Evans, and you have a go at the divorce lawyer, and let's hope for at least one
miracle between us.""
THEY DROVE TO COURT ON the first day of the trial. When they turned the last corner Jack exclaimed, ""Damn!""
""What exactly did you",".""
""But he's not the only one. There are two other children. And the Randolphs are worth a lot of money. I'm sure they'd have been able to work something out.""
""But Sam might have been upset that the Randolphs were divorcing. He's a very traditional man.""
""I'm not sure he's that traditional. He's a lawyer, after all. He's probably seen a lot of divorces. And he's a businessman. He's not going to let a divorce get in the way of a"
"""Mr. Talmadge, nice to meet you.""
""Uh-huh,"" he said, frowning.
She glanced down at the paper she held. ""You sell cars for a living?""
""Yep, Talmadge Chrysler-Dodge,"" he replied curtly.
""Does your business do well?""
He shifted in his seat as DuBose drew even closer. ""Keeps food on the table.""
""You meet a lot of people in your business, I would imagine.""
""Sure do.""
""You have any Black customers?""
He noticeably flinched. ""What?""
""I said do you have Black customers? Do you sell to Blacks?""
""I sell to anybody has the money."" He glanced at the crowd in the courtroom and smiled in a cocksure manner. ""Green's the
only color I care about.""
That drew laughter from around the courtroom.
""So you have and do sell to Black customers?""
His grin faded. ""Well, I . . . I'd have to check my records.""
""You can't remember a single Black person","you sold a car to? I mean, if it was that rare, I think you would remember.""
""Well, I don't. Coloreds want a vehicle, I'll sell it to 'em.""
""But you can't remember having done so?""
""Not offhand, no. Those folks, well, they usually have trouble gettin' a loan. Bad credit and so on.""
""'Those folks'?"" she said, moving still closer.
Ambrose interjected, ""Miss DuBose, I know the point you're trying to","you've sold a car to?""
""I'm sure I have. I just don't remember.""
""You don't remember selling a car to a Black person?""
""I'm sure I have.""
""You're sure?""
""I'm sure.""
""You're sure you've sold a car to a Black person?""
""I'm sure.""
""You're sure you've sold a car to a Black person?""
""I'm sure.""
""You're sure you've sold a car to a Black person?"""
"house and then immediately left for Norfolk to speak to Craig Baker, the divorce
lawyer for Anne Randolph.
Meanwhile, DuBose again called Janice Evans in New York, and this time she answered.
DuBose explained who she was and what she wanted. ""With your testimony we can show that Pearl could not have been at
the Randolphs' when they say she was.""
""I understand that, Miss DuBose. But if I come back to Virginia and testify, can you guarantee that I won't be arrested and
charged with a crime?""
""No, I'm afraid I cannot.""
""Then I can't possibly do as you ask. I'm terribly sorry about the Washingtons, but women need my services and I can't
perform them if I'm in prison.""
""But would you at least be willing to provide an affidavit?""
""No, I'm sorry. I can't be involved in this.""
""Then I'm afraid I'm going to have to subpoena you. I have no other choice.""
""You do what you have to","do and I'll do the same."" Evans hung up.
DuBose sat back and sighed. ""Damn.""
""Trouble?""
She looked up to see Jeff Lee standing in the side doorway of the garage.
""A witness we really, really needed is not going to cooperate.""
""Can you force her to come in?""
""Maybe, but it will take time, time we don't have,"" replied DuBose.
""I guess you can't prove what you need some other way?""
""I suppose I need a miracle.""","do, Miss DuBose. I'm sorry.""
""I'm sorry, too, Miss Evans. I'm sorry for the Washings—""
""I'm sorry for them, too. But I can't help you.""
""I understand. Thank you for your time.""
""You're welcome.""
DuBose hung up and looked at her watch. It was 11:30 a.m. She had an hour before she had to meet with the judge. She called the
Washingtons' house and asked to speak to Calvin."
"ua, either.""
Frank and his sons exchanged startled glances, while DuBose kept her gaze fixed on the woman.
Hilly continued. ""He grew up to be one handsome man—and even better, a kind one. And he could play the fiddle so good it
was like his soul was coming out his skin as music. Many an evening his bow and fingers would dance on those strings, and I
would sing along. 'Old Black Joe,' 'O Ride On, Jesus,' ''Tis Me, O Lord.' Still remember the words after all these years. It
was . . . a nice time during hardship."" She looked around. ""And then I moved here and then suddenly I started seeing color,
because everybody around me was seeing it, too. And I just went along, like sheep being herded, because I was weak.""
""I don't know anybody who would describe you as weak, Hilly,"" said Frank.
""But I was,"" she said sharply. She looked dead at DuBose. ""I was. On the mountain the Blacks were always poor. And most
of the white folks were, too. The Tayl","ors were the best friends I ever had. And I would like to think I was the best friend they
ever had.""
She looked at Jack and her son gazed back at her. ""You found that picture of me and Joshua when you were a little boy. Well,
now you know, son.""
Jack nodded and then glanced away from his mother's vulnerable gaze.
""Do you know what happened to Joshua?"" asked DuBose quietly.
Hilly nodded dumbly, her mouth trembling. ""He went away to college. And the man never came back","ors were the only ones with money. But here, I saw how the white folks had it all. And I
wanted it. I wanted to be like them. I wanted to be rich. I wanted to be white. I wanted to be somebody. And I was somebody. I
was the wife of a doctor. I was the mother of a doctor. I was the mother of a lawyer. I was the mother of a judge. I was the
mother of a governor. I was the mother of a senator. I was the mother of a president. I was the mother of a president. I"
"JACK ROSE AND LET HIS jacket remain unbuttoned. He and DuBose had talked at length about who should deliver the opening
statement. And she had finally won out, insisting that he do it.
She had argued, You're the hometown boy. And you connect with people. So go out there and connect.
And he had practiced his remarks over and over again in front of her, with DuBose praising some, critiquing some, and
suggesting some. And he had learned a hell of a lot from the woman in doing so. DuBose was far more strategic in her
approach than he was. While he often winged it in court, she thought about how every point and argument moved into the next
one, and the one after that. And then how the whole case came together after you built it deliberate block by deliberate block.
He approached the jurors and took a shallow breath.
He glanced over and saw his family anxiously watching. Then his gaze alighted on DuBose and held there for a moment
before moving over to Jerome and Pearl.
Right now their lives were","in his hands, and that was a big responsibility for any mortal. Maybe too big.
No, Jack, you got this. You can do this because you have to do this.
He turned to the jurors. ""My name is Jack Lee. I was born and raised right here in Freeman County. Never really been
anywhere else except over to Virginia Beach to get a sunburn once a year. I know this place, and its people real well. Certainly
better than Mr. Battle, who they recruited all the way from Richmond to come and prosecute this case.","in his hands.
He looked out at the jury.
""Ladies and gentlemen, I'm Jack Rose. I'm a lawyer. I'm also a father. And I'm a husband. And I'm a son. And I'm a brother.
And I'm a friend. And I'm a neighbor. And I'm a citizen. And I'm a human being. And I'm a man. And I'm a black man. And I'm a
Christian. And I'm a Democrat. And I'm"
"ones who did it,
beyond a reasonable doubt. Which is what the laws of the United States of America and the Commonwealth of Virginia
require. No more, but surely . . . no less.""
He straightened, buttoned his jacket, nodded his head, and said, ""Thank you.""
DEPUTY RAYMOND LEROY WAS CALLED as the common-wealth's first witness.
LeRoy testified to being dispatched to the Randolph residence and arriving a few minutes past six o'clock. He then
described what had happened when they found Jerome Washington there, including his partner's physical tussle with the man.
After Battle was done with his questioning, Jack rose and walked toward the deputy.
Jack asked, ""Was the defendant in custody at the time when he allegedly attacked your partner? Was he restrained?""
""Well, yes. He was handcuffed and on his knees.""
""So neither you nor your partner were in any danger from him?""
""Well, not really.""
""Did your partner say anything to provoke the defendant?""
""Not that I recall",". But Gene was naturally upset with what the man had done.""
""Allegedly done. But I understand that right before the defendant lashed out, your partner had said he was going to go visit
Mr. Washington's wife and do something to her? Maybe have himself a good time?""
LeRoy looked uncomfortable. ""I don't remember that.""
Jack was handed a paper by DuBose and glanced over it. ""You want to try that again? You are under oath, and perjury is a
crime.""
LeRoy glanced",".""
""Did the defendant say anything to provoke your partner?""
""No, sir.""
""Did the defendant say anything to provoke you?""
""No, sir.""
""Did the defendant say anything to provoke the other officers who were there?""
""No, sir.""
""Did the defendant say anything to provoke the other officers who were there?""
""No, sir.""
""Did the defendant say anything to provoke the other officers who were there?""
""No, sir.""
""Did the defendant say anything to provoke the other officers who were"
"sustained it would have been impossible.""
""Now, you heard Deputy LeRoy's testimony that the defendant was found on his knees with his arms around Mrs. Randolph
and her mostly in the chair. Would that explain it? That he was putting her there?""
Battle rose to his feet. ""Objection. Defense counsel is not allowed to testify!""
She wheeled around. ""I am in no way testifying, merely attempting to have Mr. Till explain a piece of previous testimony in
conjunction with the forensic evidence, of which he is the expert of record for the commonwealth.""
Ambrose said, ""Objection sustained."" He eyed DuBose severely. ""Now, come on, Miss DuBose, an attorney of your
experience surely knows better than that.""
Unruffled by this nonsensical ruling, DuBose pulled out some photos from a file that Jack handed her and showed them to
Till.
""These have been previously entered into evidence by Mr. Battle, Commonwealth's Exhibits Ten and Eleven. Can you
describe them for the","jury?""
""These are the pictures my people took of the clothes and shoes Mr. Washington was wearing when he was arrested.""
""All right. Is there blood on his clothes?""
""No.""
""Is there blood on the tops of the shoes?""
Till put his glasses on and looked at the pictures more closely. ""Uh, no, none.""
""Is there blood on the soles of the shoes?""
He looked again at the photos. ""Well, just a little on this one right there.""
""Just a little on that one right there","jury?""
""Yes, ma'am. The first is a photo of the victim's body, taken at the scene. The second is a photo of the victim's body, taken at the
morgue.""
""And what do you see in these photos?""
""I see a woman who has been beaten to death.""
""And what do you see in the first photo that is not in the second?""
""The first photo shows the victim's body in the chair, and the second shows the body on the gurney.""
""And what is the significance of that?"""
"""Did you tell the Randolphs that the defendant had been in their house without their
knowledge?""
Robinson looked fearfully around.
Battle said, ""I remind the witness that she is under oath and that perjury is a serious crime.""
""No, I didn't tell them.""
""Why not? It was their house and this man was not supposed to be in there.""
""I . . . well, I didn't want him to get into trouble.""
""So, you were covering up for one of your own? Not informing the people who were paying your salary of an unlawful
trespass into their home?"" Battle tacked on a disappointed expression.
Looking both anxious and frustrated, Robinson answered, ""I just didn't want him to get into trouble for havin' to use the durn
bathroom. I mean, we all got to go.""
DuBose glanced over at the jurors who were, to a man, staring at Robinson like she had just committed a terrible crime.
A deputy sheriff was called to the stand. He had been one of the officers who","had found the money in the lean-to. Since Jack
and DuBose knew that Jerome had secreted the money in there they could not argue that it might have been planted, but they
could still attack its connection to the case.
After Battle released the witness DuBose rose and approached him like a predator coming through the high grass for its next
meal.
""Fifty dollars cash found in a hole in the wall of the defendants' lean-to?""
""That's right,"" said the deputy confidently.
""Do you know who put it there","had responded to the call at the Randolphs' house. He testified that he had been the one to find the defendant in the bathroom.
""Did you ask the defendant why he was in the house?"" Battle asked.
""Yes, sir. He said he was looking for a place to use the bathroom.""
""Did he say anything else?""
""Yes, sir. He said he was sorry.""
""Did he say anything else?""
""Yes, sir. He said he was sorry he had to use the bathroom in the house.""
""Did he say anything else"
