prefix,suffix
"where we were we could just make out the pretty iron fence. Joe didn't answer, he just started walking in that direction and we followed him, exactly as we had all summer.It was the first time I had seen the farm, had seen the Nelsons' house, had called Joe by his given name. The first time I had seen the cemetery and stood in its benevolent shade. The hill and the breeze and the shade always made it feel ten degrees cooler up there. ""The Whitings are north,"" Joe said, pointing to a farm a mile away. ""And on the other side are the Holzapfels. And here we have all the Nelsons."" He opened up his hands to include the generations of his family.""You don't even have to leave when you die,"" Duke said. Maybe it was part of the life he had imagined as a child: everlasting inclusion.We looked at the pond and the rows upon rows of trees. We looked at the house and the garden, which was just a stamp of color from where we stood.""What's that little house?"" Pallace asked.""It's an extra. Workers stay there sometimes.","I stay there.""""An extra house,"" Pallace said in wonder, because none of us could imagine having one house.""It's very small,"" Joe said, as if he were embarrassed.Duke lay down on one of the graves and closed his eyes. ""Does this bother you?"" he asked. I didn't know if he was talking to Joe or the residents.""Be my guest.""""I'd like to come back here. Could I? Do you have any vacancies?""""I think you'd have to marry a Nelson,"" Joe said. ""Alice would be too"
"Shoulda, woulda, coulda,"" I say, lying back on the sand, though it is true that his estimation touches me.""No one was better,"" he says.""Well, actually, someone was better,"" I say.""That was your opinion,"" Joe says.I open one eye and stare at him. I use my amazing powers of mentalism to tell him to shut up, which he does.Nell rests her chin on her knees. ""What I don't understand,"" she begins.""Here it comes,"" Joe says.""What I don't understand,"" she says again, looking at her father, ""is how a person can grow up in Michigan, love the theater, become a famous director, and then ditch it all to come back and grow cherries.""""I've wondered about that myself,"" Maisie says. She is scratching her dog's stomach with both hands and Hazel stretches out her four legs as far as she is able.""It's nice to see them turn their attention on you for a change,"" I say.""First off, you grew up on a cherry farm in Michigan and you want to be an actress,"" he says to Nell",".""What choice did I have? You read us Chekhov at bedtime,"" she said. ""No Hippos Go Berserk for the Nelson girls.""""Secondly,"" Joe says, ignoring her, ""cherry trees come equipped with invisible leashes. Just when you think you're free they start to pull you back.""""Emily inherited the cherry leash, not me,"" Nell says.Emily nods. ""Thanks for that.""""Are there more sandwiches?""Maisie rifles through her bag and hands him one. We are partial to cheese and must"
"stood we could see the people milling around, looking for their seats. They always made me think of chickens, like a truck had backed up to the theater door and emptied four hundred chickens into the house. They pecked and clucked aimlessly, found one place to roost then changed their minds and went off in search of another. Our Town does not have a formal opening; when the audience enters the theater the curtain is up and what little set there is is in place and soon Uncle Wallace would wander out and wait for the chickens to settle, even though the very fact of him standing there, the much beloved television star of another era, impedes the process considerably.""You're the Stage Manager,"" I whispered to him, ""same as I'm Emily.""He reached down and took my hand in his large, warm hand and we didn't say anything else. That will always be my memory of Albert Long, the two of us holding hands in the dark until it was time for him to go on.Nothing about going out onstage as Emily scared me, but playing Mae in Fool for Love made my feet cold",". The expression came from a literal condition: every time I spoke her first line, which was nothing more than the single word No! all the blood in my body surged to my heart in an act of self-­preservation. My heart needed the blood in order to survive, and so my bloodless extremities were left to freeze. Fear would be another name for it. I was told the last Emily—­the one who'd dropped out and made a space for me—­had had to audition for both parts. Her Mae, from all accounts, was searing. Pallace"
"second child, though there's no mention of whether the baby has died, or if her father-­in-­law, Doc Webb, had been the doctor in attendance. The dead of Grover's Corners sit in straight rows across the stage, and when Emily joins them I couldn't help but think about the cemetery at the Nelsons' farm—­the shade and the breeze and the stones that were very nearly rubbed clean of names. Duke had been right, the place had a peace that made a person want to stay. I had never thought about a cemetery that way before, and it helped me. I sat down next to Mother Gibbs and we both stared straight ahead, though in that moment I was remembering her getting out of the lake to put on her underwear.The nice thing about having an entire script tattooed inside your cell walls is that you can pretty much play your part regardless of circumstances. Uncle Wallace and I went through the third act same as always. But when he brought me back to my mother's kitchen so that I could see how blindly the living go on, he didn't step away as he should have. In","fact he tucked me into his armpit like a crutch. He was a big man, and I am small,but I held his weight for him, his cold sweat soaking through the shoulder of my dress. We both said our lines as perfectly as we ever had, and maybe we were better, because when we turned to go back to the cemetery on the other side of the stage it was death we were thinking about.Why did we do this, both of us? Why didn't we simply pass the row of chairs and keep walking? In a sold-­out house of four hundred"
"al the next day. They thought I was stiff and halting because Uncle Wallace had vomited blood all over me the night before, not because I'd been stiff and halting all along. Fool for Love only has four characters and really, only two, Mae and Eddie. Me and Duke. Pallace was my understudy again, and a guy named Nico was the swing for all three of the male parts. I wanted to go swimming at lunch. I wanted to stay under the water for as long as was possible. Cody, the director, came with us and I wished I'd worn the one-­piece. He swam around behind me, telling me about the other Maes he'd seen over the years and how they'd played the part. He recited different lines in their voices so that I would have clear examples of how he wanted me to sound. I wanted to learn, I desperately wanted to be better, but all I could think of was what a good director Joe had been. When we were finished swimming and heading back to the theater, Cody said he was calling off rehearsal for the rest of the day.""Just","go,"" he said. ""We're not getting anywhere.""It was so shocking to me, so shaming, and still I was grateful.Pallace gave me the keys to her Honda and I went back to my room to change. She couldn't come with me because it was Cabaret night, and while it might have been nice if Duke had offered to ride along, we both knew Uncle Wallace wouldn't care about seeing him.""Which brings us to the subject of Lee,"" Nell says over dinner.""Wait, who's Lee again?"" Maisie asks.Joe nods solemnly."
"if he's dead, and when Gene says 'No, Missus'—­"" He looks at me again. ""What was his last name?""I can't remember. I've blocked it. Joe nods. ""Missus says if Uncle Wallace isn't dead then Gene should call in the morning after ten. Gene tells her that Lee can just open the door at ten because he isn't leaving.""""I'm assuming there was a . . ."" Emily pauses, searching for the correct word, ""a dynamic at work here.""""Black man, white woman, huge house, middle of the night,"" Joe says. ""Yes, there was a dynamic. In fact I would hazard to say it was the dynamic that sent Gene into a career of directing puppets. But into that dynamic walks Lee himself, glasses on, fully dressed, asking his wife who had come to see them so late. Oh, Gene, goodness, I didn't know it was you, so then they have to go through all of that.""Maisie pushes away her plate.""Lee sends his wife back to bed and steps out on the front porch, closing the door behind","him. Gene tells him he'll have to go on as the Stage Manager, day after tomorrow. Then Lee asks if Uncle Wallace is dead. When Gene says no, Lee completely relaxes. He claps Gene on the shoulder. 'He'll be fine,' he says. 'It might not seem like it but trust me, I've known this guy a long time. He always goes on. If he has to walk here from the hospital, he'll do it. He won't miss a show.' ""I pound my hand on the table. ""He's missing the"
"the play last night?"" she asked.I nodded again.""Turns out one of the doctors from this hospital was in the audience. He said it was a mess. Poor Albert. I'm Elyse, by the way."" She gave a little wave. ""Second wife.""Uncle Wallace had a wife, two wives? ""I didn't know he was married,"" I said.She reviewed me then with an entirely new level of seriousness. ""The two of you? What are you, fourteen?""I held up my hands. ""No, no! I'm Emily in the play. We work together, that's all.""She closed her magazine and then, for a moment, closed her eyes. ""I'm sorry. He doesn't always make the best choices."" She looked at me again. ""Which isn't to say you wouldn't have been a delightful choice. It's just—­""""I understand,"" I said. I didn't understand, but I was tired.""He's got a young wife now, or she's younger than me but she's nowhere near as young as you.""""Is she coming?"" The","second and third wives in one hospital room, that would be something. For all I knew the first one would be showing up as well.""They're in the process of disentangling, Albert and his third wife, which, I'm guessing, is why he put me down as his personal contact. Or maybe Tom Lake just never updates their intake forms. Anyway, I got the call and so here I am.""""Do you think the other wife knows what happened?""She shrugged as if to say that wasn't her problem, which I suppose it wasn't. ""My plan is"
"you ever sorry?""He laughs. ""We could be living in Los Angeles now.""""You could be on your third wife.""""Come dry."" He holds out a towel to me.It's not as if I don't understand. It's exactly what the girls have been saying to me: Are you sorry? Don't you wish? But Joe was better than I was. Sometimes I wonder what he would have done had he stayed. ""You were so good.""He shakes his head. ""You are so good,"" he says, correcting me. ""That's what you're supposed to say.""""Were and are, both things are true.""""You're spending too much time in the past."" He passes me a dripping Pyrex casserole dish.""So tell me how to get out of it.""He shakes his head. ""There's no way out but through.""""You were a very good Stage Manager.""""I was no Uncle Wallace.""""You were different, that's all. You were your own man."" It's true that no one else would ever be the Stage Manager for me—­Uncle Wallace took the part","with him—­but Joe had a radiant optimism and health that no amount of gray shadow beneath his eyes could diminish. No one thinks of the Stage Manager as a young man but why shouldn't he be? God can be anything. ""You were strapping.""""And you—­"" He turns and looks at me, a wet plate in his hands.I start to put the glasses away. I wait for him to finish his thought but nothing comes. ""What was I?""""You were Emily. I could have watched you forever and never understood how you did it. I believed you every minute"
"icket,"" he said. ""Here's the plan: first, we're going to smoke a cigarette. Ah! Don't look at me like that. He's never coming back so he isn't going to know, not to mention the fact that Uncle Wallace smoked a few himself. Listen to me. We're going to smoke a cigarette and then we're going to pack everything up. Judging by the looks of the place that should take all of four minutes. Once we've got his stuff in the suitcases we're going to put this bed to use as it has never been put to use before. Okay?"" He gave me a squeeze and then a better kiss. He bounced me on his knees. ""Doesn't. Take. Much.""He lit two cigarettes and gave me one, and when we'd finished he got up according to plan. He opened the first suitcase and put in the book and the bedside clock, though for all I knew the clock belonged to Tom Lake. He wrapped the watch in Kleenex and snugged it in the side pocket of the dopp kit so nicely I thought it","made up for taking the pills. I opened the closet and took out the two suits, the dress shirts, the casual pants. I found a tidy stack of twenties in the nightstand and folded them in his suit pocket. I found his pajamas. I swear they were the same pajamas he'd worn on television, or at least the same style, a crisp blue and white stripe. He was wearing those pajamas when the orphans brought him breakfast in bed on Father's Day. He was wearing them"
"isn't one bottle for Eddie and one for Mae. If you're drinking yourself blind then you're consigning the rest of us to the same fate.""Homer shrugged, and the Old Man, who was played with great authority by a former junkie named Sal, said he was all in. The prop master should bring him a bottle of whiskey, preferably Jim Beam.""I guess it wouldn't kill us to try,"" Cody said. Early as it was in rehearsals, Cody already hated me.Duke smacked the table. ""Now you're talking!""I looked over at Pallace, who was sitting in the corner doodling on her script. ""Help,"" I said very quietly when she raised her eyes.She shook her head. Doomed, she mouthed to me.The introduction of Jose Cuervo into morning rehearsals made me even worse in the part than I was, if such a thing were possible. Instead of tossing it back and slamming it down, I fiddled with my glass and tightened my lips. As hard as I tried to relax, I never stopped looking like","I was faking it, because I was faking it. I was thinking about the evening's performance of Our Town. Nobody wanted to see a drunk Emily.The men, however, were another story. All three of their performances were radically improved by alcohol. They blossomed. They were lit. They raged when rage was called for, and then retreated to their moody silences. Duke, who'd been good in the part all along, was roaring now. He was taller, looser, stronger. He was dangerously real. He lassoed the"
"partnered on a science project, but when it came time to go home they cried. They could not stop crying.""What?"" I asked them. ""I'll walk with you.""They would not be walked and would not be consoled. Finally, Maisie, who might have been nine, gave me a high sign to follow her to the bathroom. She shut the door quietly behind us and sat down on the toilet lid, pulling up her knees to make herself small. ""Drive them,"" she whispered.""Drive them next door?""She looked at me, her green eyes huge. Maisie was about to cry herself.""Why? What's out there?""Some kind of oath was involved in all of this. I never got that part straight. The dangerous thing was infinitely more dangerous if you spoke its name. But Maisie was hard up against it now, and she wanted to save her friends. ""Pear trees,"" she said.""What about them?""She closed her eyes, shaking her head in despair. ""We can't walk past them and there's no other way to get there.""It was true, they weren't allowed to walk on the road.In the","summer the pear trees were fine. In the summer, all that is hideous about a pear tree is hidden by leaves and pears. But once those disguises were removed they were nothing but acres of murderous psychopaths emboldened by darkness. To cross the naked pear orchard at night was to run the gauntlet of death. The branches jutted with dark knives: child snatchers, child killers. Turns out it wasn't just the Nelson children and the Otts who believed this about pear trees. Nearly everyone who grew up on an orch"
"tell me not to see it when you don't even know what it's about?""""That's why there's a rating system, because parents don't have time to see every single movie in advance of their children.""""I'm not asking to see every single movie. I'm asking to see this one.""Around and around. I used to wonder if this was what parents felt like trying to shield their daughters from Elvis. Duke was everywhere: His picture in the paper, his voice on the radio, his reruns on television, his movies in the movie basket. I don't know why I tried to fight it. Maybe I should have taken her to the theater and bought two tickets, because I had no sense of whether I wanted to keep her from seeing an R-­rated movie, or if I wanted to keep her from seeing another Duke movie, or if I just wanted to prevent her from having something she wanted because she tortured me every minute of the day.""Let's just go and find out if it would be okay for her to see it,"" Joe said finally, the two of us in bed. ""It wouldn't kill us to go to a movie.""","""That movie?""Joe folded me in his arms. ""We've seen Swiss Father Robinson seven hundred times and it didn't kill us. At least this one is supposed to be good.""And so we drove to Suttons Bay for a noon matinee on a Tuesday when the girls were in school. You can do things like that when you're the ones who own the farm, and anyway, it was winter. We thought our biggest risk was that a foot of snow would fall while we were inside and bury the car. We never considered that the movie might destroy us. I"
"t want to see it. I don't want to walk home past the pear trees when it's over, each of us dissecting the merits of Duke's performance. I want to be asleep when they get back. I want them all to keep their voices down for fear of waking me.15No one's around when I get up in the morning. When does that ever happen? I make so many sandwiches and take them to the barn, then head to the orchard where I find my girls already hard at work. The work is always biting at our heels. ""Good morning,"" they say, keeping their eyes on their hands. We talk about how many rows we mean to pick today. We talk about the weather. Emily says some neighbors have posted that they'll be selling whitefish this afternoon and we decide that whitefish is today's answer to the eternal question of dinner. No one says anything about the movie. My guess is that they can't make sense of what they saw, or maybe it just made them too sad. Maisie's already been back to the Otts' early this morning because the Otts think that Happy, their","ancient yellow Lab, has had a stroke. She's walking in circles, Maisie tells us, holding her head at an angle, one eye closed. She's vomiting, falling over.""Oh, not Happy!"" Emily says. ""She came by the blanket last night.""""It's not a stroke,"" Maisie says. ""At least I don't think it is. I'm pretty sure she has old-­dog vestibular disease.""""Happy's dizzy?"" I ask.Maisie nods. ""I called her vet and they're going"
"Duke had much to do with it anymore. Sebastian must have gotten up in the dark to be there so early on a Tuesday morning. I saw him sitting in the back of the theater with Pallace, his arm around her, her head tipped towards him, the two of them watching us drink and slam and scream at one another. I didn't care about the rest of them anymore but I hated that Sebastian was there. I suspected that Cody called the rehearsal early that day because he couldn't stand to see me act anymore, but maybe it had something to do with Sebastian. Like Pallace, Cody had a weakness for quiet, handsome men who weren't actors.""Saint Sebastian!"" Duke shouted when he saw his brother. ""Tennis!""""Too hot,"" Pallace called from the comfort of her boyfriend's shoulder. ""I want to go swimming.""""He was mine first,"" Duke said. ""And anyway, you're off tonight. You can swim all you want."" One night Our Town, one night Cabaret. We worked and then Pallace worked and on Monday everyone was off. It dawned on me then that","Sebastian must have driven up last night. He'd come in and hadn't told us.""Okay."" Sebastian leaned over to give Pallace a kiss. ""We'll play a game.""How could he have stood all that tennis? It was hot and I wanted to swim too, but like Pallace, it never occurred to me that we could have just gone without them. If our boyfriends played tennis then we would sit at the edge of the court and watch them play. Cody tagged along for the first set but Pallace and I ignored him so completely he finally said something about having work"
"see the light change in Sebastian's eyes. He was taking me seriously, not as an opponent, but as a person on the other side of the net, and the attention enlivened me. He shouted instructions, encouragement. He was a wonderful teacher, and he was doing his best to improve me. I leapt for a serve beyond my range, leapt and lunged and was felled by something like a gunshot I hadn't heard. That was my exact thought, not that I had fallen but that I'd been shot. I crumpled onto the hot surface of the court. Duke was still there, lying a dozen feet away. He wiggled his fingers at me. How had he been lying on the court all this time? It was hot like a cookie sheet straight from the oven.""You get used to it,"" he said.Sebastian was crouching down beside me, his dark eyes warmed by concern. All summer long I had conscientiously failed to notice his beauty but having his face that close to mine made it unavoidable. ""Hey,"" he said, putting his hand on my shoulder gently. ""Just stay there a second, catch","your breath.""""I'm fine."" I blinked. I was fine, more surprised than hurt. ""I didn't scrape my knees.""""Is she okay?"" Duke raised up on one elbow for a moment then eased himself back down.""I don't know yet.""""She might be faking it,"" Duke said. ""She doesn't like it when I get too much attention.""Pallace was there, her hand on my face, her face so close to my face. ""Are you very hurt?""Everything had stopped and everyone was watching. I felt so foolish."
"really, she is crying for me. While her sisters stand and stare in utter bafflement, Nell the Mentalist has snapped all the pieces together. She knows I am finished.I insisted on trying to stand, and so Sebastian got on one side with Pallace on the other and together they lifted me like a marionette whose string had been cut. My leg was rubbery, almost liquid. ""I need to rest it for a minute,"" I said.Sebastian shook his head. ""You need to go to the hospital.""""She doesn't need to go to the hospital,"" Duke said, his voice clearer now. ""She just tripped on her tiny feet. Give her a minute.""He had vomited and I had fallen and in just a minute, everything would be fine.A minute, a minute, a minute. I could feel Pallace shifting beneath my arm. ""Let's put her down,"" she said to Sebastian.And so they sat me down again and Pallace sat beside me. She looked at me hard but kept hold of my hand. ""I wish we had more time,"" she said. ""But we don't so I'm just going to","say it: You're not going on tonight, and I'm going to have to go get ready.""Emily. I had forgotten her.Duke was sitting up now. ""What?""""She can't walk."" Pallace looked at Duke like maybe I had been shot and maybe he was the one who'd shot me. ""She's not going to be able to walk. I've seen this happen."" She looked at Sebastian. ""Have you seen this happen?""He nodded, the sun behind his head lighting up his black hair.Pallace touched her finger to my an"
"to the farm he's wondered how we'll get the cherries off the trees in time, and now it seems all of his previous fears were in preparation for this year when we're down dozens of picking crew, which of course means we'll be down dozens to shake the tarts off the trees in a few weeks.""Maybe you passed each other on the road,"" Emily says. ""Dad coming down from Traverse City, Mom on her way to the hospital. You might have. You would have been going north on 196.""""We did pass you!"" I say, flush with memory. ""I told you that.""""You most certainly did not."" Joe pops half an egg in his mouth.""I said it to Sebastian. I said, 'Look, there goes the Stage Manager on his way to 'work.' "" I remember how much I wanted to tell him to turn around. My leg was just a dull ache by then. Sitting on the wide bench seat of the Plymouth it was easy to believe it had all been a silly bit of drama on my part.""How did anyone survive without cellphones?"" Maisie","asks.""We survived very nicely.""Joe nods. ""I can believe it. Our entire relationship was like that back in the day.""""Two cars passing in the late afternoon,"" I say.""Did you go see her in the hospital?"" Nell asks.""I was only there two nights,"" I say.""I came,"" he says.""No you didn't."" I turn to him. ""Did you?""""After the play, on my way back here.""""I don't remember.""""You don't remember because you were asleep. You'd just gotten out of surgery."""""
"ultimately diminish my career.""Well, I wish you'd called yesterday morning and told me.""""You aren't the easiest person to get on the phone.""""Have you been trying?""""No, but I was going to. There's serendipity in this.""I pushed the button on the guard rail that made the top of the bed go up. I held it until I had achieved the angle I thought of as Elyse Adler. ""I want to hear how my ruptured Achilles is going to work in your favor.""""I need you to come back to L.A.""I planned to go back to L.A. in the fall when summer stock was over. Duke and I were going together, but somehow hearing Ripley say it, I didn't want to anymore. I looked out the window of my hospital room, across the parking lot to a row of trees. Even the parking lots had trees! For the first time I realized that I didn't want to leave Michigan. ""I have a contract.""""Okay, one, it's a contract with a summer stock theater. That's easy enough to take care of. Two, you can't","walk, which means you're no good to them. They'll be thrilled to get you off the payroll.""""If that's one and two I can't wait to hear three.""""Three,"" Ripley said, pausing to indicate drama. ""Three is that your movie is coming out.""""Singularity?""""Unless you've made another one.""I had thought it was a wash, a tax write-­off for someone. ""Oh, Ripley, that's great. I'm happy for you."" It had taken such a long time."""
"agine that. It was about a bridge that snaps and sends a group of strangers careening to their deaths. I'd never read it before.I had some trouble with swelling and the doctor wanted to make sure he wouldn't have to change the cast so they kept me for a second night. I thought about all the time I'd spent sitting in my apartment in Los Angeles on the days with nothing to do, and how those days had prepared me to be alone with my thoughts. I had a knack for it, not everyone does. I ate my dinner off a tray and read my slender novel and practiced crutching to the nurses' station and back. I looked out the window as the sun was going down and realized that Pallace would be going on right about now. Mrs. Webb and Mrs. Gibb would be calling their children to breakfast from the opposite sides of the stage. I ran the whole scene in my mind. I wondered if Pallace would be nervous, but then I thought of her dancing on that chair in her red two-­piece. I couldn't imagine Pallace getting nervous about anything.Because I couldn't call","my grandmother, I called Tom Lake and asked if they could send somebody to pick me up in the morning. Jeanne, the morning nurse, washed my hair while I sat on a stool in the shower, my foot in the cast, the cast in a plastic bag. I was brushed and braided and ready to go when Sebastian arrived.Sebastian! ""I thought you'd be gone!"" I cried, by which I mean tears filled my eyes at the sight of him. Had I been able to jump out of the bed and throw my arms around him I would have done"
"to cover my face with my hands while my grandmother fished through her purse for Kleenex. All of which is to say you don't see a play when you're in it. You might see pieces, but you don't know how it looks from a distance, the whole thing put together. Aside from the Emily I saw in seventh grade, and the Emilys I saw auditioning years later in our high school gymnasium, I didn't know how other people played the part. That night I was going to see Pallace in Our Town.Sebastian parked on the street and came around to give me my crutches. I crutched heroically, halfway up the drive, holding that Christmas ham of an enormous cast behind me until I had no choice but to stop. My arms were shaking.""Come on,"" he said, his steadying hand on my back. ""I'll carry you.""It was one thing to have been carried off the tennis court or into the hospital, but something else entirely to just be carried around. I was sweating as I stared up the steep pitch of the driveway. I had done this to myself. I","drank the tequila I knew not to drink, played the tennis game I didn't want to play. It might not sound like much but it cost me everything.Sebastian picked me up, letting the crutches clatter to the ground. He gave me a bounce to get me situated in his arms and once again I clasped my arms around his neck like a bride. ""Lucky for me my brother fell in love with someone small,"" he said.Love, he said. It was the single mention of that word during my relationship with Duke.This was how we entered that"
"anyway. The world isn't full of people who can pull that off. The sky was tipping into pink as he wheeled me down the path, what was left of the daylight shimmering gold on the lake.""People are saying that you returned the serve and that it was totally magnificent,"" Chan said to me as merrily we rolled along. ""It cost you your leg but you did it.""""It isn't true,"" I said.""Doesn't matter. All that matters is what people say. Hey, do you want some cherries? We don't want to be the first ones there.""I did want some cherries.He set the brake so I wouldn't roll backwards, down the grassy hill and into the lake. ""I found this tree last week,"" Chan said. ""Sweet cherries. I don't know what it's doing here. I mean, somebody must have planted it and then not stuck around. Can you imagine bringing a sapling out here with no one to look after it? Good luck, little tree. Maybe it was some kind of performance art."" He went to a tree and picked off a few handfuls, then came","back and put them in my lap. I thanked him. I was new to the idea that trees were things that needed looking after.""You look nice."" He stepped back to look at me in the golden light. ""But not too nice. Not like you put too much thought into it. You look exactly the right amount of nice.""That was the look I'd been going for and it had taken a great deal of effort, considering how hard it was to get dressed with a cast on your foot. The part I hadn't considered was that other people would know, Chan would know, but I couldn't do"
". Programs rustled all around, a collective murmuring like wind in leaves. Where was the slip of paper that had fallen out of their programs?What had it said?All those hours she had endured me, day after day as she watched from the back of the theater, all those lines she had wanted to speak for herself.You don't see the play when you're in it, and you miss the chatter of intermission entirely. Our Town has an intermission after each of the first two acts, and the second one felt like a break in a political rally or a tent revival. The disbelievers were starting to lean forward. They were listening. The message had made no sense at first but this Emily was eroding their notion of what was correct. Her wedding day was played not for eroticism but for fear. She didn't want to leave home, keep house, make meals, endure childbirth, because childbirth would kill her. She wanted to be her father's girl, his birthday girl. Growing up was a terrible thing—­a clear path to the third act. Emily showed us that, all those moments in life","we had missed and would never get back again.The remaining few who'd managed to hold on to their belief that Emily could not be Black were destroyed by the third act. We all were. When she went back to her mother's kitchen I cried like I had never seen the play before. I cried because she was that good. I cried because I would never play Emily again. I cried because I had loved that world so much.17We do not stop for snow in northern Michigan. Schools open, buses run. Knuckling under to snow means condemning yourself to an uneducated"
"very nearly over, each of my daughters should be asked to serve up their own brief pasts.""Well, we can't talk about it when Emily's not here,"" Maisie says. ""We promised.""""We sure can't talk about it when she is here,"" Nell says. ""She's not going to want to hear anything bad about Duke.""""How did you know if Mom didn't tell you?"" Maisie asks. ""Did Dad tell you?""Nell groans.""That's a horrifying thought,"" I say.""I know that Duke's sleeping with Pallace because that's the way it works."" Nell has put on red lipstick this morning though I cannot for the life of me imagine why. ""The guy likes the star of the show. Then later on he doesn't like her because she's the star of the show. Then there's a new show with a new star and he realizes the new one's better.""""For the record, I didn't know any of this at the time."" I raise the shirt I'm mending to my lips, bite the thread.""And you want to be an actress","?"" Maisie asks Nell.""Because it's so different in vet school?"" Nell replies.Now Maisie's quiet. Her long-­distance boyfriend has recently told her he needed space, as if there had been some shortage of space. Nell has told me this in strictest confidence. From Maisie I've heard nothing. She lies back out on her stomach. ""Hazel?"" she says.""Emily doesn't understand anything about the way the world works,"" Nell says. ""Benny's been in love with her since she was three.""""Faithfully"
"as for Pallace on the off chance I would rupture my Achilles on the tennis court. Once when she was zipping my dress, Cat told me she'd stayed up half the night sewing spangles back onto the glittery bits of the Cabaret wardrobe. She said no matter how tightly she knotted the sequins down, the cast would dance them off again.I had believed that Tom Lake was more enlightened than the average small town in Michigan, but the longer I stayed, the more I could see how it operated like the rest of the world. The directors and the choreographers were men. The men chose the plays, made the schedule, and ran the lights. The women made the food, styled the wigs, and glued false eyelashes onto eyelids. Cat was the woman with the needle and thread.There were three steps going up to the large room full of sewing machines and dressmaker's dummies where she worked behind the scene shop. I tried to calculate a way to get out of the wheelchair and onto the ground and then scooch up the stairs backwards on my rear end while keeping my cast","more or less off the ground. That's when a girl walked by in a striped T-­shirt, she couldn't have been twelve, and asked if I needed help.Where to begin?Cat and I didn't know each other long, but her help was immeasurable. I still sent her a Christmas card every year. For her part, she claimed her fantasy had always been that someone would knock on her door one day and volunteer to do the mending. For mending I had credentials. I knew how to tailor and cut patterns and replicate simple things without patterns,"
"the job. But I can't iron if I can't stand up. If I had an ironing board that went over the bed, just a little one—­"" I was thinking of the Veit ironing table with suction and blowing my grandmother and I used to dream about. What I was asking for was nothing like that. I had just finished sewing the sash on a muslin apron that I knew belonged to Mrs. Gibbs. I wanted to make it look nice.He pushed my hair back from my forehead with the flat of his hand ""You're losing your mind, cricket.""I looked at him, his crazy beauty. ""Go,"" I said kindly.Duke was so happy now that Our Town was almost over, now that he was almost Eddie full-­time, now that he was taking Pallace back to the room that had once been mine after they swam in the lake. I didn't know the last part at the time but I understood that everything was shifting. Duke was on his way up and I was on my way out. Neither of us could have said those words but we knew.Pallace came to see me but found the","floor of the cottage to be blistering hot. Try as she might, she couldn't stand on it for more than a minute. She arrived with a bottle of Orangina from the cafeteria, a bag of pretzels: small offerings to lay on her altar of guilt. Clearly, she was tortured, and I was foolish enough to think she felt bad about taking my part—­two parts! A low fog of tequila settled around her.""When's Sebastian coming back?"" I turned the open bag of pretzels in her direction but she"
"of the play that starred his brother and his best girl.Sebastian brought the wheelchair around and knelt to lift my cast onto the footrest. ""It's going to be so much easier for her now,"" he said, reflecting on Pallace. ""When it was Our Town one night and then Cabaret the next night and then rehearsing Fool for Love all day, I thought, she's never going to make it.""Why hadn't I thought of it this way? All the pressure she was under because of me, her boyfriend made to stay at work because of me. Small wonder she could barely stand to be in my room. ""Pallace is tougher than the rest of us,"" I said, by which I meant Duke and myself, not Sebastian.""That's why she told me not to come up for a while,"" he said.""She told you not to come?""""I understood. She didn't have the time. I mean, when you think about her schedule there wasn't one minute. I wanted to see her in everything. I can tell you that. I really wanted to see her in Our Town again, even if it meant driving up and","turning around to drive back after the show, I would have done it but she said it was too much."" He was so careful to avoid any obstacles or breaks in the walkway as he wheeled me to the theater.""It would have been a lot.""""Joe did it.""Joe Nelson! I hadn't said goodbye to him after the last performance. I forgot that I wasn't going to see him again. ""Maybe we can all go back to the Nelsons' farm,"" I said, thinking I could get another chance. We could live the entire day again! Lunch with"
"the bed? Surely some actors in the past had managed, the same ones who swapped the tequila for water, but Duke and Pallace were just kids. Prodigiously talented kids.When finally it was finished, the audience leapt to their feet to applaud and Sebastian pushed his way down the row and was gone. It was the last I would see of him. I sat there in the pale blue dress my grandmother made and my enormous plaster cast and waited. I hadn't understood that Pallace and I were in a race but we were, and she had won. The cocktail of grief and humiliation and longing battered my heart with such violence I was sure I could feel the muscle tear. When people asked if I needed any help I told them no, my friend was coming right back, but after another half hour, after every other person had trickled away, I had to concede that not even good old Saint Sebastian was coming to get me. That was when I saw how the backs of theater seats could provide a stable means of transfer. I stood and held one and then the next and the next, hopping my way to the a","isle and then hopping my way up the stairs row by row, all the way back to where my wheelchair was waiting. I used the chair as a walker, pushing it through the door until I got outside and got myself seated and got myself very slowly back home in the dark. Funnily enough, this turned out to be the thing that saved me: the knowledge that I could get back by myself.18The storm is all but played out, the thunder rolling off to a place so far away that not even Hazel is alarmed. It's only rain now, and"
