prefix,suffix
"throat. ""I'm sure it's all in order. But still, that's not the sort of thing we need to tell anyone. Ever. Although I'm sure you had plans to marry him at some point.""
""I didn't,"" she said quietly. ""But more to the point, he died."" And with those words, her face clouded with despair.
Walter was shocked by her sudden shift in character. She had a way about her—an authority that he knew the camera would love—but she was also fragile. Poor thing. Without thinking twice, he put his arms around her. ""I'm deeply sorry,"" he said, pulling her in.
""So am I,"" she muffled into his shoulder. ""So am I.""
He flinched. Such loneliness. He patted her back as he did with Amanda, communicating, as best he could, that he wasn't just sorry for her loss but understood it. Had he ever been in love like that? No. But now he had a very good idea what it looked like.
""I apologize,"" she said, pulling away, surprised at how much she'd","needed that hug.
""It's okay,"" he said gently. ""You've been through a lot.""
""Regardless,"" she said, straightening up, ""I should know better than to speak of it. I've already been fired for it once.""
For the third time that morning, Walter flinched. When she said ""it,"" he wasn't sure what she meant. Had she been fired for killing her lover? Or for being an unwed mother? Both explanations were plausible, but he far preferred the second one.
""I killed him,"""
"Mudford has implied you're anything other than a loving father. I very much doubt she's read the Kinsey Reports.""
""The Kinsey—""
""Because if she had, she'd actually understand that you and I are the opposite of sexual deviants. You and I are—""
""Normal parents?"" he rushed.
""Loving role models.""
""Guardians.""
""Kin,"" she finished.
It was that last word that cemented their odd, tell-all friendship, the kind that only arises when a wronged person meets someone who has been similarly wronged and discovers that while it may be the only thing they share, it is more than enough.
""Look,"" Walter said, marveling that he'd never had such a frank discussion about sex or biology with anyone, including himself. ""About the wardrobe. If the tailor can't make those dresses more breathable, choose something from your closet for now.""
""You won't consider the lab coat idea.""
""It's more that I want you to be you,"" he said. ""Not a scientist.""
","She tucked a few stray hairs behind her ears. ""But I am a scientist,"" she argued. ""It's who I am.""
""That may be, Elizabeth Zott,"" he said, not knowing how true this would turn out to be. ""But it's only a start.""
Chapter 25: The Average Jane, Lessons in Chemistry
Chapter 25
The Average Jane
In retrospect, he probably should have let her see the set.
As the music started to play—that charming little ditty Walter had paid"
"""You want me to speak to the average Jane. The normal housewife.""
He didn't like the way she said it.
""In five—"" the cameraman said.
""Elizabeth,"" he warned.
""Four—""
""It's all written out for you.""
""Three—""
""Just read the cue cards.""
""Two—""
""Please,"" he begged. ""It's a great script!""
""One…and action!""
—
""Hello,"" Elizabeth said directly into the camera. ""My name is Elizabeth Zott and this is Supper at Six.""
""So far so good,"" Walter whispered to himself. SMILE, he mimed at her, pulling at the corners of his mouth.
""And welcome to my kitchen,"" she said sternly as a disappointed Jesus peered over her left shoulder. ""Today we're going to have so much—""
She stopped when she got to the word ""fun.""
An uncomfortable silence followed. The cameraman turned to look at Walter. ""Go to commercial again?"" he motioned.
""NO,"" Walter mouthed",". ""NO! GODDAMMIT. SHE HAS TO DO THIS! GODDAMMIT ELIZABETH,"" he continued soundlessly as he waved his hands.
But Elizabeth seemed to be in a trance and nothing—not Walter waving his hands, or the cameraman preparing for commercial, or the makeup person mopping her own face with the sponge reserved for Elizabeth's—could break her spell. What was wrong with her?
""MUSIC,"" Walter finally mouthed to the soundman. ""MUSIC.""
But before the music could"
"'s about the shopping list. Some confusion about tomorrow's ingredients. Specifically, CH3COOH.""
""Acetic acid,"" Elizabeth supplied. ""Vinegar—it's four percent acetic acid. I'm sorry— I probably should have written the list in layman's terms.""
""You think?"" Walter said.
""Thanks much,"" the secretary said, disappearing.
""Where'd the shopping list idea come from anyway?"" he demanded. ""We never discussed a shopping list—especially not one written in chemical form.""
""I know,"" she said, ""it came to me as I was about to walk out on set. I think it's a good idea, don't you?""
Walter sank his head into his hands. It was a good idea; he just wasn't willing to admit it. ""You can't do this,"" he said in a muffled voice. ""You can't do whatever the hell you want.""
""I'm not doing whatever the hell I want,"" Elizabeth nipped. ""If I was doing whatever the hell I wanted, I'd be in a research lab. Look,""","she said. ""If I'm not mistaken, you're experiencing a rise in corticosterone levels—what you call the Afternoon Depression Zone. You should probably eat something.""
""Do not,"" he said stiffly, ""lecture me on the Afternoon Depression Zone.""
For the next few minutes, the two of them sat in the dressing room, one looking at the floor, the other looking at the wall. Not a word passed between them.
""Mr. Pine?"" A different secretary poked her head in. ""Mr. Lebensmal has a flight to catch"
"ive value and we'll be talking about that and more,"" she said, brandishing her knife into the camera, ""just after this station break.""
Jesus Fucking Christ. He didn't bother to get up.
""Walter,"" she said at his elbow mere moments later. ""What did you think? I took your advice. I engaged the audience.""
He turned to look at her, his face wooden.
""It was exactly like you've been saying: entertain. Knowing I needed more counter space, I thought of baseball—the way the vendors throw the peanuts at the crowd? And it worked.""
""Yes,"" he said flatly. ""And then you invited everyone to help themselves to the home plate, and the bats, and the gloves, and whatever else they could find lying around.""
She looked surprised. ""You sound mad.""
""Thirty seconds, Mrs. Zott,"" the cameraman said.
""No, no,"" he said calmly. ""I'm not mad. I'm furious.""
""But you said to entertain.""
""No. What you did was you took things that didn't belong to","you and then you gave them away.""
""But I needed the space.""
""On Monday prepare to die,"" he said. ""First me, then you.""
She turned away.
""I'm back,"" he heard her say in an irritated voice as the audience clapped its approval. Thankfully, he heard very little after that, but that was only because his stomach hurt and his heart was pinging about his chest in a way that he hoped indicated something very serious. He closed his eyes to hasten his death—stroke or heart attack, he'd take either one."
","" said Madeline.
""No, they aren't, Madeline,"" Mrs. Mudford huffed. ""People are humans.""
""What about Yogi Bear?"" asked another.
""Could it be Yogi Bear?"" Mrs. Mudford said irritably. ""And of course not. A family tree is not filled with bears, and it is definitely not about TV shows. We're people!""
""But people are animals,"" Madeline persisted.
""Madeline,"" Mrs. Mudford said sharply. ""That's enough!""
""We're animals?"" Tommy said to Madeline, his eyes wide.
""NO! WE ARE NOT!"" shouted Mrs. Mudford.
But Tommy had already stuck his fingers into his armpits and started jumping about the classroom yowling like a chimpanzee. ""E E!"" he called to the other kindergartners, half of whom instantly joined in. ""E E O O! E E O O!""
""STOP IT, TOMMY,"" Mrs. Mudford shouted. ""STOP IT ALL OF YOU! UNLESS YOU","WANT TO GO TO THE PRINCIPAL'S OFFICE, STOP IT RIGHT NOW!"" And the harshness of her voice combined with the threat of a higher authority sent the children back to their positions on the floor. ""NOW,"" she said tersely, ""as I was saying, you're going to learn some new things about a very important person. A PERSON,"" she emphasized, glaring at Madeline. ""Now who might this PERSON be?""
No one moved.
""WHO?"" she commanded.
A few heads shook.
"
"tour told her that absolutely nothing had happened in the forty-six seconds that had elapsed since Calvin's departure.
Once inside, though, she discovered several things. One, Calvin Evans was some sort of big-deal scientist—he'd been on the cover of a magazine. Two, he was a slob. Three, he'd grown up in Sioux City in a seedy-sounding boys home with religious overtones. She only knew about the boys home because she'd seen a piece of paper wadded up in his trash— a piece of paper that she retrieved because who doesn't, on occasion, accidentally throw away the very thing they actually mean to keep? According to the letter, the home needed money. They'd lost their main donor—someone who'd once ensured the boys were given ""scientific educational opportunities and healthy outdoor activities."" The home was now reaching out to past residents. Could Calvin Evans help? Say yes! Donate to the All Saints Boys Home today! His response was in the trash can, too. Basically, it said how dare you, fuck you, you should all be in jail.","
—
""What's a godmother?"" Madeline asked.
""A close friend of the family or a relative,"" Harriet said, pushing the memory away. ""Someone who's supposed to look after your spiritual life.""
""Do I have one?""
""A godmother?""
""A spiritual life.""
""Oh,"" Harriet said. ""I don't know. Do you believe in things you can't see?""
""I like magic tricks.""
""I don't,"" said Harriet. ""I don't like being fooled"
"Harriet said, surprised. ""Leftovers? From the previous night's dinner?""
""Yes.""
""Their mothers watch your mom's show?""
""I guess.""
""Really?""
""Yes,"" Madeline emphasized, as if Harriet was slow on the uptake.
Harriet had assumed Supper at Six had very few viewers, and Elizabeth had confirmed this by confiding that her six-month trial period was almost up; it had been a battle the entire time; she was fairly certain she would not be renewed.
""But surely you could meet them halfway?"" Harriet had asked her, trying not to sound desperate. She loved watching Elizabeth on TV. ""Maybe just try to smile.""
""Smile?"" Elizabeth had said. ""Do surgeons smile during appendectomies? No. Would you want them to? No. Cooking, like surgery, requires concentration. Anyway, Phil Lebensmal wants me to act as if the people I'm speaking to are dolts. I won't do it, Harriet, I won't perpetuate the myth that women are incompetent. If","they cancel me, so be it. I'll do something else.""
But nothing that would pay nearly as well, Harriet thought. Thanks to the TV money, Elizabeth had been true to her word: she now paid Harriet. It was Harriet's very first paycheck, and she couldn't believe how powerful it made her feel.
""You know I agree,"" Harriet had said, treading carefully, ""but maybe you could only pretend to do what they want. You know, play along.""
Elizabeth cocked her head to the side. ""Play"
"a few secrets—or at least opinions—to herself. ""Now, let's fill in this tree with a bunch of hodgepodge. Your teacher will never know the difference and then we can watch your mom's show.""
""You want me to lie?""
""Mad,"" Harriet said, irritated. ""Did I say lie?""
""Do fairies not have blood?""
""Of course, fairies have blood!"" Harriet shrieked. She rested a hand on her forehead. ""Let's put this on hold for now. Go play outside.""
""But—""
""Go throw the ball for Six-Thirty.""
""I have to bring a photograph too, Harriet,"" Madeline added. ""Something with the whole family.""
From under the table, Six-Thirty rested his head on her bony knee.
""The whole family,"" Madeline emphasized. ""That means it has to have my dad in it, too.""
""No, it doesn't.""
Six-Thirty stood up and made his way to Elizabeth's bedroom.
""If you don't want to","throw the ball for Six-Thirty, then take Six-Thirty and go to the library. Your books are overdue. You have just enough time before your mom's show.""
""I don't feel like it.""
""Well, sometimes we have to do things we don't feel like doing.""
""What do you do that you don't feel like doing?""
Harriet closed her eyes. She pictured Mr. Sloane.
Chapter 28: Saints, Lessons in Chemistry
Chapter 28
Saints
""Madeline"
"British and they had bangs. It was nearly unheard of for men to have bangs, but he found he liked their look almost as much as he liked their music.
""What are you looking for in there?"" she asked him, pointing to his book.
""Inspiration,"" he said. ""Something to move the spirit for Sunday's sermon.""
""What about fairy godmothers?"" she asked.
""Fairy—""
""My dad's home had a fairy godmother. She gave the home money.""
""Oh,"" he said. ""I think you mean a donor. The home may have had several. It takes a lot of money to run those places.""
""No,"" she said. ""I mean a fairy godmother. I think you have to be a bit magical to give money to people you don't even know.""
The reverend felt another jolt of surprise. ""True,"" he admitted.
""But Harriet says earning a paycheck is better. She doesn't like magic.""
""Who's Harriet?""
""My neighbor. She's Catholic. She can't","get divorced. Harriet thinks I should fill the family tree with hodgepodge, but I don't want to. It makes me feel like there's something wrong with my family.""
""Well,"" the reverend said carefully, thinking it did very much sound like there was something wrong with the child's family, ""Harriet probably only means some things are private.""
""You mean secret.""
""No, I mean private. For instance, I asked you how old you were and you correctly answered that it was private information. It's not secret; it's just that you"
"how real change only ever arose through the application of kinetic energy. That's when someone in the audience asked for an example of an ineffective collision—something that lacked energy and never changed, but still had a big effect. Evans had leaned into his microphone. ""Religion,"" he said. Then he got up and left.
—
The religion comment ate at him so he decided to write to Evans and say so. Much to his surprise, Evans wrote back—and then he wrote back to Evans, and then Evans wrote back to him, and so on. Even though they disagreed, it was clear they liked each other. Which is why, once they'd cleared the hurdles of religion and science, their letters turned personal. It was then they discovered that they were not only the same age but shared two things in common—an almost fanatical love for water-based sports (Calvin was a rower; he was a surfer) and an obsession for sunny weather. In addition, neither had a girlfriend. Neither enjoyed graduate school. Neither was sure what life held after graduation.
But then Wakely had ruined the whole thing by mention","ing something about how he was following in his father's footsteps. He wondered if Evans was doing the same. In response, Calvin wrote back in all caps saying that he hated his father and hoped he was dead.
Wakely was shocked. It was obvious that Evans had been badly hurt by his father and, knowing Evans, that his hatred had to be based on the most heartless thing of all. Evidence.
He'd started to write back to Evans several times but couldn't figure out what to say. Him. The minister. The guy currently writing a theology"
". Then they both leaned away from each other in surprise.
""That's not so bad, Wakely,"" Madeline said. ""Really.""
But about hers, he couldn't find the words.
Chapter 29: Bonding, Lessons in Chemistry
Chapter 29
Bonding
""My name is Elizabeth Zott, and this is Supper at Six.""
Hands on her hips, her lips outlined in Brick Red, her thick hair pulled back into a simple French twist secured with a number-two pencil, Elizabeth leveled her gaze and looked directly into the camera.
""Exciting news,"" she said. ""Today we're going to study three different types of chemical bonds: ionic, covalent, and hydrogen. Why learn about bonds? Because when you do you will grasp the very foundation of life. Plus, your cakes will rise.""
From homes all over Southern California, women pulled out paper and pencils.
""Ionic is the 'opposites attract' chemical bond,"" Elizabeth explained as she emerged from behind the counter and began to sketch on an eas","el. ""For instance, let's say you wrote your PhD thesis on free market economics, but your husband rotates tires for a living. You love each other, but he's probably not interested in hearing about the invisible hand. And who can blame him, because you know the invisible hand is libertarian garbage.""
She looked out at the audience as various people scribbled notes, several of which read ""Invisible hand: libertarian garbage.""
""The point is, you and your husband are completely different and yet you still have a strong connection. That's fine. It'"
"ptake of seasoning, as well as to shorten cooking time. So now things look like this,"" she said, tipping a pan at the camera. ""Next, apply a liberal amount of sodium chloride—""
""Would it kill her to say salt?"" Walter hissed. ""Would it?""
""I like how she uses science-y words,"" Rosa said. ""It makes me feel— I don't know—capable.""
""Capable?"" he said. ""Capable? What happened to wanting to feel slim and beautiful? And what the hell is going on with those trousers? Where did those come from?""
""Are you okay, Mr. Pine?"" Rosa asked. ""Can I get you something?""
""Yes,"" he said. ""Cyanide.""
Several more minutes passed as Elizabeth led viewers through the chemical makeup of various other ingredients, explaining, as she added each to the pan, which bonds were being created.
""There,"" she said, tipping the pan to the camera again. ""What do we have now? A mixture, which is a combination of two or more pure substances in which each subst","ance retains its individual chemical properties. In the case of our chicken pot pie, notice how your carrots, peas, onions, and celery are mixed yet remain separate entities. Think about that. A successful chicken pot pie is like a society that functions at a highly efficient level. Call it Sweden. Here every vegetable has its place. No single bit of produce demands to be more important than another. And when you throw in the additional spices—garlic, thyme, pepper, and sodium chloride—you've created a flavor that not only enhances each"
"of chemical bonding to construct a crust that will both house and enhance the flavor of your constituents. Consider your filling one more time, then ask yourself: What does Sweden want? Citric acid? Maybe. Sodium chloride? Probably. Adjust. When you're satisfied, lay your second crust on top like a blanket, crimping the edges to create a seal. Then make a few short slashes across the top, creating a vent. The purpose of the vent is to give the water molecule the space it needs to convert to steam and escape. Without that vent, your pie is Mount Vesuvius. To protect your villagers from certain death, always slash.""
She picked up a knife and made three short slits on top. ""There,"" she said. ""Now pop it in your oven at three hundred seventy-five degrees Fahrenheit. Bake for approximately forty-five minutes."" She looked up at the clock.
""It looks like we have a little extra time,"" she said. ""Perhaps I could take a question from the studio audience."" She looked at the cameraman, who held a finger up to his throat as","if to slit it. ""NO, NO, NO,"" he mouthed.
""Hello,"" she said, pointing at a woman in the front row, her glasses perched atop a stiff hairdo, her thick legs swathed in support hose.
""I'm Mrs. George Fillis from Kernville,"" the woman said nervously as she stood up, ""and I'm thirty-eight years old. I just wanted to say how much I enjoy your show. I . . I can't believe how much I've learned. I know I'm not"
"s hair rose on her arms.
""It sounded like one of those church drum-up-the-business calls. He asked for Mad. Probably working from a bad list. Anyway, this is the one I wanted to make sure you saw,"" she said, tapping the list. ""The LA Times.""
""They've been calling at work, too,"" Elizabeth said. ""They want an interview.""
""An interview!""
""You're gonna be in the newspaper again?"" Mad said, worried. Her family had been in the newspaper twice: once when her father died, and once when her father's gravestone was blown to bits by a stray bullet. Not a great track record.
""No, Mad,"" Elizabeth said. ""The person who wants to interview me isn't even a science reporter; he writes for the women's page. He's already told me he has no interest in talking about chemistry, just dinner. Clearly, he doesn't understand you can't separate the two. And I suspect he also wants to ask questions about our family, even though our family is none of his business.""
""Why not?"" Madeline asked. ""What","'s wrong with our family?""
From under the table, Six-Thirty lifted his head. He hated that Mad thought there might be something wrong with their family. As for Nefertiti and the others, it wasn't just Mad's wishful thinking—it was accurate in one critical sense: all humans shared a common ancestor. How could Mudford not know this? He was a dog and even he knew this. By the way and in case anyone was interested, he'd just learned a new word: ""diary."" It was a place where one wrote vicious things about one'"
"I'll see what I can do.""
—
But the week steadily got worse. The next day—Tuesday—Mudford's tree assignment revelations were the talk of the school: Madeline had been born out of wedlock; Amanda didn't have a mother; Tommy Dixon's father was an alcoholic. Not that any of the children themselves cared about these facts, but Mudford, her mean eyes wet with excitement, ate up the data like a hungry virus, then fed it to the other mothers, who spread it around school like frosting.
On Wednesday, someone surreptitiously shoved a sheet of paper listing the compensation of every KCTV employee under Elizabeth's door. Elizabeth stared at the figures. She made a third of what the sports guy did? A guy who was on the air less than three minutes a day and whose only skill involved reading scores? Worse, apparently there was something called ""profit-sharing"" at KCTV. But only the male employees had been invited to take part.
But it was the way Harriet looked when she arrived on Thursday morning that","made Elizabeth rage.
She'd just finished tucking a note into Madeline's lunch box—Matter can neither be created nor destroyed, but it can be rearranged. In other words, don't sit next to Tommy Dixon—when Harriet sat down at the table, and despite the darkness of the morning, did not remove her sunglasses.
""Harriet?"" Elizabeth said, instantly alarmed.
In a voice that was trying very hard to make it seem like it was no big deal, Harriet explained that Mr. Sloane had been"
"her things. ""By the way, I loved tonight's show. It was funny.""
Elizabeth looked up, her eyebrows raised. ""Funny?""
—
A few minutes before seven, after finishing her notes for tomorrow's show, Elizabeth hefted her large bag to her shoulder and walked the empty hallways of KCTV to Lebensmal's office. She knocked twice, then let herself in. ""You wanted to see me, Phil?""
Lebensmal was sitting behind an enormous desk covered with stacks of papers and half-eaten food, four huge televisions broadcasting loud reruns in a ghostly black and white, the air stale with cigarette smoke. One set was airing a soap opera; another, Jack LaLanne; still another a kids' program; and the fourth, Supper at Six. She'd never watched her own show before, never once experienced the sound of her own voice coming through a speaker. It was horrible.
""It's about time,"" Lebensmal said irritably, as he stubbed a cigarette into a decorative cut-glass bowl. He","pointed to a chair indicating that Elizabeth should sit, then huffed to the door and slammed it shut, pressing the lock button.
""I was told seven,"" she said.
""Did I tell you to speak?"" he snapped.
From the left she heard herself explain the interaction of heat and fructose. She cocked her head toward the set. Had she gotten the pH right? Yes, she had.
""Do you know who I am?"" he demanded from across the room. But the blaring TVs muddled his words.
""Do I know about…y"
"But our society makes us feel that we're never good enough to belong. Do you know what I mean, Phil? Because we measure ourselves against useless yardsticks of sex, race, religion, politics, schools. Even height and weight—""
""What?""
""In contrast, Supper at Six focuses on our commonalities—our chemistries. So even though our viewers may find themselves locked into a learned societal behavior—say, the old 'men are like this, women are like that' type of thing—the show encourages them to think beyond that cultural simplicity. To think sensibly. Like a scientist.""
Phil heaved back in his chair, unfamiliar with the sensation of losing.
""That's why you want to fire me. Because you want a show that reinforces societal norms. That limits an individual's capacity. I completely understand.""
Phil's temple began to throb. Hands shaking, he reached for a pack of Marlboros, tapped one out, and lit it. For a moment all was quiet as he inhaled deeply, the radiant end emitting the smallest crackle, like a doll","'s campfire. As he exhaled, he studied her face. He got up abruptly, his body vibrating with frustration, and strode over to a sideboard littered with important-looking amber whiskeys and bourbons. Grabbing one, he tipped it into a thick-walled shot glass until the liquid hit the rim and threatened to spill over. He threw it down his throat and poured another, then turned to look at her. ""There's a pecking order here,"" he said. ""And it's about time you"
"it. Until you told everyone it was poison.""
""Because it is.""
""Look,"" Walter said. ""I live in the real world, and in that world, we say and do things in order to keep our stupid jobs. Do you have any idea how much crap I've endured in the last year? Plus, did you even know this? Our sponsors are about to walk.""
""Phil told you that.""
""Yes, and here's a news flash. It doesn't matter how many warm and fuzzy letters you get—if the sponsors say, 'We hate Zott,' that's it. And Phil's research says they hate you."" He shoved his handkerchief back in his pocket, then got up and filled a Dixie Cup with water, awaiting the glug from the gallon jug, an unpleasant sound that always reminded him of his ulcer. ""Look,"" he said, his hand on his abdomen. ""We should keep this between ourselves until I can figure something out. How many people know? Just you and me, right?""
""I told everyone on the show.""
""No.""
""","I think it's safe to say the entire building knows by now.""
""No,"" he repeated, planting his palm to his forehead. ""Dammit, Elizabeth, what were you thinking? Don't you know how being fired works? Step one: never tell anyone the truth—claim you won the lottery, inherited a cattle ranch in Wyoming, got a huge offer in New York, that sort of thing. Step two: drink to excess until you figure out what to do. Jesus. It's like you're not familiar with TV's tribal ways!""
El"
"Feel better!"" but a few were a bit darker.
Fuck you, Lebensmal.
I wouldn't have called an ambulance.
Die already.
He recognized the handwriting on the last one—one of Phil's secretaries.
Even though he knew he couldn't possibly be the only one who'd hated the boss, he'd had no idea what a large club he belonged to. It was validating, sure, but also gut-wrenching. Because as a producer, he was part of Phil's management team, and that meant he was responsible for pushing Phil's agenda while ignoring those who ultimately paid the price for it. He reached for a pen and, for the fourth time that day, followed Elizabeth Zott's simple advice: do what was right.
MAY YOU NEVER RECOVER, he wrote in huge letters across the middle. Then he stuffed the card in an enormous envelope, put it in the out basket, and made a solemn promise. Things had to change. He would start with himself.
Chapter 32: Medium Rare, Lessons in Chemistry
Chapter 3","2
Medium Rare
""Does Mom know?"" Mad asked as Harriet bustled her into her Chrysler. It was well into the new school year, and as promised, she'd gotten Mudford for her teacher again. That's why Harriet thought she could miss a day. Or twenty.
""Good gravy, no!"" Harriet said as she adjusted the rearview mirror. ""If she knew, would we be doing this?""
""But won't she be mad?""
""Only if she finds out.""
""You did a pretty"
". Anyway, she can't see the audience. The set lighting blinds her.""
""You're sure?"" Harriet said.
""Sure as death and taxes.""
""Everyone dies,"" Mad pointed out. ""But not everyone pays their taxes.""
""Aren't you a precocious little thing,"" the secretary said, her voice suddenly irritated. But before Madeline could offer some statistics on tax evasion, the quartet launched into the Supper at Six theme song and the secretary disappeared into the ether. From off to the left, Madeline watched as Walter Pine settled into a cloth-backed chair. He gave a nod, then a camera rolled into position, then a man wearing headphones gave a thumbs-up. As the song reached its final measures, a familiar figure strode like a president to the podium, her head held high, posture erect, hair aglow under the bright lights.
—
Madeline had seen her mother in a thousand different ways—first thing in the morning, last thing at night, leaning away from a Bunsen burner, peering into a microscope, facing off with Mrs.","Mudford, frowning into a powder-filled compact, coming out of the shower, gathering her in her arms. But she had never seen her mother like this—never, ever like this. Mom! she thought, her heart swelling with pride. Mommy!
""Hello,"" Elizabeth said. ""My name is Elizabeth Zott, and this is Supper at Six.""
The secretary was right. There was something about the lights, the way they revealed things that the grainy black and white at home could not.
""It's steak night,"" Elizabeth said,"
"Mrs. Sloane,"" he interrupted. ""Although just so you both know, if it were up to me, you would always be welcome. Still, it's not up to me. Your mother,"" he said, turning to Madeline, ""is only trying to protect you.""
""From radioactivity?""
He hesitated. ""You're a very smart little girl, Madeline, so when I tell you your mom is trying to protect you from celebrity, I'm betting you'll know what I mean.""
""I don't.""
""It means that she wants to protect your privacy. To protect you from all the things people say and think about someone who is in the public eye. Someone who is famous.""
""How famous is my mom?""
""Since syndication,"" Walter said, touching his fingertips to his forehead, ""she's a bit more well-known. Because now people in places like Chicago and Boston and Denver can watch your mommy, too.""
""Chop the rosemary,"" Elizabeth was saying quietly in the background, ""with the sharpest knife you have. This minimizes damage to the plant and avoids","excess electrolyte leakage.""
""Why is being famous bad?"" Madeline asked.
""I wouldn't say it's bad,"" Walter said. ""It's just that it comes with some surprises and not all of them are good. Sometimes people want to believe they know a celebrity like your mom on a personal level. This makes them feel important. But to do this, they have to make up stories about your mom, and not all the stories are very nice. Your mom is just trying to make sure no one makes up a story about you.""
""People are making up stories about"
"express her belief in God and I welcome her right to do so. But I should be extended the same courtesy. Plenty of people don't believe in God. Some believe in astrology or tarot cards. Harriet believes if you blow on dice, you'll get better numbers at Yahtzee.""
""I think we both know,"" Walter said through gritted teeth, ""that God is just a bit different from Yahtzee.""
""Agreed,"" Elizabeth said. ""Yahtzee is fun.""
""We're going to pay for this,"" Walter warned.
""Come on, Walter,"" she said. ""Have a little faith.""
—
Faith—that was supposed to be Reverend Wakely's area of expertise, but today he was having trouble finding his. After spending hours consoling a whiney congregant who blamed everyone for everything, he returned to his office, wanting to be alone. But instead, he found his part-time typist, Miss Frask, at his desk, using his typewriter, plodding along at thirty words per minute, her eyes glued to","his office's television set.
""Take a good look at this tomato,"" he heard a vaguely familiar-looking woman on the television say, a pencil sticking out from behind her head. ""You might not believe you have anything in common with this fruit, but you do. DNA. Up to sixty percent. Now turn and look at the person next to you. Does she look familiar? She may or may not. Still, you and she share even more: ninety-nine point nine percent of your DNA—as you each do with every other human on earth."" She set the"
"'d netted a ratty boys home in the middle of Iowa where more than a hundred boys of varying ages in training to become future criminals served as a constant reminder that the next time he made fun of an archbishop he would try not to do it to his face.
""All Saints,"" the archbishop had said. ""The place needs discipline. Just like you.""
""The truth is, I'm not good with children,"" he'd told the archbishop. ""Widows, prostitutes—that's where I really shine. What about Chicago?""
""In addition to discipline,"" the archbishop said, ignoring his plea, ""the place needs money. Part of your work there will be to secure long-term funding. Do that and maybe I'll find something better for you in the future.""
But the future never seemed to arrive. By the time 1937 rolled around, the bishop still hadn't solved the cash-flow problem. The only productive thing he'd done? Edit his ten-page list of ""I hate this place"" fury down to five central problems: third-rate priests, starchy food, mil","dew, pedophiles, and a steady trickle of boys deemed too wild or too hungry to be part of a normal family. They were the kids no one wanted, and the bishop completely understood because he didn't want them either.
They'd been limping along via the usual Catholic means: sherry sales, Bible bookmarks, begging, brownnosing. But what they really needed was exactly what the archbishop had suggested—an endowment. The problem was, rich people tended to endow things the boys home didn't have. Chairs. Scholarships"
"dead end.""
—
Wilson looked as if he must have misheard. ""What…what did you just say?""
""Calvin recently passed away from pneumonia,"" the bishop said simply. ""Terrible shock. He was such a favorite here."" As he spun the tale, he mentioned Calvin's good manners, his Bible class leadership, his love of corn. The more details he gave, the more rigid Wilson became. Fueled by how well the story was going, the bishop went to the filing cabinet to retrieve a photo. ""We're using this one for his memorial fund,"" he said, pointing at a black and white of Calvin, his hands perched at his waist, his torso bent forward, his mouth open wide as if telling someone off. ""I love that photo. It just says Calvin to me.""
He watched as Wilson stared down at the photograph, silent. The bishop waited for him to ask for some sort of proof. But no—he seemed to be in shock, mournful even.
He'd suddenly wondered if maybe this Mr. Wilson wasn't a so-called long-lost relative. One thing fit—","the height. Was Calvin his nephew, maybe? Or no—his son? Good god. If that was the case, the man had no idea how much trouble he was saving him. He cleared his throat and allowed a few more minutes for the sad news to sink in.
""Of course, we'll want to endow the memorial fund,"" Wilson finally said in an unsteady voice. ""The Parker Foundation will want to honor the memory of this young boy."" He exhaled, which seemed to further deflate him, then reached down and pulled out a checkbook.
""Of"
"my hand on this one. Between you and me and the wall, yes, this is where Calvin Evans grew up.""
""Really?"" Wakely said, sitting up tall. ""You have proof of this?""
""Of course, I have proof,"" the bishop said, affronted, touching his fingertips to all the wrinkles Calvin had given him over the years. ""Would we be home to the Calvin Evans Memorial Fund if he hadn't been here?""
Wakely was taken aback. ""Excuse me?""
""The Calvin Evans Memorial Fund. We set it up years ago to honor that precious boy who went on to become an amazing young chemist. Any decent library will have tax documents proving its existence. But the Parker Foundation—they endowed it—insisted we never advertise it, and you can probably guess why. It's not like they could afford to fund every home that lost a child.""
""Lost a child?"" Wakely said. ""But Evans was an adult when he died.""
""Y-y-yes,"" the bishop stammered. ""Correct. It's just that we still refer","to our past residents as children. Because that's when we knew them best—as children. Calvin Evans was a wonderful kid, too. Smart as a whip. Very tall. Now about that donation.""
—
A few days later, Wakely met back up with Madeline in the park. ""I have good news and bad news,"" he said. ""You were right. Your dad was at All Saints."" He went on to tell her what the bishop had told him: that Calvin Evans had been a ""wonderful kid"" and ""smart as a whip."""
