prefix,suffix
"Jolly, one of the rough kids I rode the bus with long ago, pounded me on the back and said ""Damn, man, tight end! I totally fucking called that one."" I said yeah, he totally fucking did. He said some of them later were driving over to that waterfall place with the swimming hole in Scott County, Devil's Bathtub. The hair on my neck stood up. But I just said Sure, man, knowing full well they'd be shitfaced and doing no swimming in the dark.I watched the smile and curly head of Fast Forward moving through the crowd like the slick fish he was. Guys were pushing in to speak to the famous QB. Girls, more so. I saw Emmy hand him a piece of cake, arching her back in that girl way, where you notice the ass. Him laughing, her laughing, the little bow he made, taking the cake. So much starshine between those two, sunglasses needed. I wondered if she knew I brought him here. Well, that he'd brought me.""Demon! Where the hell you been hiding at?""","

I racked my beer-lubed brain for the name of this girl that had popped me too hard on the arm. One of the Peggot cousins I'd not seen in dog's years. Jay Ann. Ruby's daughter, Hammer Kelly's stepsister. I was still working through this while she told me she heard I'd moved away, and then I turned up on the football field, what the hell and so forth. I filled her in.""Coach Winfield? In that house that looks like the frickin Disney Castle?""

I told her"
"ing through the crowd to bring him a beer. I was buzzed enough to watch it as a football play: Rose finds her gap, assesses the depth of coverage. Turns her numbers to the receiver and makes a quick slant for a run/pass combination.He took the bottle from her and drained it. Rose watched him without kindness. If she was a football player, she'd be the one that gets you on the bottom of the pile and spits in your helmet. He handed the bottle back and told her it was time we hit the road. She dropped the bottle and walked away. Yikes. Maggot had decided to stay the night at June's. I went to hunt up Mouse.I found her sitting in lawn chairs with June and Ruby, explaining something that involved a lot of pointing to their chins and cheeks.""Fast Forward says it's time to go.""

She looked up, her head cocked like a bird's. June and Ruby too. They all three gave me that look women get, Who died and left you boss, mister?

""So, what should I tell him? Do you want","a ride?""

""When I am finished talking with these ladies about foundation contouring, yes.""

""I'm not sure I like the sound of this Fast person,"" June said. ""Is he drinking?""

""No ma'am,"" I said, glancing at Mouse. ""You'd like him. Everybody does.""

Mouse pushed herself off the lawn chair, which was actually a drop for her short legs. We found Fast Forward and made our way out to the road. Most of the parked cars were still there, even with the party dying out. June"
"eyes glittering, raised eyebrows that were the same silver lavender as her hair, and said, ""Snake, begone!""

Then the dad had a coughing spell and they left. For the rest of the day I wondered if she knew the name I went by, Demon Copperhead. Was she vanishing me? I might never know.



I was a fool to tell Angus, but so afraid Dori would disappear. Like the dreams you wake up from with your heart on fire because some dead person you cared about was alive, and then by noon it's just vague nonsense. I couldn't stand for that to happen. I told Angus I was in love.""Hold the phone,"" she said, not even taking her eyes off the TV. We were splayed on our beanbags in not much more than our underwear. The AC had gone out, and we were pretty shameless with each other, litter pups. Or what Mouse said, eggs in a nest. At the commercial she picked up one of my notebooks and pretended to page through it. Licked her make-believe","pencil. ""Okay, number five hundred. What's her name? I'll enter it before you forget.""

""Fuck you,"" I said.""Oh no, sir, not me. Let's keep this focused on the object of your momentary affection.""

""Go to hell. Forget it.""

We bickered like this every day. It was not a real fight. We'd only had one of those, and it was over. Angus was thinking now she'd go to community college, not applying to her go-away universities. For all"
"discussing their plan of buying old horses from farmers and selling them for dog food in Canada. After my first Jack and Coke I remembered to tell Tommy I was hanging out with Fast Forward now. I invited him to come say hello, but he said that's okay, he'd better stay and look after his ever-more-shitfaced roommates.After my second Jack and Coke I spilled my guts about Dori, that I was in love and everything. Just talking about her made me want to run off and find her, to settle this people question. Tommy got it. He'd fallen for his girlfriend over the computer. His job was at the newspaper, emptying wastepaper baskets and cleaning their coffee room, but they let him have his own account on a computer and that's how he found this girl. She was awesome and in Pennsylvania. It sounded like the sex potential was pretty limited there, but probably Tommy was more of a gentleman and not as fixated on that aspect of the girlfriend enterprise.The movie was winding down, the squatty demon had done about all the damage one movie allows, and I didn't want","to miss my ride home. The Lariat was easy to spot because of this battery camping lantern he always set up on the tailgate, kind of festive. Bugs bombing around the light. Fast Forward had his arm around a tall, skinny girl that guys called Car Wash, not to her face. She had on a silky type dress with her hipbones jutting out like furniture under a sheet. Fast Forward was ignoring her, arguing with Big Bear and some other ex-Generals over who had the better offensive game, Riverheads or Surry."
"rest of the season. Given my condition, an easy vow to make. For tequila at least, the promise was kept. To this day.



41




Where does the road to ruin start? That's the point of getting all this down, I'm told. To get the handle on some choice you made. Or was made for you. By the bullies that curdled your heart's milk and honey, or the ones that went before and curdled theirs. Hell, let's blame the coal guys, or whoever wrote the book of Lee County commandments: Thou shalt forsake all things you might love or study on, books, numbers, a boy's life made livable in pictures he drew. Leave these ye redneck faithful, to chase the one star left shining on this place: manly bloodthirst. The smell of mauled sod and sweat and pent-up lust and popcorn. The Friday-night lights.In my time I've learned surprising things about the powers stacked against us before we're born. But the way of my people is to","go on using the words they've always given us: Ignorant bastard. Shit happens.This is how. Late October, deep into the season, we're up six against Powell Valley at home, running a sweep, our third or fourth of the night. I've got eyes in the back of my helmet for the defensive end, Ninety-Six, one of those assfists you can spot in the lineup before you ever go head-to-head. It's in how he stands, his whole resentful body bent around what he's missing."
"for shit. Not a great position to be in.""

She started picking a loose thread in the sheet, really pulling at it. She would maim the sheet if she kept that up. The type of thing that kids get smacked for in certain homes, starved for in others. Punishments vary widely among households. ""I've always expected to pull my weight here,"" I told her. ""That's all I want. I'm not one to ask for handouts."" Maybe I sounded like an old man. Mr. Peg, former miner, hillbilly pure. Why wouldn't I.""For God's sake, Demon. You're a kid.""

""Am I, though?""

She shook her head, small and fast again. I wasn't trying to be difficult, just straight. It's all I knew how to be, with Angus. ""He's not going to kick you out because you got injured, playing his game,"" she said. ""Give my father some credit.""

I'd not known her to call him ""my father"" before, ever. He was Coach. I told her I didn","'t think he'd give up on me, because I was important to the team. I planned on finishing out the season, with two years left to make my name as a General. I didn't spell out to Angus what she couldn't understand: that without football I'd be nobody again. That the loser Demon was still right there under the surface, and if I lost the shine, I was nothing. I'd never get Dori.Somehow Angus decided she'd cheered me up. She went back to her list of my rumored sorry fates. ""On"
"I got in there. Not every minute of the game like before, obviously. Key moments only, was the idea. Coach would save me for a sweep or a long-pass play where we needed it most. My first Friday back, there was no need. Against Northwood he generally let the second string have the run of the playground, we couldn't lose to those jackasses if we ran backwards. I was dressed out on the sidelines till the last quarter, we're up by 28, four minutes to go. Coach jerks his thumb at me, sends me limping onto the field just to light up the stands. All the cheering and stomping is practically dry-heaving the bleachers, Dee-Mon! Copper-head! Foster-to-fame poster boy, better than ever. Angus wasn't wrong. While sleeping it off, I'd been crowned king of Lee County.The next Friday was to be no such walkover. Riverheads, away. I got serious in the weight room. I was okay on upper body, but weighted front squats, nope. Even still, I would not","let down my men. Or the school, Christ. My first day back, walking into the lunchroom: heads turn, trays clatter, everybody stands up clapping. Lunch ladies in hairnets are clapping. Most of me is thinking: They don't know me. Free lunch kid. But one other small part of me is thinking: I have killed myself for this.So I took my meds. And played like a guy on meds, slow on the uptake. Coach didn't say anything, but he saw, and directed the play towards faster legs and"
"Dad lets Jip out the back and next thing I know he's just hoovering the little fellas out of the grass.""

Her smile turned upside down, the saddest of sad. I wanted to kiss her more than I wanted to live. ""Survivor,"" I said to my little friend, giving his chest a tiny fist bump. ""You and me.""

Was I giving a thought to no pets allowed, the whole ridiculousness of a chicken in the house, any of that? What do you think? The bird was in the hand.



I went nuts, and spent too much money. Got her flowers not from Walmart but the true flower place in Bristol where they had one the exact color of her hair. Orchid. A new suit jacket, not from Goodwill. The homecoming rigamarole at halftime would be in uniform, but after that was the dance plus all other postgame action. It killed me that I couldn't drive over and pick her up, but my option was U-Haul's Mustang, himself supervising. I'd sooner take the riding mower",". I tried to talk Angus into letting me use her Jeep, flying solo on my learner's permit just this once, because what cop in Lee County is going to ticket a General on game night? No dice. Angus was still teasing me about flavor of the week. All I could say was you wait and see. Dori's the one.Angus called the baby chicken Dori's and my ""love child."" Like many a bastard, he ended up in a back room in a cardboard box. Dori brought him a waterer and scratch feed from the store"
"seat of that Impala was as good as any couch you'd want to have sex on. And we did, I'm guessing. I mean yes we did, but damn. You want to remember the pilot drill, but I only have this or that small view of it, like a peeping tom to my own event. I was pantsless at some point, I recall her being shocked by my poor busted knee, fussing over it. And for my part, the shock of seeing that dress come over her head in one sweep, balled up in her hand and dropped, no bigger than a pair of gym socks. The surprise of seeing her body all at once, the pale bikini of untanned skin like invisible clothes over the peaches of breasts and her cooch.The rest is picture postcards. Her riding me, God yes, that laugh bubbling up out of her. Skin on skin, the electric shock of that. Touching her. My face up between her legs, her hands in my hair pulling hard. Finding her clit with my tongue, the surprise of something really being in there, a slick little peanut.","The phone-sex voice of Linda Larkins in my head being the reason I knew how to do any of this. Linda was a capable coach.Maybe that's too much said. Wanting to protect Dori, that fire in me for saving her, will never go out, however late the day. But even if I were the bragging type, there's little to tell. Just that it was my first time for the whole thing, start to finish, if we did finish. I felt pretty sorry the next day, that I couldn't say for sure. But Dori was my"
"Woman powers to get Maggot into a coat and tie, so he looked like a nice young man slash zombie. Emmy, still AWOL. June knew everybody there to speak to, including old guys Mr. Peg had worked with in his mining days. Men he'd hunted and fished with whenever he was younger, not yet overrun with us brats crowding out the better company. I'd say half the county was there. Mr. Peg was a person. I felt proud to have some claim on him, but it took me down a notch to see all these other people that had the same claim, if not better. Dori and I got to sit in the family section of seats though. June put us up there with the kids and grandkids, and this is stupid I know, but it swelled me up. Similar to how I'd felt running onto the field in my jersey with all eyes on me. Like somebody of worth.The service was so different from Mom's. This minister knew Mr. Peg. He told all these stories on him, and everybody was right there. Not slamming their heart doors on the misfortunate dead, but laughing","and crying over a life. Boyhood shenanigans, like sneaking a calf into the schoolhouse, shutting it up in the principal's office overnight. Being ringleader of boys that fired pokeberries with their slingshots at the back side of this very church, making red splats on the white clapboards that looked like bullet holes. Then, ringleader of boys that had to repaint the whole church. Adult shenanigans also, like Mr. Peg and this minister's dad turning over in a boat on Carr F"
"rat-skin rug, his black beady eyes shooting murder. Vester's hospital bed was in the front room so he could watch the comings and goings, which were sadly few. They had home-care nurses a few times a week to do stuff Dori couldn't handle, catheters and such, and Dori would chat them up like crazy, being lonely. She was on her own for the most of it, even cutting the man's hair. She said all her friends dropped her like a hot rock after Vester got sick. Staying in school wasn't an option, it took all-day drives to get him to his different specialist doctors. At this point, those drives were probably the best part of her life. Beeping the horn whenever they crossed the state line, having their big adventure.If she had to run out for groceries, she'd let me babysit him, which mainly involved making sure his oxygen tubes didn't fall out of his nose. He'd want me to come sit close and hear the story of his life. The heart attack being least of the man's woes. I'd","wondered about his age, this grandpa type of guy being Dori's father, and it turns out he did marry a wife ten years younger. But neither was he as old as he looked. Fifty-one. He'd worked for the mines prior to the layoffs, not as a miner proper but maintenance in the prep plant, longwall, I didn't really know what that meant. It put him in the way of coal dust and asbestos. He said he would come home with little white hairs of that all over him, like after you've had a haircut"
"Angus was getting pesky over Christmas, let's go steal a tree. I tried to steer clear of them both. I would make a hit-and-run for one of Mattie Kate's meals or a night's sleep, both badly needed, but mostly made excuses. Angus rolled her eyes at me. Which pissed me off. A guy does not need a reason to go screw his girlfriend, it's just a given. Dori was sweet to them, bringing over presents to the house from her dad's farm store like socks, chicken mash for Lovechild of course, Carhartt overalls, which Angus really liked, XL-size thermal shirts for Coach. Once, this little stool with a tractor seat. Somewhat random, but more sensible anyway than a chicken in a Tampax box. And none of it earned me a pass on blowing off family life and Christmas, even though I'd invented the whole concept for all Angus knew.Too bad. My sole concern over Christmas was what to give Dori. I kept thinking of that first amazing Christmas with Angus, how I","'d scoured the pawns high and low for exactly her kind of thing, and felt like a million bucks for finding it. I wanted that feeling again of really seeing a person and being seen. And wouldn't get it with Dori, she was too easy. If I wrapped a box of Trojans in Christmas paper, she'd say it was the best present anybody ever gave her. Which is kind of a letdown. You don't get points for hitting the side of the barn. But thinking of old times and the fun I'd had with Angus wasn't fair."
"ings at Coach's to convince all parties that I still lived there. He was watching my limp, making noises about surgery, and I was doing my best impressions of a drug-free once-and-future tight end. Angus and I one evening were up in our den watching some nature planet show on the amazing leopard seal. I was in one of my moods. This being really the only major thing I'd wanted out of life, and I was never going to get any closer to the damn ocean than a damn Japanese-made TV. I said words to that effect. And I still remember her big gray ocean eyes, looking at me like, What is wrong with you? If Angus wanted to do something, she fucking did it. So maybe it was spite or pride. I told her: Fine, you know what? I'm going.I started talking it up to Dori, which was just cruel. Of course she'd want to go, the beach would amaze her because everything amazed her. It wasn't so long ago she'd been this whole fun, popular girl at school, before her dad and his five-","hour doctor drives ate her life. Now she was hard pressed to talk her neighbor into watching Vester so the two of us could go out parking. But she saw how bad I wanted it, and begged me to go without her. Take pictures, she said. This was before camera phones were in everybody's pockets. I borrowed a Polaroid from Angus.Without Dori I would need transportation. Fast Forward wouldn't have been first choice, but he had wheels, and was generally up for adventure if the booze was adequate. On the phone"
"water to our feet. Come on up, said the moon. Our faces and bodies were painted with silver. Looking at Maggot from the side, his nose and chin outlined in light, it dawned on me he wasn't a kid. He'd grown into his square, shaved chin and Adam's apple. And seemed to be dialing back the makeup. Maybe that was all just him now, the long, black eyelashes his cousins used to want to kill him for. I wondered if he was in love with Fast Forward. Like all of us.Maggot and I sat like bumps on our log, letting the moon make us pretty. The whole place was, honestly, apart from me hating it for not being the place I wanted. On the other side of the sparkly water, a cone-shaped mountain with a pelt of pine trees rose halfway up the sky. The moon had a fuzzy ring around it. It was cold, and getting colder.Maggot yelled across the lake at the mountain: ""Who goes there?""

Like in our olden days, playing king of the hill. I yelled,","""Nobody here but us hungry motherfuckers."" For a long while after that, we yelled across the lake at the dark mountain to hear our echoes. ""I am one HUNGRY MOTHER,"" we shouted.Hungry hungry hungry. Mother mother mother.The echoes were just in our minds, with the aid of a reefer. The truth is, it didn't matter what or how hard we yelled. Nothing was coming back to us.Emmy and Fast were gone for an age and came back with a large cold pizza and their faces"
"stale beer breath of others. Emmy complained the most, even though cozied up by choice. It was decided that after our next gas-up, one of us would ride in the truck bed.I was dead set on no more stops till we passed Christiansburg. I explained how my previous shot at seeing the ocean went down there in flames of Jesus songs and puke. They all said I was superstitious, and empty is empty. We took an exit with signs for the usual things, gas, food. And colleges. Two. You'd not think they would put two of them so close together. I thought of Angus. She was dead set on moving out after her two years at Mountain Empire, to go to so-called real college. Maybe she'd end up someplace this close, not the far side of the moon. Still though, who would her people be? College would change her. In due time she wouldn't come back.Fast Forward told me to fill it up while he went inside to pay. Maggot and I rearranged the mess in the truck bed to make room for a passenger. We'd just thrown all our shit back there",", since none of us had any suitcase. Well, probably Emmy did, but it would have looked suspicious. The Marathon station was bustling. At the pump behind us a guy in a suit and tie, blue hanky sticking out of his pocket like he's the president of something, tanked up his BMW. On the other side of the pumps, a Mercedes SUV pulled up with a bright green plastic boat of some small kind strapped on top. A tall, skinny kid with a man-bun sprang out of it like gassing"
"I could tell. We all were. Maggot was borderline lunatic, either singing, unconscious, or blowing kisses at truck drivers from his throne back there. I was as mad as I'd been in my life. Mainly at myself, for believing in stupid dreams. And into withdrawals so bad, I had to embarrass myself by demanding unscheduled bathroom stops. If not for Dori waiting to rescue me, I was fit to drown myself in a truck-stop toilet.Poor Dori, I'd left her for no good reason. We took forever getting back, with Fast Forward going the speed limit, thinking of his cargo I'm sure, plus you do not want to get pulled over with a boy-lunatic on open carry in the bed of your truck. There are laws. So I got dropped off late, in the dark. And there she stood under the porch light with her ice cream face and shiny hair, a big sweater buttoned up over her perfect body. We got inside and I was kissing her and then Jip got his teeth tangled up in the leg of my jeans to the extent","of me punting him across the room, rolling and twisting.""Sorry baby,"" I said, and she said Jip meant well, and I let her think that. Clearly the little rat's ass thought he'd gotten rid of me for good. Right away Dori asked to see pictures, shit. I'd never thought to take any, and was hard pressed to say where Angus's camera ended up. Probably already pawned by one of Mouse's dirtball boyfriends.Dori gave me what I needed and let me cuddle on her till I"
"in the door. Ladies and kids asleep in cars, men lying on the pavement. It was a rainy night and most were huddled under the awning but some of them were just out in the rain, like they no longer found it in their hearts to give a damn. I told Dori I didn't like the looks of this.She was resting against the door, eyes closed, the seat belt running across her neck in a way that scared me. My little nymph. These vehicles are made for taller people. I leaned over and pulled the belt away from her throat so she wouldn't choke, kissed her and nudged her a little till she came around. She looked through the blur of rain and said, Oh. She said this was busier than normal. It was May, the first of the month, the entire county had just gotten their benefit checks. I told her I couldn't see waiting in that line, we'd be here till midnight, and she said, Don't be silly, we're not going in. All those people are waiting to see the doctor and get their prescriptions. Our","scrips come from Daddy's doctors, we're just here to sell.I stared at her, trying to work this out. She still had the mark across her neck from the seat belt, and looked about twelve. She'd quit wearing makeup since Vester died, because the crying just wrecked it anyway. I told her I should have been coming down here with her all this time, because I didn't think it looked very savory. We had an argument about keeping secrets, which she said she wasn't. She just knew I wouldn't like it"
"in your time of need.""

""I don't need any surgery.""

I had almost nothing left to pack. I went over to the tall triple windows, the views I knew so well. Two dead wasps lay on the sill with their heads close together like a tiny murder-suicide.""Your girlfriend's father just died. People miss school for a death in the family. Goddamned stuck-up old fart-breath bitch, where is the motherfucking compassion?""

Angus cursing somebody out was not casual. She applied herself. She became a creature of fierce beauty, like a thoroughbred running the Kentucky Derby of cursing. You just had to get out of the way. I let her run my grandmother up the devil's flagpole while I sorted out the weirder CDs she'd loaned or given me from the ones I wanted to keep. She wanted me to promise I would go back to school in the fall, but I couldn't see the point. She said it was only two more years, and would make all the difference in my future, etc. I asked her to name one great job I","could do around here with a high school diploma, that I couldn't do now.I watched her press both thumbs into the sole of her bare foot, thinking. Finally she admitted she couldn't come up with anything off the bat, but that didn't prove she was wrong.Her eyes darted to the doorway. Coach was there, leaning on the doorframe with one outstretched arm, looking at the floor. He wanted me to know the money my grandmother had been sending was of no consequence, this was still my home if I wanted to stay. I said"
"and kissed her wet cheeks and wide, scared eyes. She looked like she'd seen the dead. Told me that man in there was a piece of shit.""I know he is, baby. We're just here to get a job done. Did he write you?""

She shook her head, holding Jip, not looking at me. ""That motherfucker is gaming this whole county."" Said Dori, that until last year probably put out the cookies for Santa.An office visit was two hundred and fifty. Plus another hundred and fifty for so-called staff fees, to reduce waiting time. Dori said he spent thirty seconds explaining this to her, then thumped his pen on his prescription pad and stared at her tits, waiting for her to pay up or get out.I told her we just needed a plan. After we got our first prescription, we'd game the man right back, like she'd done before. Count out what we needed, then come back at the first of the month with the long lines and sell to people out here in the parking lot. I got her to stop crying and see the reason of my ways. Four hundred dollars","up front, though. That was our problem.""He said he could overlook the fees. If,"" she said. Staring out the windshield, stone cold.""If what?""

""If he gave me an exam.""

""What are you talking about?""

She looked at me. ""Fucking me, Demon. That's what I'm talking about.""

Two traffic lights and numerous stop signs stood between that pain clinic and the house, and I ran them all, a reckless driver crazed with rage, thinking life couldn't treat him worse"
"everybody knew. But Emmy was well past the age of consent, and had gotten the message back to June that she was in no need of rescue.I wasn't sure what dog I had in this fight if any, but June was never anything but good to me, so I drove over there. At a distance she looked the homecoming queen as ever, bare legs propped on the porch railing. I had to get close to see how two months had made her old. Lines by her mouth, tiny wires of white hair. She threw her arms around me, rocking like some sad last dance, her head on my shoulder. The women that loomed large in my life were all getting small.""Sorry,"" she said, after she let me go. Wiping the corner of one eye.""Lord, June, don't be. I spent the better part of middle school wishing for that.""

""I believe it was Emmy you were after.""

""I was not one to shut any doors. You pick that up in foster care.""

She sized me up. ""Look at you, all grown. After everything they put you through. An upstanding young man,","living on your own. Where's Dori? I told you I'd feed you both.""

""I already ate. She was tired. She said thanks.""

I felt less than upstanding, and Dori was out for the count. I'd finally gotten a shift at Sonic, and Dori was cutting hair at some bootleg beauty parlor in Thelma's basement. We had our prescriptions. I'd snaked the drains and replaced the fill hose in the washer. Life was back on its keel somewhat, but we had different"
"than any I wore as a foster. Old Maw nags, old Paw skips out on any threat of work to hide behind the outhouse with his shine jug. It wrecked Tommy to run this strip. I offered to draw in palm trees to make it Florida, which we both knew would not fool anybody. It was the same deal. This was the one comic strip of existence with so-called local interest.""Local my ass,"" I said. ""Whoever draws this has never been here. He's blowing his wad on us every week, everybody out there laughs, and we swallow the jizz. Stumpy fucking Fiddles is garbage."" To prove it, I wadded him up and threw him away.""Oh Lord,"" Tommy said to the trash can. ""Pinkie's going to tan my hide.""

""It's not even good drawing."" I got it out, unwadded it, and flattened it on the light table. ""Look how he puts the same face on every character. Men, women, babies. That's just lazy.""

Tommy got this wild look. ""Okay,","let's see you do better. Superhero needed here. I'll watch."" And he did. Just like in our Creaky Farm days of old.I'd been thinking of this guy my whole life. And his universe. Not Batman's Gotham City or Superman's Metropolis or Captain America's New York or Green Lantern's Coast City or Antman's LA. I'm discussing Smallville, where Superman's nice fosters looked after him till the day he got his wings and tore out of there. I recall some ripping up"
"ice cream truck in summer."" She and Mr. Armstrong traded off with that.""And ice cream, right. What I'm saying is … What am I saying?"" She tilted her head, the loopy earrings danced. ""Okay, I like helping kids learn to see what they're looking at. But really and truly? I always hoped one day a spark would come along, that I could fan into a flame. Some whole new vision that the world actually needs."" Supposedly, I was that spark. She said teachers spend years of their lives hiding out in the coffee room, trying not to give up hope on the likes of me being out there somewhere. It seemed like she might cry. Or if not her, me.I told her I was sorry I let her down. But I'd come looking for her because I heard the sick pack of lies about her and Mr. Maldo, and wanted her to know I was no part of it.She looked down at her lap, nodding her head slowly. ""Normally I wouldn't give it a thought. That kind of thing goes around like a stomach flu. You want to talk about super","heroes, my husband is a man of steel. This stuff just bounces off of him.""

We both looked out the windshield at the last stragglers finding their cars, thinking our thoughts. Mr. Armstrong, rebel flags, all kinds of little uglinesses probably, that most of us never knew about. I'd lived long enough to know, that shit doesn't really bounce off. She glanced back at me. ""I'll tell you something, the one I'm worried about is Jack. Mr. Maldo.""

"""
"ll have a discussion with Anonymous as to where ten bucks per strip might get them. Every week would be a lot of pressure. Half of me says I'm already living on the knife edge between functional and dead meat blackhole junked, and this is the thing that's going to shunt me in. And half of me says, Ask her for twenty.



People in need of a hero, there's no shortage in the local supply. Ideas came at me from everywhere. It was fall now, topping and cutting time, so I did a series on tobacco. I drew little kids working to top the tall plants, girls in hair bows and short socks, boys in ball caps. All of them start seeing stars, reeling around dizzy with the green tobacco sickness. Red Neck swoops in and tears through the field, holding out a blade in each hand to top all the flowers at once. Then he piles the kids in the back of his pickup and takes them out for corn dogs. In the last panel you can see they've made a stop on the way: with the truck bouncing off into","the distance, it's a close-up on tobacco flowers they've left on two graves. One is Pappaw, one is Little Brother.I gave him a DeSoto truck, 1950s model with the fins. Just so you know. Not a Lariat.That strip started a whole thing of people leaving tobacco flowers at their cemetery plots. Pinkie sent her photographer Guy Greeley out there to take pictures, so that was crazy. The newspaper making the newspaper. Tobacco flowers also got left on the front stoop of the paper"
"sheeted on the childhood. Carefree, what is that? If I'd ever known at all, I couldn't remember. But I was still stuck outside of full adulthood, blowing smoke under its door, eyeing the windows with a cement block. It's all we want, we ragged boys of the world. To live as men.By the time that contract expired, I'd be close to turning eighteen. I would get the money that was put away for me from Mom's social security, and start my life of freedom. As a man of work and talents, getting paid for my labors. I would marry Dori. I would get clean.



I went to bed thinking, Okay, Angus. I'll trust the wild ride, it is looking up. A few hours later my phone woke me up and it was the last person I wanted to hear from, Rose Dartell. I had no feelings for this strange girl, and assumed that was mutual. Wrong, she had feelings. She despised me. Because of Emmy and Fast Forward. Everybody put this on me, those two hooking up",". Rose said to meet her at the little park above Ewing because she had something to give me, from Emmy. I told her I could probably get over there tomorrow afternoon. She said nope. Now.The things you do to be decent. I put on my pants at three fucking a.m. and drove out to a no-name highway pullout to get what was sure to be bad news. It wasn't far from the park where Miss Barks took me years ago, the day she dumped me. Looking up at those white rock cliffs, weird thoughts took over my mind"
"I was a lost person.""Not a lot here worth stealing,"" he finally said, shrugging at the pegboard on the wall, the giant mess of border tape rolls and X-Acto knives.""Meaning what? If you did have, I would?""

He looked me in the eye. ""I signed on to partner with you. I have to trust you, Demon.""

""Okay,"" I said. ""And?""

Tommy looked as sad as I'd ever seen him. And we'd seen some sad shit, we two. He told me it was about my capacity to function. He had to think about me possibly getting hurt, with all the machines in there, razor knives and such. I knew it was killing him to say this, and even still I said mean things. I was damn well functioning enough to live in a real house with my real girlfriend and not a garage with pitchforks and gas cans. Then I apologized and fell apart and admitted I was a little strung out on the junk. But was fully intending to clean up my act.""How are you going to do it?"" he","asked. Elbow on the light table, chin on his hand.""I'll just do it. Quit the dope. It's just, my knee. It still hurts like hell.""

The sad hound-dog eyes, the chin propped on the fist.""But I can cowboy up,"" I said. ""It's time. I've been thinking that lately. I've been through worse, I mean, Jesus, Tommy. We got through Creaky's S&M camp.""

""I don't think it's all"
"finally her true color of blond. I said I loved her and would never, ever want to hurt her. And she said, The thing is, Demon. I'm pregnant.



53




I thought of it every minute of every day. This would get us clean. Now Dori had reason. It's simple, I said, think of the baby. It was not simple. Dori had never troubled to hide any part of her using. To her mind, it was all about love: sucking an oxy to crush and split exactly in half with me. Saving every patch she shot, for me to lick the leftovers. Now she got wily on me, only ever shooting up after I'd left the house. Sweet thing, that was Dori trying to be good. I might have been doing some version of the same.Stupid is all the word I've had to cover much of my time on God's grass. But it's not stupid that makes a bird fly, or a grasshopper rub its knees together and sing. It's nature. A junkie catches his flight",". That sugar on your brain cells sucks away any other purpose. You can think you're in charge. Walk around thinking this for hours at a time, or a day, till the clock winds down and the human person you were gets yanked out through whatever hole the devil can find. Learn your lesson, get your feet up under you. You will be knocked down again.For Dori's sake, I went to talk to June. I knew she needed to be seen to. They have things they do for the pregnant now, heartbeat and such. Vitamins,"
"February so it's still pretty bleak, but you could see how it might green up in the right circumstance. Sad-looking trees, embankments, tall dead weeds standing up between the small houses. Junked-out porches to rival the Woodway crack house, other houses abandoned, boarded up, or burned out. About one in ten, though, were tidy and painted up nice. Old people like the Peggots, you had to reckon, that stood their ground while the youth went to hell. But everything was jammed together, a lot of houses with no space between. Tires lying on the sidewalks, trash blown up against chain link.""Where the mothafuck are we?""

""Everett,"" June said. ""You need to shut up.""

The first human we saw was an old guy lying in the street on his side, slowly moving his legs like riding a bike. A few blocks later, some young guys in big clothes, carrying black plastic bags that pulled down with heavy weight, like full udders on a cow. Then another old guy in a hat and mittens parked on the street corner in a","wheelchair, watching nothing go by. Here and there, a little store would have people hanging around, but mostly the streets were deserted. Maybe because it was Sunday, with the Godly in church and the rest sleeping off their sins.""Damn, mothafuckers,"" Everett said now and again, until June blew up.""Everett. You're one of about twelve men I know that aren't in any kind of trouble. Definitely not a thug. Could we just agree on that being a good thing?""

The address turned out to be a rough-"
"it made her wish she'd tried harder with Mom, back in the time they were friends. But after the accident and everything, seeing my dad killed, Mom never wanted fully to be in the world. June said it was different for me, I had so many good reasons. She looked at me hard, like trying to read something written inside my skull. ""Think of that baby coming. I know how hard it is, but you'll get clean.""

I had my doubts on what June knew. But I was polite enough not to say: Get back to me after you've done time with your racking bones in your sweat-swamped sheets, crying for the lights to go out on your whole damn being.June kept talking. As far as what lay up the road for me and Emmy, she knew some things I didn't, and that part killed her, she said. She felt cruel every time she set somebody up with the methadone clinic in Knoxville. Martha being not the only one, far from it. She had patients getting up at three a.m. to get down there and back before work, with their","kids in the car. No closer options. But something new was coming out, that she hoped she could prescribe right out of her clinic. A lot of paperwork involved. Suboxone. A word none of us knew yet.The first thing we had to do, she said, was quit thinking this mess was our fault. ""They did this to you,"" she kept repeating, like that was our key to salvation. Like there was even a door.We got back after dark. Emmy had come around some by then, drinking a Coke, saying not much. June got some promises out of"
